epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
0,0.6192908883094788,0.6596322059631348,0.5238631963729858,0.6033583879470825,0.4571990668773651,0.6132863759994507,0.6224047541618347,0.6738643267979989,0.6782296895980835,0.7630021572113037,0.5967016220092773,0.6645199656486511,0.515544056892395,0.708185076713562,0.6630630493164062,0.5996427557298115,7.34
1,0.6515925526618958,0.7080273032188416,0.5627003312110901,0.6365755796432495,0.49208444356918335,0.6569793224334717,0.6488027572631836,0.6300874719252954,0.6806219816207886,0.7791926860809326,0.6090775728225708,0.6695539951324463,0.5174129605293274,0.7402135133743286,0.6504504680633545,0.5851208716630936,6.3
2,0.661057710647583,0.7222552299499512,0.5795751214027405,0.6478293538093567,0.5024232864379883,0.6847203969955444,0.6488027572631836,0.6169295015816505,0.6638755798339844,0.7799878120422363,0.6102635264396667,0.6573925018310547,0.5,0.7829181551933289,0.6036036014556885,0.5855182643447604,5.16
3,0.6676682829856873,0.7286665439605713,0.5862327218055725,0.6542762517929077,0.509759247303009,0.689700722694397,0.65625,0.6128748337236735,0.6961722373962402,0.7821037769317627,0.6055900454521179,0.6792541742324829,0.5371900796890259,0.6939501762390137,0.6972972750663757,0.5802417972258159,6.29
4,0.657151460647583,0.7250159382820129,0.5723388195037842,0.6431152820587158,0.49836814403533936,0.6720950603485107,0.649406909942627,0.6127805073673909,0.7177033424377441,0.7792055606842041,0.5874125957489014,0.6864335536956787,0.5773195624351501,0.5978647470474243,0.7783783674240112,0.5958822220563889,6.3
5,0.6681190133094788,0.7325363159179688,0.5916065573692322,0.6560462117195129,0.5100414156913757,0.7042253613471985,0.649406909942627,0.6059854767070367,0.64952152967453,0.790740966796875,0.6189857125282288,0.6472558975219727,0.48770493268966675,0.8469750881195068,0.5495495200157166,0.580971245254789,5.25
6,0.6613581776618958,0.7312518358230591,0.585661768913269,0.6496652364730835,0.5031585693359375,0.7005277276039124,0.6410315036773682,0.6075525077489706,0.6638755798339844,0.7861819267272949,0.6091794371604919,0.6571605205535889,0.5,0.7793594598770142,0.6054053902626038,0.5788985001189368,5.26
7,0.6715745329856873,0.7404456734657288,0.592923641204834,0.6588390469551086,0.5138798952102661,0.7007042169570923,0.6564781069755554,0.5993429107161669,0.7069377899169922,0.7871180772781372,0.5963756442070007,0.6831643581390381,0.5552147030830383,0.6441280841827393,0.7387387156486511,0.5820685146110398,5.29
8,0.6685696840286255,0.7350534200668335,0.5870460271835327,0.655129075050354,0.5109156370162964,0.6898372173309326,0.657540500164032,0.6032553455577447,0.7009569406509399,0.7891635894775391,0.6234939694404602,0.6877390146255493,0.5404699444770813,0.7366548180580139,0.6828829050064087,0.5750462966305869,5.32
9,0.6720252633094788,0.739482581615448,0.5909687280654907,0.6586191654205322,0.5146867036819458,0.6937967538833618,0.6607346534729004,0.6008950864466337,0.7021530866622925,0.7882593870162964,0.6115444898605347,0.6850156784057617,0.5444444417953491,0.6975088715553284,0.7045044898986816,0.5719815769365856,5.27
10,0.6721754670143127,0.7418950796127319,0.594122052192688,0.6595861911773682,0.5144973993301392,0.7029049396514893,0.65625,0.5975557605807598,0.6722487807273865,0.7962232828140259,0.6246575117111206,0.666893482208252,0.5077950954437256,0.8113878965377808,0.6018018126487732,0.5670113222939628,5.82
