round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,474,0.647912934422493,0.647679328918457,0.7610251903533936,0.75,0.5495867729187012,0.6757281422615051,0.6450234651565552,0.6148409843444824
2,474,0.5031723305583,0.7827004194259644,0.8495298027992249,0.6163793206214905,0.942148745059967,0.7352185249328613,0.7754804491996765,0.9108280539512634
3,474,0.4767874479293823,0.7932489514350891,0.8571886420249939,0.75,0.8347107172012329,0.7802690863609314,0.7925249934196472,0.8130841255187988
4,474,0.43412118032574654,0.8185654282569885,0.8659162521362305,0.7370689511299133,0.8966942429542542,0.7990654110908508,0.816840410232544,0.8724489808082581
5,474,0.4368070811033249,0.8080168962478638,0.8617839813232422,0.767241358757019,0.8471074104309082,0.7964205741882324,0.807391881942749,0.8279069662094116
6,474,0.4247927740216255,0.8185654282569885,0.8727914094924927,0.7155172228813171,0.9173553586006165,0.7942583560943604,0.8159971237182617,0.8924731016159058
7,474,0.4877980016171932,0.7679324746131897,0.8678576350212097,0.5474137663841248,0.9793388247489929,0.6978021860122681,0.7547230124473572,0.9621211886405945
8,474,0.42914043366909027,0.8037974834442139,0.8728982210159302,0.6982758641242981,0.9049586653709412,0.7769784331321716,0.8009185791015625,0.8756756782531738
9,474,0.4365048035979271,0.8059071898460388,0.8713308572769165,0.6681034564971924,0.9380165338516235,0.7711442708969116,0.8013230562210083,0.9117646813392639
10,474,0.49243734776973724,0.7932489514350891,0.865577757358551,0.6379310488700867,0.942148745059967,0.7512690424919128,0.787186861038208,0.9135802388191223
11,474,0.5766110606491566,0.7742615938186646,0.8666821122169495,0.5775862336158752,0.9628099203109741,0.7146666646003723,0.7639651298522949,0.9370629191398621
12,474,0.4541891999542713,0.7953586578369141,0.8702800273895264,0.7198275923728943,0.8677685856819153,0.7749419808387756,0.7936605215072632,0.839195966720581
13,474,0.47762511670589447,0.7890295386314392,0.8646872043609619,0.6724137663841248,0.9008264541625977,0.7572815418243408,0.7853571772575378,0.8666666746139526
14,474,0.5445592775940895,0.7763713002204895,0.8636719584465027,0.7974137663841248,0.7561983466148376,0.7773109078407288,0.7763673067092896,0.7581967115402222
15,474,0.5220337882637978,0.7827004194259644,0.8482117652893066,0.6853448152542114,0.8760330677032471,0.7553443908691406,0.7799492478370667,0.841269850730896
16,474,0.5202537290751934,0.7784810066223145,0.8531811237335205,0.7543103694915771,0.8016529083251953,0.7692307829856873,0.7781245112419128,0.7847533822059631
17,474,0.4799198228865862,0.8016877770423889,0.8573489189147949,0.767241358757019,0.8347107172012329,0.7911111116409302,0.8011780381202698,0.8165137767791748
18,474,0.5063087474554777,0.7805907130241394,0.8536797761917114,0.6896551847457886,0.8677685856819153,0.7547169923782349,0.778121829032898,0.8333333134651184
19,474,0.5612352658063173,0.7953586578369141,0.8500998020172119,0.6896551847457886,0.8966942429542542,0.7673860788345337,0.7923558950424194,0.8648648858070374
20,474,0.5759516935795546,0.7932489514350891,0.8552650213241577,0.625,0.9545454382896423,0.7474226951599121,0.786211371421814,0.9294871687889099
21,474,0.5259638391435146,0.7827004194259644,0.8488529324531555,0.7025862336158752,0.8595041036605835,0.7599067687988281,0.7807241082191467,0.8274111747741699
22,474,0.5507506057620049,0.799578070640564,0.855211615562439,0.6982758641242981,0.8966942429542542,0.7732697129249573,0.7968428134918213,0.866310179233551
23,474,0.5524599105119705,0.7742615938186646,0.8411228656768799,0.6767241358757019,0.8677685856819153,0.745843231678009,0.7714035511016846,0.8306878209114075
24,474,0.5240094661712646,0.799578070640564,0.8556212782859802,0.7629310488700867,0.8347107172012329,0.788418710231781,0.7990189790725708,0.8156682252883911
25,474,0.547173798084259,0.7953586578369141,0.854196310043335,0.7155172228813171,0.8719007968902588,0.7738927602767944,0.7934974431991577,0.8426395654678345
26,474,0.6265806369483471,0.7616033554077148,0.8319500088691711,0.7715517282485962,0.7520661354064941,0.7600849270820618,0.7615938186645508,0.7489539980888367
27,474,0.5311330482363701,0.799578070640564,0.8572955131530762,0.7370689511299133,0.8595041036605835,0.782608687877655,0.7983493804931641,0.8341463208198547
28,474,0.5286949388682842,0.797468364238739,0.8577229976654053,0.7198275923728943,0.8719007968902588,0.7767441868782043,0.7957080006599426,0.8434343338012695
29,474,0.5921595487743616,0.7848101258277893,0.8515246510505676,0.6896551847457886,0.8760330677032471,0.758293867111206,0.7821887731552124,0.8421052694320679
30,474,0.5875798016786575,0.7721518874168396,0.8550512790679932,0.75,0.7933884263038635,0.7631579041481018,0.7718228101730347,0.7767857313156128
