round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,474,0.6782235503196716,0.5569620132446289,0.6845254898071289,0.1034482792019844,0.9917355179786682,0.1860465109348297,0.4408493638038635,0.9230769276618958
2,474,0.5751650184392929,0.7046413421630859,0.7713736295700073,0.5862069129943848,0.8181818127632141,0.6601941585540771,0.6995000839233398,0.7555555701255798
3,474,0.5594424232840538,0.7510548233985901,0.7942612171173096,0.7241379022598267,0.7768595218658447,0.7400881052017212,0.7506108283996582,0.7567567825317383
4,474,0.5402826629579067,0.7383966445922852,0.8003170490264893,0.7284482717514038,0.7479338645935059,0.7316017150878906,0.7382287979125977,0.7347826361656189
5,474,0.5277478285133839,0.7426160573959351,0.795579195022583,0.6034482717514038,0.8760330677032471,0.6965174078941345,0.7365370988845825,0.8235294222831726
6,474,0.5381542667746544,0.7299578189849854,0.7833784818649292,0.6336206793785095,0.8223140239715576,0.6966824531555176,0.7266682386398315,0.7736842036247253
7,474,0.5336315371096134,0.74472576379776,0.8244869709014893,0.5129310488700867,0.9669421315193176,0.6629526615142822,0.7287598848342896,0.9370078444480896
8,474,0.49456892162561417,0.7573839426040649,0.832288384437561,0.5862069129943848,0.9214876294136047,0.7028423547744751,0.7489256262779236,0.8774193525314331
9,474,0.4720959961414337,0.7763713002204895,0.8509368896484375,0.7715517282485962,0.7809917330741882,0.7715517282485962,0.7762717008590698,0.7715517282485962
10,474,0.5065202936530113,0.75527423620224,0.8532167077064514,0.5474137663841248,0.9545454382896423,0.6864864826202393,0.7428972125053406,0.9202898740768433
11,474,0.49210792779922485,0.7763713002204895,0.8571886420249939,0.5862069129943848,0.9586777091026306,0.7195767164230347,0.76680588722229,0.931506872177124
12,474,0.45878836512565613,0.799578070640564,0.8611606359481812,0.6637930870056152,0.9297520518302917,0.7642679810523987,0.7949780225753784,0.9005848169326782
13,474,0.46814144030213356,0.7763713002204895,0.8527179956436157,0.6293103694915771,0.9173553586006165,0.733668327331543,0.7704704999923706,0.8795180916786194
14,474,0.4502286873757839,0.797468364238739,0.8617839813232422,0.6982758641242981,0.8925619721412659,0.7714285850524902,0.7948051691055298,0.8617021441459656
15,474,0.4613396227359772,0.7953586578369141,0.8529673218727112,0.6508620977401733,0.93388432264328,0.756892204284668,0.7901036739349365,0.9041916131973267
16,474,0.4519273154437542,0.797468364238739,0.8531988859176636,0.7241379022598267,0.8677685856819153,0.7777777910232544,0.7958656549453735,0.8399999737739563
17,474,0.47477182373404503,0.7805907130241394,0.8402500152587891,0.6767241358757019,0.8801652789115906,0.7511961460113525,0.7774848937988281,0.8440860509872437
18,474,0.46264132857322693,0.7848101258277893,0.8614811897277832,0.6465517282485962,0.9173553586006165,0.746268630027771,0.7797276973724365,0.8823529481887817
19,474,0.44609105959534645,0.8016877770423889,0.8620690107345581,0.767241358757019,0.8347107172012329,0.7911111116409302,0.8011780381202698,0.8165137767791748
20,474,0.44255784526467323,0.8080168962478638,0.8615168333053589,0.7370689511299133,0.8760330677032471,0.7898383140563965,0.8065696358680725,0.8507462739944458
21,474,0.4346291981637478,0.8101266026496887,0.8662368059158325,0.7068965435028076,0.9090909361839294,0.7846890091896057,0.807438850402832,0.8817204236984253
22,474,0.45077840983867645,0.7953586578369141,0.857776403427124,0.6637930870056152,0.9214876294136047,0.760493814945221,0.790928304195404,0.8901734352111816
23,474,0.44706521555781364,0.8037974834442139,0.8620867729187012,0.7112069129943848,0.8925619721412659,0.7801418304443359,0.8014994859695435,0.8638743162155151
24,474,0.4795226454734802,0.7763713002204895,0.8547128438949585,0.7931034564971924,0.7603305578231812,0.7763713002204895,0.7763713002204895,0.7603305578231812
25,474,0.4594078026711941,0.7848101258277893,0.8664149045944214,0.6508620977401733,0.913223147392273,0.7475247383117676,0.7800123691558838,0.8779069781303406
26,474,0.4880608394742012,0.7763713002204895,0.8590410947799683,0.8017241358757019,0.7520661354064941,0.7782427072525024,0.7763553857803345,0.7560975551605225
27,474,0.4684409536421299,0.7848101258277893,0.855674684047699,0.767241358757019,0.8016529083251953,0.7772925496101379,0.7845646142959595,0.7876105904579163
28,474,0.4663503170013428,0.7890295386314392,0.8535194993019104,0.7844827771186829,0.7933884263038635,0.7844827771186829,0.7889356017112732,0.7844827771186829
29,474,0.4456429108977318,0.7953586578369141,0.8694250583648682,0.7241379022598267,0.8636363744735718,0.7759815454483032,0.7938160300254822,0.8358209133148193
30,474,0.45006120949983597,0.8037974834442139,0.8645447492599487,0.7284482717514038,0.8760330677032471,0.7842227220535278,0.8021693825721741,0.8492462038993835
