epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,train_prox_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.6316207647323608,0.6714992523193359,0.6017749905586243,0.6295398473739624,0.6381299495697021,0.5693390965461731,0.6911917328834534,0.6426357000561084,0.38946243893291993,0.6012658476829529,0.7435166835784912,0.6812816262245178,0.5744436383247375,0.559556782245636,0.8706896305084229,0.3429751992225647,0.6659315228462219,47.88354685693048
2,1.0,0.6596928238868713,0.7020733952522278,0.6232776045799255,0.6564830541610718,0.6792332530021667,0.575839638710022,0.7398963570594788,0.621861527531834,0.44929618754629363,0.6751055121421814,0.73633873462677,0.5157232880592346,0.6356394290924072,0.9534883499145508,0.3534482717514038,0.9834710955619812,0.6033797860145569,13.491111940005794
3,2.0,0.6734640002250671,0.726978063583374,0.6291729211807251,0.6687383651733398,0.7072346210479736,0.5666305422782898,0.7756476402282715,0.6045339238845696,0.3691137175438768,0.6983122229576111,0.7865132689476013,0.7027027010917664,0.698246419429779,0.6787148714065552,0.7284482717514038,0.6694214940071106,0.5666953176259995,51.434950332855806
4,2.0,0.6806144118309021,0.7313179969787598,0.6345454454421997,0.6754571199417114,0.7200825214385986,0.5671722888946533,0.7891191840171814,0.6010013101464611,0.434235920845452,0.7257384061813354,0.7811164259910583,0.6859903335571289,0.721272349357605,0.7802197933197021,0.6120689511299133,0.8347107172012329,0.5629594102501869,13.028538109967485
5,3.0,0.6912076473236084,0.7489937543869019,0.6515241861343384,0.6871505975723267,0.7266666889190674,0.5904658436775208,0.787564754486084,0.5897349336389768,0.38543290101875693,0.7257384061813354,0.7637325525283813,0.6829268336296082,0.720645546913147,0.7865168452262878,0.6034482717514038,0.8429751992225647,0.5781539008021355,48.377199253067374
6,3.0,0.6943855881690979,0.7506208419799805,0.6544910073280334,0.6902559399604797,0.7315930128097534,0.5920910239219666,0.7922279834747314,0.589151764825239,0.4064790798445879,0.7046413421630859,0.8090267777442932,0.7254902124404907,0.7029277682304382,0.6654676198959351,0.7974137663841248,0.6157024502754211,0.5606517419219017,13.01825127005577
7,4.0,0.7049788236618042,0.7683281898498535,0.6678592562675476,0.7012473940849304,0.7427055835723877,0.6067172288894653,0.798963725566864,0.5713573522486929,0.3353514052548651,0.7278481125831604,0.7984824776649475,0.7351129651069641,0.7276432514190674,0.7019608020782471,0.7715517282485962,0.6859503984451294,0.564693883061409,52.09238947299309
8,4.0,0.7018008232116699,0.7633264064788818,0.6711448431015015,0.6991868019104004,0.7281368970870972,0.6224268674850464,0.7777202129364014,0.5768974110231562,0.38871684266349016,0.746835470199585,0.8125890493392944,0.7457627058029175,0.746830940246582,0.7333333492279053,0.7586206793785095,0.7355371713638306,0.5459216833114624,13.134257287951186
9,5.0,0.7126588821411133,0.7777920961380005,0.6807884573936462,0.7097657918930054,0.7450096607208252,0.6267605423927307,0.794818639755249,0.5630928358789218,0.31549095829664653,0.7489451766014099,0.8021160364151001,0.7104622721672058,0.744430422782898,0.8156424760818481,0.6293103694915771,0.8636363744735718,0.5398724526166916,54.82666561496444
10,5.0,0.7139830589294434,0.7815396785736084,0.682539701461792,0.7111493349075317,0.7461439371109009,0.6289274096488953,0.7953367829322815,0.559739612421747,0.3464964613065881,0.74472576379776,0.8054822683334351,0.730512261390686,0.7440136671066284,0.7557603716850281,0.7068965435028076,0.7809917330741882,0.5286511480808258,13.088929946068674
