epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.6961805820465088,0.7401850819587708,0.16798731684684753,0.4910733103752136,0.0961887463927269,0.6625000238418579,0.6978155374526978,0.6799473298920525,0.7909091114997864,0.8582555055618286,0.2068965584039688,0.5432388782501221,0.11538461595773697,1.0,0.7850467562675476,0.5987492650747299,35.17084903595969
2,1.0,0.7401620149612427,0.8503602147102356,0.2529118061065674,0.5478219389915466,0.14615385234355927,0.9382715821266174,0.7304189205169678,0.5562201175424788,0.7318181991577148,0.7733645439147949,0.1690140813589096,0.5045612454414368,0.0923076942563057,1.0,0.7242990732192993,0.6384194046258926,8.876173635013402
3,2.0,0.7123842835426331,0.7413380146026611,0.17304491996765137,0.4994821846485138,0.09980805963277817,0.6499999761581421,0.7154126167297363,0.6719383486994991,0.6636363863945007,0.8722741603851318,0.13953489065170288,0.46524766087532043,0.07500000298023224,1.0,0.6542056202888489,0.6614223569631577,32.39107078500092
4,2.0,0.7442129850387573,0.8602776527404785,0.2508474588394165,0.548312783241272,0.14509804546833038,0.925000011920929,0.7354369163513184,0.5669444865650601,0.7590909004211426,0.8699377179145813,0.1846153885126114,0.5216410160064697,0.10169491171836853,1.0,0.7523364424705505,0.6118142604827881,7.001579315867275
5,3.0,0.7991898059844971,0.7258986830711365,0.19489559531211853,0.540092408657074,0.12034384161233902,0.5121951103210449,0.8134872317314148,0.6918538786746837,0.7318181991577148,0.7842679023742676,0.14492753148078918,0.4929489493370056,0.0793650820851326,0.8333333134651184,0.7289719581604004,0.6803821474313736,30.342981808818877
6,3.0,0.7494212985038757,0.8738394975662231,0.25215888023376465,0.5508274435997009,0.146292582154274,0.9125000238418579,0.7415048480033875,0.5587290459209018,0.7454545497894287,0.8901869058609009,0.1515151560306549,0.5008912682533264,0.0833333358168602,0.8333333134651184,0.7429906725883484,0.5921787172555923,8.143669004086405
7,4.0,0.7841435074806213,0.7727705240249634,0.19784946739673615,0.5365710258483887,0.1197916641831398,0.5679012537002563,0.7947784066200256,0.6463831630018022,0.8545454740524292,0.7819315195083618,0.05882352963089943,0.49000290036201477,0.0357142873108387,0.1666666716337204,0.8738317489624023,0.6829056441783905,23.07355801598169
8,4.0,0.7517361044883728,0.8687400221824646,0.25649914145469666,0.5537445545196533,0.14919355511665344,0.9135802388191223,0.7437765598297119,0.5671523776319292,0.7318181991577148,0.8317757248878479,0.1690140813589096,0.5045612454414368,0.0923076942563057,1.0,0.7242990732192993,0.6103396415710449,7.312645917991176
9,5.0,0.7916666865348816,0.764060378074646,0.20353981852531433,0.5418497920036316,0.12398921698331833,0.5679012537002563,0.8026715517044067,0.6671825647354126,0.8363636136054993,0.8668224215507507,0.1428571492433548,0.5262024402618408,0.0833333358168602,0.5,0.8457943797111511,0.5882644206285477,26.684717456111684
10,5.0,0.7488425970077515,0.8726078867912292,0.2593856751918793,0.5540831089019775,0.15049505233764648,0.9382715821266174,0.7395263910293579,0.5445016655657027,0.7909091114997864,0.8785046339035034,0.2068965584039688,0.5432388782501221,0.11538461595773697,1.0,0.7850467562675476,0.567041739821434,8.609754459932446
11,6.0,0.7581018805503845,0.8003853559494019,0.2083333283662796,0.5327869057655334,0.12249442934989929,0.6962025165557861,0.7610673308372498,0.6365596707220431,0.9363636374473572,0.7647975087165833,0.0,0.48356807231903076,0.0,0.0,0.9626168012619019,0.6435337886214256,31.470745826140046
12,6.0,0.7540509104728699,0.8749091029167175,0.24778760969638824,0.55038982629776,0.14462809264659882,0.8641975522041321,0.748633861541748,0.5495500365893046,0.7454545497894287,0.8115264773368835,0.09677419066429138,0.47431302070617676,0.0535714291036129,0.5,0.7523364424705505,0.6136142760515213,7.528507950017229
13,7.0,0.6788194179534912,0.8013485670089722,0.1991342008113861,0.49913281202316284,0.11274509876966476,0.8518518805503845,0.6703096628189087,0.6280801759825813,0.5863636136054993,0.823208749294281,0.11650485545396805,0.4232375919818878,0.06185567006468773,1.0,0.5747663378715515,0.7040557116270065,30.632043194025755
14,7.0,0.7609953880310059,0.8790119886398315,0.2664298415184021,0.561835765838623,0.15592515468597412,0.9146341681480408,0.7533414363861084,0.543796232453099,0.8818181753158569,0.8660436272621155,0.13333334028720856,0.5349593758583069,0.0833333358168602,0.3333333432674408,0.8971962332725525,0.6083196401596069,7.9354249311145395
15,8.0,0.6967592835426331,0.7721784114837646,0.16825397312641144,0.49141642451286316,0.09653916209936142,0.654321014881134,0.6988463997840881,0.6555081992237656,0.9727272987365723,0.7998442649841309,0.0,0.4930875599384308,0.0,0.0,1.0,0.6628730669617653,23.457216477952898
16,8.0,0.7569444179534912,0.8814080357551575,0.2526690363883972,0.5537706017494202,0.147609144449234,0.8765432238578796,0.7510625123977661,0.5455526676442888,0.7090908885002136,0.8247663974761963,0.15789473056793213,0.4910352826118469,0.08571428805589676,1.0,0.7009345889091492,0.6463444828987122,8.125200666952878
17,9.0,0.7390046119689941,0.8071990609169006,0.21291448175907135,0.5282400846481323,0.12398374080657959,0.7530864477157593,0.7383120656013489,0.6344065633085039,0.8500000238418579,0.9236760139465332,0.2666666805744171,0.5915611982345581,0.1538461595773697,1.0,0.8457943797111511,0.6143029481172562,28.501543727936223
18,9.0,0.7534722089767456,0.8816368579864502,0.2526315748691559,0.5525112152099609,0.1469387710094452,0.8999999761581421,0.7463592290878296,0.537310039555585,0.7136363387107849,0.8395639061927795,0.1599999964237213,0.4936986565589905,0.08695652335882187,1.0,0.7056074738502502,0.6167192459106445,6.409407933009788
19,10.0,0.7465277910232544,0.7406507730484009,0.19780220091342926,0.5236433744430542,0.11612903326749802,0.6666666865348816,0.750455379486084,0.6789286224930374,0.6136363744735718,0.8714953660964966,0.12371134012937546,0.43794897198677063,0.06593406945466995,1.0,0.6028037667274475,0.7073977291584015,26.996913904091343
20,10.0,0.765625,0.9120286107063293,0.2806394398212433,0.5703231692314148,0.16390042006969452,0.9753086566925049,0.7553126811981201,0.5070352874420307,0.7863636612892151,0.7001557350158691,0.0784313753247261,0.4788043797016144,0.04444444552063942,0.3333333432674408,0.7990654110908508,0.6692483574151993,7.968517718138173
