epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
1,46.30853023683517,0.7102781249171986,0.7948742758618393,0.5512338052212683,0.6549645196263927,0.5672162317137533,0.5320825840093406,0.7338935917257602,0.7375026398951674,0.5334928245350504,0.4959505014299776,0.2936630967879695,0.4649834330572466,0.7098973852417401,0.34693026855481013,0.35667968858657273,0.6503419418369184
2,42.971907331292336,0.7180665358487786,0.793810496461068,0.5522149987814755,0.6600758356769981,0.5713660479860674,0.5384901052578477,0.7268622948336755,0.7535510833358822,0.5705741606830981,0.5047885828326193,0.25465520972198846,0.4706420507727628,0.7087841551733074,0.3608645787418031,0.28674336665412453,0.748949166405144
3,43.716838358239805,0.7200132103949861,0.807313986695558,0.558353168382546,0.6638461590224237,0.5607927931447809,0.5447290904910431,0.7370363828964702,0.7541530389618506,0.6076555120887939,0.5131738786206862,0.18190648993165298,0.4551122095168492,0.7073675209041418,0.35654405007165585,0.16347224892754303,0.8472208714371092
4,47.38872498386475,0.7295260481651425,0.8073017822625737,0.5657487716958577,0.67074451655967,0.5611906454268647,0.5456613645330574,0.7375600885422829,0.760221124946258,0.6339713002791245,0.5253083658845801,0.10801406158357146,0.4311835897738854,0.705737788194532,0.36092505646807155,0.06477629081412936,0.9166825141347766
5,47.02189840221783,0.7286652852044687,0.8120971764336639,0.5684150394301886,0.6721682607493217,0.5558115413303093,0.5478565390455618,0.7500282769313263,0.756609647639633,0.660287092176921,0.5303271130511635,0.04555259053216597,0.4115353586713663,0.7039765578708009,0.40311005911188263,0.02457515261710831,0.9798947870731354
6,42.097101558164205,0.7282483125176141,0.8081204517011681,0.561512111866962,0.669290525536901,0.5591101696067817,0.5482606795877375,0.7254735032508907,0.7630297595495729,0.6674641323717017,0.5397113560204301,0.023723248704269742,0.40326417804334724,0.7025603267529079,0.40498975675071824,0.012219518449816977,0.9953141573228335
7,38.30463577380972,0.7261131142429854,0.809976361159209,0.5659181552568738,0.669346748192152,0.5598735896226903,0.5458250328744303,0.7428456630025592,0.7538032251986906,0.6662679591247339,0.5459783100055166,0.009692062802042403,0.3964927458877198,0.7014837407787736,0.5669856459330144,0.004887807274317485,1.0
8,44.37047826772294,0.744773986072952,0.8175017014201694,0.5746028661870863,0.6832312125617142,0.5504057530679874,0.570178355998747,0.7165907216990589,0.7889411971587288,0.6674641323717017,0.5532244502357319,0.014476228799474867,0.39915433697152936,0.7008810624587194,0.5669856459330144,0.007331711175499493,1.0
9,37.2378178442179,0.7394186231690071,0.8148780567073122,0.5704306227176948,0.677740230425922,0.5524041215411186,0.5568166089511815,0.7224734578688737,0.7721638445052906,0.6662679591247339,0.562171965552289,0.009692062802042403,0.3964927458877198,0.7010783956845126,0.5669856459330144,0.004887807274317485,1.0
10,47.97065891866422,0.7403410914562182,0.8280481077923872,0.5778584975278497,0.6808157819462152,0.5389273219309796,0.5623177500915498,0.7408639490738423,0.7676560947552308,0.6650717858777663,0.568800909810089,0.004866829569758981,0.3938113509467914,0.7022679467556294,0.5669856459330144,0.0024439036371587423,1.0
11,44.47751069673078,0.7525149268504294,0.8256144728318914,0.5895411061965407,0.6920366462355271,0.5428135505444326,0.5708886027479079,0.7399621525369757,0.7802547557102725,0.6650717858777663,0.5766072905662527,0.004866829569758981,0.3938113509467914,0.7042145593243353,0.5669856459330144,0.0024439036371587423,1.0
12,44.9210872173156,0.7443761555459828,0.832397544282145,0.5816084617546984,0.6852528630409476,0.5317136209333955,0.5666002488765308,0.7464006329883683,0.7767859596735068,0.6650717858777663,0.5833899768773448,0.004866829569758981,0.3938113509467914,0.7068253383753402,0.5669856459330144,0.0024439036371587423,1.0
13,39.94849693109402,0.7471763465004585,0.8346354429233273,0.5910036025188831,0.691152574803014,0.5297376667252814,0.5743155745512147,0.7632310797188561,0.7744671501796689,0.6650717858777663,0.5894324646897293,0.004866829569758981,0.3938113509467914,0.7102795348070455,0.5669856459330144,0.0024439036371587423,1.0
14,47.09327272702527,0.7573420938443358,0.8381359852016141,0.5909827341116309,0.6967698466096963,0.5271277300482217,0.5867565577667418,0.7477062518870772,0.7992711982757786,0.6650717858777663,0.5965526685760352,0.004866829569758981,0.3938113509467914,0.7149118495900095,0.5669856459330144,0.0024439036371587423,1.0
15,45.93402581875452,0.756107068351319,0.8383365591736395,0.5914263192940072,0.6947285629537505,0.5267357758679192,0.5767732948542821,0.7390791571599543,0.7888472575491612,0.6662679591247339,0.605584040997131,0.009692062802042403,0.3964927458877198,0.7214696870216627,0.5669856459330144,0.004887807274317485,1.0
16,38.34379919009197,0.7623479118627366,0.8419888506959965,0.6035601316747807,0.7038918399431952,0.5206631319843352,0.5861571085558465,0.7691743403355984,0.790888231995402,0.6662679591247339,0.6136504306177203,0.009692062802042403,0.3964927458877198,0.7296195311124245,0.5669856459330144,0.004887807274317485,1.0
17,37.38964357447485,0.7680333994564633,0.8487613653604138,0.6057942941295673,0.7072198670086627,0.5152616727336804,0.589760451530556,0.7577837021646426,0.7988152600464087,0.6674641323717017,0.6202713306725881,0.014476228799474867,0.39915433697152936,0.7392103147813293,0.5669856459330144,0.007331711175499493,1.0
18,43.23846579408731,0.7742524816524927,0.8567858353634679,0.614184532623351,0.713573263031381,0.5014403709967454,0.5992014607716993,0.7714955649746177,0.8040825991933626,0.6686603034797468,0.6286879608220461,0.021512536171592024,0.40296158722142855,0.7505127804523165,0.6866028708133971,0.01095647567384052,1.0
19,45.223005245003506,0.7748567840985461,0.853231743436009,0.6154627956795096,0.7154641681981934,0.5051579178900774,0.6078673243754951,0.762973801474256,0.810947644444281,0.6686603034797468,0.6366659870558378,0.021512536171592024,0.40296158722142855,0.7636483397388287,0.6866028708133971,0.01095647567384052,1.0
20,46.831479975774684,0.7711786527520015,0.8526430657342033,0.611474523541095,0.7112940564056938,0.5093406303662746,0.593280159824882,0.7734397301840436,0.7988231794853079,0.6698564767267146,0.6430706039570165,0.02625615981242588,0.40560369550041037,0.778804092725926,0.6866028708133971,0.013400379046975996,1.0
