round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,474,0.6341317147016525,0.7067510485649109,0.7570176720619202,0.4913793206214905,0.913223147392273,0.6212534308433533,0.6910053491592407,0.8444444537162781
2,474,0.504448127001524,0.7784810066223145,0.8433670997619629,0.7241379022598267,0.8305785059928894,0.761904776096344,0.7774021029472351,0.8038277626037598
3,474,0.4831138774752617,0.7700421810150146,0.8511328101158142,0.5905172228813171,0.942148745059967,0.7154046893119812,0.761242151260376,0.9072847962379456
4,474,0.44838736951351166,0.8080168962478638,0.8616771101951599,0.8017241358757019,0.8140496015548706,0.8034557104110718,0.8079134225845337,0.8051947951316833
5,474,0.4376658871769905,0.8059071898460388,0.8698168992996216,0.7198275923728943,0.8884297609329224,0.7840375304222107,0.8038961887359619,0.8608247637748718
6,474,0.4435459077358246,0.8185654282569885,0.8662546277046204,0.6982758641242981,0.93388432264328,0.790243923664093,0.8151962757110596,0.9101123809814453
7,474,0.4699827544391155,0.799578070640564,0.8708677887916565,0.6293103694915771,0.9628099203109741,0.7545219659805298,0.7925907373428345,0.9419354796409607
8,474,0.4464723467826843,0.8143460154533386,0.8661121129989624,0.7198275923728943,0.9049586653709412,0.7914692163467407,0.812084436416626,0.878947377204895
9,474,0.4372881017625332,0.8037974834442139,0.8732010126113892,0.7155172228813171,0.8884297609329224,0.7811764478683472,0.8016780614852905,0.8601036071777344
10,474,0.4680645689368248,0.8122363090515137,0.8528249263763428,0.6853448152542114,0.93388432264328,0.7813267707824707,0.808408260345459,0.9085714221000671
