round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,42,0.6964191794395447,0.6904761791229248,0.5093749761581421,0.10000000149011612,0.875,0.13333334028720856,0.4724637567996979,0.20000000298023224
2,42,0.7049221396446228,0.761904776096344,0.559374988079071,0.0,1.0,0.0,0.4324324429035187,0.0
3,42,0.6915462613105774,0.7857142686843872,0.6031249761581421,0.10000000149011612,1.0,0.1818181872367859,0.529265284538269,1.0
4,42,0.6467314958572388,0.8333333134651184,0.699999988079071,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
5,42,0.7446645498275757,0.8095238208770752,0.6031250357627869,0.20000000298023224,1.0,0.3333333432674408,0.6111111044883728,1.0
6,42,0.7651932239532471,0.8095238208770752,0.5562499761581421,0.20000000298023224,1.0,0.3333333432674408,0.6111111044883728,1.0
7,42,0.7034173011779785,0.8095238208770752,0.596875011920929,0.20000000298023224,1.0,0.3333333432674408,0.6111111044883728,1.0
8,42,0.6122307181358337,0.8571428656578064,0.7250000238418579,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
9,42,0.6709672212600708,0.8333333134651184,0.6968749761581421,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
10,42,0.6146444082260132,0.8333333134651184,0.8218749761581421,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
11,42,0.67491614818573,0.8571428656578064,0.6656249761581421,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
12,42,0.6271244287490845,0.8571428656578064,0.762499988079071,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
13,42,0.6647648811340332,0.8333333134651184,0.734375,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
14,42,0.5971420407295227,0.8333333134651184,0.746874988079071,0.4000000059604645,0.96875,0.5333333611488342,0.7159420251846313,0.800000011920929
15,42,0.7225416302680969,0.8333333134651184,0.6499999761581421,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
16,42,0.6635935306549072,0.8571428656578064,0.7124999761581421,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
17,42,0.6561934947967529,0.8095238208770752,0.6937500238418579,0.30000001192092896,0.96875,0.4285714328289032,0.6571428775787354,0.75
18,42,0.7412180304527283,0.8333333134651184,0.6937500238418579,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
19,42,0.8005314469337463,0.8333333134651184,0.6312499642372131,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
20,42,0.6782068014144897,0.8095238208770752,0.6625000238418579,0.4000000059604645,0.9375,0.5,0.6911764740943909,0.6666666865348816
21,42,0.637571394443512,0.8095238208770752,0.6781250238418579,0.5,0.90625,0.5555555820465088,0.7171717286109924,0.625
22,42,0.6667963266372681,0.8809523582458496,0.699999988079071,0.6000000238418579,0.96875,0.7058823704719543,0.8156277537345886,0.8571428656578064
23,42,0.5835670232772827,0.761904776096344,0.7468750476837158,0.6000000238418579,0.8125,0.5454545617103577,0.6920821070671082,0.5
24,42,0.6261151432991028,0.8095238208770752,0.6781250238418579,0.6000000238418579,0.875,0.6000000238418579,0.737500011920929,0.6000000238418579
25,42,0.8071796298027039,0.8095238208770752,0.6468749642372131,0.30000001192092896,0.96875,0.4285714328289032,0.6571428775787354,0.75
26,42,0.8546509742736816,0.8333333134651184,0.6218750476837158,0.4000000059604645,0.96875,0.5333333611488342,0.7159420251846313,0.800000011920929
27,42,0.8869947195053101,0.761904776096344,0.609375,0.20000000298023224,0.9375,0.2857142984867096,0.5714285969734192,0.5
28,42,0.8650027513504028,0.8333333134651184,0.6343749761581421,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
29,42,0.9611217975616455,0.8095238208770752,0.625,0.20000000298023224,1.0,0.3333333432674408,0.6111111044883728,1.0
30,42,0.9604876041412354,0.8095238208770752,0.637499988079071,0.20000000298023224,1.0,0.3333333432674408,0.6111111044883728,1.0
