round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,474,0.7224706634879112,0.5126582384109497,0.6316614151000977,0.004310344811528921,1.0,0.008583690971136093,0.3427533805370331,1.0
2,474,0.9726390540599823,0.550632894039154,0.7329010963439941,0.08189655095338821,1.0,0.15139442682266235,0.4228995144367218,1.0
3,474,1.1709857359528542,0.6561181545257568,0.7536869049072266,0.30603447556495667,0.9917355179786682,0.4655737578868866,0.6060372591018677,0.9726027250289917
4,474,1.2319919019937515,0.7130801677703857,0.7541144490242004,0.49568966031074524,0.9214876294136047,0.6284152865409851,0.6973691582679749,0.858208954334259
5,474,1.5587064549326897,0.6983122229576111,0.723844051361084,0.5043103694915771,0.8842975497245789,0.6206896305084229,0.6851258873939514,0.8068965673446655
6,474,1.956254243850708,0.5822784900665283,0.6095753908157349,0.1551724076271057,0.9917355179786682,0.2666666805744171,0.48731565475463867,0.9473684430122375
7,474,1.3597801327705383,0.5126582384109497,0.5088165998458862,0.004310344811528921,1.0,0.008583690971136093,0.3427533805370331,1.0
8,474,0.7606074586510658,0.5105485320091248,0.4901503324508667,0.0,1.0,0.0,0.33798882365226746,0.0
9,474,0.71262426674366,0.4767932593822479,0.46336209774017334,0.09913793206214905,0.8388429880142212,0.15646257996559143,0.38862884044647217,0.3709677457809448
10,474,0.9716313630342484,0.5105485320091248,0.4630770981311798,0.0,1.0,0.0,0.33798882365226746,0.0
