epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
0,0.661057710647583,0.7332426309585571,0.5883211493492126,0.6501360535621643,0.5026504397392273,0.7091948986053467,0.6360939741134644,0.7923760855427155,0.5813397169113159,0.802327573299408,0.608501136302948,0.5793148279190063,0.44371941685676575,0.9679715037345886,0.38558557629585266,0.8107925057411194,7.21
1,0.68359375,0.7799162864685059,0.6198555827140808,0.6744414567947388,0.5252370834350586,0.7560545802116394,0.6460661292076111,0.7359535235625047,0.6806219816207886,0.8179795742034912,0.6307054162025452,0.6746783256530762,0.5158371329307556,0.8113878965377808,0.614414393901825,0.7028671513710704,6.26
2,0.6989182829856873,0.7941495180130005,0.634440004825592,0.689250648021698,0.5415758490562439,0.7657419443130493,0.6643101572990417,0.7139563978864596,0.6411483287811279,0.8295726180076599,0.6359223127365112,0.6410743594169617,0.48250460624694824,0.9323843121528625,0.49369367957115173,0.7124044937746865,5.26
3,0.6987680196762085,0.7939363121986389,0.6368411779403687,0.6897464990615845,0.5410895943641663,0.7737675905227661,0.6598996520042419,0.7132935925171926,0.690191388130188,0.8344906568527222,0.6542056202888489,0.6867994070053101,0.5235042572021484,0.871886134147644,0.5981981754302979,0.6751803127782685,6.41
4,0.704176664352417,0.8012540936470032,0.6404966115951538,0.6945942044258118,0.547269880771637,0.7720070481300354,0.6690237522125244,0.7036515663449581,0.7165071964263916,0.8343047499656677,0.659971296787262,0.7084472179412842,0.5528846383094788,0.8185053467750549,0.6648648381233215,0.6895249943648066,6.38
5,0.6999699473381042,0.8001112937927246,0.6361814737319946,0.6904542446136475,0.5427416563034058,0.7684859037399292,0.6644616723060608,0.702983843592497,0.6459330320358276,0.8370363116264343,0.6372548937797546,0.6457302570343018,0.4859813153743744,0.9252669215202332,0.5045045018196106,0.6993941579546247,5.22
6,0.7095853090286255,0.8072906732559204,0.6453861594200134,0.6997443437576294,0.5536670088768005,0.7735268473625183,0.6764034628868103,0.6926728148873036,0.6351674795150757,0.8326824903488159,0.6275946497917175,0.6350165605545044,0.47769516706466675,0.9145907759666443,0.49369367957115173,0.696977015052523,5.15
7,0.7095853090286255,0.8075730800628662,0.645776093006134,0.6998454332351685,0.5532181859016418,0.7755281925201416,0.6754105687141418,0.6928906841919973,0.630382776260376,0.8323362469673157,0.6281588673591614,0.6303695440292358,0.4745454490184784,0.9288256168365479,0.4792792797088623,0.7029601271663394,5.14
8,0.712890625,0.815128743648529,0.6483900547027588,0.702892541885376,0.5572422742843628,0.7751869559288025,0.6805840730667114,0.6757456476871784,0.6961722373962402,0.8361738920211792,0.657681941986084,0.6922818422317505,0.5292841792106628,0.8683273792266846,0.6090090274810791,0.6712634286710194,5.2
9,0.7136418223381042,0.811034083366394,0.6509157419204712,0.704087495803833,0.5575776696205139,0.7817862033843994,0.678302526473999,0.68581292577661,0.7260765433311462,0.8343111872673035,0.6666666865348816,0.7170896530151367,0.564039409160614,0.8149465918540955,0.6810810565948486,0.6519099452665874,6.34
