epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,train_prox_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.6631944179534912,0.7398362159729004,0.16857142746448517,0.47869789600372314,0.09516128897666931,0.737500011920929,0.6595873832702637,0.6742836281105324,0.3634375844288755,0.8045454621315002,0.7741433382034302,0.12244898080825806,0.506237268447876,0.06976744532585144,0.5,0.8130841255187988,0.6780178993940353,31.022284351987764
2,1.0,0.7164351940155029,0.8392813205718994,0.21725240349769592,0.5220537781715393,0.1247706413269043,0.8395061492919922,0.7103825211524963,0.5879532573399721,0.6706186290140506,0.7545454502105713,0.8099688291549683,0.12903225421905518,0.4930875599384308,0.0714285746216774,0.6666666865348816,0.7570093274116516,0.6095342859625816,7.996172178070992
3,2.0,0.7766203880310059,0.8260467052459717,0.24015748500823975,0.5546106100082397,0.1425233632326126,0.762499988079071,0.7773058414459229,0.6115336374000266,0.3588240047295888,0.48636364936828613,0.75,0.09600000083446503,0.3686349391937256,0.05042016878724098,1.0,0.4719626307487488,0.7873125225305557,30.27768623107113
4,2.0,0.7650462985038757,0.8933404088020325,0.2724014222621918,0.5661523938179016,0.1589958220720291,0.949999988079071,0.7560679316520691,0.534370873813276,0.5801244046952989,0.6954545378684998,0.8481308221817017,0.15189872682094574,0.4831515848636627,0.08219178020954132,1.0,0.6869158744812012,0.6631768643856049,7.194375390186906
5,3.0,0.7824074029922485,0.8642829656600952,0.2539682686328888,0.5632985234260559,0.1516587734222412,0.7804877758026123,0.7825030088424683,0.5700007941987779,0.3243176559055293,0.6954545378684998,0.7842679023742676,0.12987013161182404,0.472648561000824,0.07042253762483597,0.8333333134651184,0.6915887594223022,0.6731716096401215,30.879567360971123
6,3.0,0.7737268805503845,0.9061362147331238,0.2636534869670868,0.5649891495704651,0.15521064400672913,0.875,0.7688106894493103,0.5175794517552411,0.6570719988257797,0.75,0.7967289686203003,0.1269841343164444,0.490547776222229,0.07017543911933899,0.6666666865348816,0.7523364424705505,0.628110408782959,6.787460821913555
7,4.0,0.7881944179534912,0.8982586860656738,0.2823529541492462,0.5790583491325378,0.1678321659564972,0.8888888955116272,0.7832422852516174,0.523948977390925,0.33103264647501485,0.7454545497894287,0.827102780342102,0.1515151560306549,0.5008912682533264,0.0833333358168602,0.8333333134651184,0.7429906725883484,0.6311144679784775,30.689425975084305
8,4.0,0.7748842835426331,0.8985810279846191,0.2756052017211914,0.5711702108383179,0.16228070855140686,0.9135802388191223,0.7680631279945374,0.536940586787683,0.6713048782613542,0.5909090638160706,0.8076324462890625,0.11764705926179886,0.42568743228912354,0.0625,1.0,0.5794392228126526,0.7048677206039429,8.477980119874701
9,5.0,0.7841435074806213,0.8982511758804321,0.27572816610336304,0.5744502544403076,0.16359446942806244,0.8765432238578796,0.7795992493629456,0.5246494522801152,0.35757997466458213,0.7090908885002136,0.791277289390564,0.15789473056793213,0.4910352826118469,0.08571428805589676,1.0,0.7009345889091492,0.6966032981872559,24.55089406017214
10,5.0,0.7986111044883728,0.9272751808166504,0.2983871102333069,0.5904097557067871,0.1783132553100586,0.9135802388191223,0.7929568886756897,0.4808919738840174,0.5535081051014088,0.7818182110786438,0.8232086896896362,0.1111111119389534,0.4933793842792511,0.0625,0.5,0.7897196412086487,0.5899162292480469,8.15775952488184
