round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,220,0.71099454164505,0.9363636374473572,0.7133955955505371,0.0,0.9626168012619019,0.0,0.48356807231903076,0.0
2,220,0.6467262655496597,0.8954545259475708,0.8629283308982849,0.5,0.9065420627593994,0.2068965584039688,0.5754677653312683,0.1304347813129425
3,220,0.6188047826290131,0.831818163394928,0.8676012754440308,0.8333333134651184,0.8317757248878479,0.21276596188545227,0.559309184551239,0.12195122241973877
4,220,0.6020494848489761,0.8909090757369995,0.8598130941390991,0.3333333432674408,0.9065420627593994,0.1428571492433548,0.5423023700714111,0.09090909361839294
5,220,0.6388743221759796,0.8590909242630005,0.8006230592727661,0.0,0.8831775784492493,0.0,0.4621026813983917,0.0
6,220,0.6031644344329834,0.9090909361839294,0.8660435676574707,0.1666666716337204,0.9299065470695496,0.09090909361839294,0.5215311050415039,0.0625
7,220,0.5987230688333511,0.9454545378684998,0.8870716691017151,0.0,0.9719626307487488,0.0,0.4859813153743744,0.0
8,220,0.6165962070226669,0.8772727251052856,0.8208722472190857,0.0,0.9018691778182983,0.0,0.4673123359680176,0.0
9,220,0.6159313917160034,0.8863636255264282,0.8512461185455322,0.0,0.9112149477005005,0.0,0.46987950801849365,0.0
10,220,0.6473592221736908,0.9136363863945007,0.84034264087677,0.0,0.9392523169517517,0.0,0.4774346649646759,0.0
