epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,train_prox_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.6031249761581421,0.5345312356948853,0.24852071702480316,0.48944082856178284,0.23595505952835083,0.26249998807907104,0.7166666388511658,0.7051491618156434,0.29956287145614624,0.2380952388048172,0.640625,0.38461539149284363,0.19230769574642181,0.2380952388048172,1.0,0.0,0.6998613476753235,7.921705794055015
2,1.0,0.47187501192092896,0.5975514650344849,0.38989168405532837,0.4621634781360626,0.27551019191741943,0.6666666865348816,0.40585774183273315,0.6836082220077515,0.2876160204410553,0.3333333432674408,0.5031249523162842,0.3636363744735718,0.33181819319725037,0.23529411852359772,0.800000011920929,0.1875,0.6998192071914673,12.378095231950283
3,2.0,0.590624988079071,0.5582220554351807,0.3671497702598572,0.5323046445846558,0.2945736348628998,0.4871794879436493,0.6239669322967529,0.713356077671051,0.33147486448287966,0.761904776096344,0.5499999523162842,0.0,0.4324324429035187,0.0,0.0,1.0,0.7020074129104614,2.648783342912793
4,2.0,0.7875000238418579,0.790433406829834,0.5952380895614624,0.7255851030349731,0.5747126340866089,0.6172839403152466,0.8451882600784302,0.5586406350135803,0.4355180740356445,0.3571428656578064,0.4781249761581421,0.3720930218696594,0.35677820444107056,0.24242424964904785,0.800000011920929,0.21875,0.7019150853157043,15.976593055995181
5,3.0,0.6875,0.7337568998336792,0.4791666567325592,0.6279761791229248,0.41818180680274963,0.5609756112098694,0.7310924530029297,0.5952505707740784,0.3885877788066864,0.761904776096344,0.5625,0.375,0.6139705777168274,0.5,0.30000001192092896,0.90625,0.6897127628326416,2.8117864711675793
6,3.0,0.7906249761581421,0.8159037828445435,0.5838509202003479,0.7219880819320679,0.5662650465965271,0.6025640964508057,0.8512396812438965,0.5279702961444854,0.5643437504768372,0.8333333134651184,0.6937500238418579,0.5882353186607361,0.741878867149353,0.7142857313156128,0.5,0.9375,0.6214221119880676,15.146991480141878
7,4.0,0.75,0.75369793176651,0.5744680762290955,0.6987384557723999,0.5,0.675000011920929,0.7749999761581421,0.5845957159996032,0.37583925724029543,0.8095238208770752,0.7906249761581421,0.3333333432674408,0.6111111044883728,1.0,0.20000000298023224,1.0,0.6245417594909668,14.452037168899551
8,4.0,0.778124988079071,0.82052081823349,0.5847952961921692,0.7167047262191772,0.5494505763053894,0.625,0.8291666507720947,0.5174805760383606,0.5608246445655822,0.8571428656578064,0.65625,0.625,0.7683823108673096,0.8333333134651184,0.5,0.96875,0.6162709593772888,12.828534480882809
9,5.0,0.768750011920929,0.7871736884117126,0.5795454382896423,0.7100313305854797,0.5257731676101685,0.6455696225166321,0.8091286420822144,0.565462076663971,0.40836270451545714,0.7857142686843872,0.690625011920929,0.5714285969734192,0.7142857313156128,0.5454545617103577,0.6000000238418579,0.84375,0.5714392066001892,15.318620671983808
10,5.0,0.8125,0.8618229627609253,0.6511628031730652,0.761478841304779,0.6086956262588501,0.699999988079071,0.8500000238418579,0.4873038649559021,0.6011175632476806,0.761904776096344,0.6625000238418579,0.5454545617103577,0.6920821070671082,0.5,0.6000000238418579,0.8125,0.5952901840209961,15.354312559822574
11,6.0,0.796875,0.7747395634651184,0.5751634240150452,0.7208465933799744,0.6027397513389587,0.550000011920929,0.8791666626930237,0.5660669445991516,0.35717472434043884,0.8571428656578064,0.625,0.625,0.7683823108673096,0.8333333134651184,0.5,0.96875,0.6066639423370361,15.585260764928535
12,6.0,0.7906249761581421,0.8153210878372192,0.6256983280181885,0.7401810884475708,0.5544554591178894,0.7179487347602844,0.8140496015548706,0.5424237608909607,0.5887615799903869,0.8095238208770752,0.6749999523162842,0.5555555820465088,0.7171717286109924,0.625,0.5,0.90625,0.5690730810165405,14.794264868833125
13,7.0,0.765625,0.8147115111351013,0.5901639461517334,0.7130250930786133,0.529411792755127,0.6666666865348816,0.7991631627082825,0.5394908308982849,0.38786783814430237,0.8095238208770752,0.6906249523162842,0.5555555820465088,0.7171717286109924,0.625,0.5,0.90625,0.5938847064971924,13.14122042991221
14,7.0,0.8218749761581421,0.8627554178237915,0.658682644367218,0.7690876126289368,0.625,0.6962025165557861,0.863070547580719,0.48343769907951356,0.5267523646354675,0.8333333134651184,0.796875,0.5333333611488342,0.7159420251846313,0.800000011920929,0.4000000059604645,0.96875,0.5503057837486267,12.618559702998027
15,8.0,0.7406250238418579,0.7806187868118286,0.541436493396759,0.6803042888641357,0.49000000953674316,0.604938268661499,0.7866109013557434,0.546102511882782,0.3105017364025116,0.8095238208770752,0.671875,0.4285714328289032,0.6571428775787354,0.75,0.30000001192092896,0.96875,0.6261952519416809,15.207629426848143
16,8.0,0.8500000238418579,0.872410774230957,0.707317054271698,0.8032383918762207,0.6987951993942261,0.7160493731498718,0.8953974843025208,0.4485256314277649,0.4645027816295624,0.8333333134651184,0.7124999761581421,0.5882353186607361,0.741878867149353,0.7142857313156128,0.5,0.9375,0.5350780487060547,12.866530755069107
17,9.0,0.78125,0.783587634563446,0.5679012537002563,0.7107288837432861,0.5476190447807312,0.5897436141967773,0.8429751992225647,0.5493879318237305,0.39803497195243837,0.7857142686843872,0.609375,0.47058823704719543,0.6681299209594727,0.5714285969734192,0.4000000059604645,0.90625,0.6160712838172913,14.77717616292648
18,9.0,0.8031250238418579,0.8635937571525574,0.6440678238868713,0.7539993524551392,0.5876288414001465,0.7124999761581421,0.8333333134651184,0.47167609333992006,0.5189446032047271,0.7857142686843872,0.6812500357627869,0.5714285969734192,0.7142857313156128,0.5454545617103577,0.6000000238418579,0.84375,0.5770447254180908,14.926437520887703
