epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,train_prox_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.5887182354927063,0.6218727827072144,0.5762619376182556,0.5883625149726868,0.5805387496948242,0.5720476508140564,0.6046631932258606,0.670172963101985,0.33839906221729216,0.49789029359817505,0.6845521926879883,0.6600000262260437,0.3501613140106201,0.49358972907066345,0.9956896305084229,0.020661156624555588,0.6732791364192963,49.35179811809212
2,1.0,0.6099046468734741,0.6499933004379272,0.5980900526046753,0.6095672845840454,0.6025288701057434,0.5937161445617676,0.6253886222839355,0.6547137700905235,0.4094744678271019,0.6603375673294067,0.7108506560325623,0.5135951638221741,0.6263275742530823,0.8585858345031738,0.3663793206214905,0.942148745059967,0.6392935886979103,13.528963416814804
3,2.0,0.6501588821411133,0.6971480250358582,0.6088243722915649,0.6462085843086243,0.6714565753936768,0.5568797588348389,0.7393782138824463,0.6265895487898487,0.43115822945610954,0.6751055121421814,0.7300869226455688,0.5416666865348816,0.6450163125991821,0.875,0.39224138855934143,0.9462810158729553,0.6090976148843765,47.915578418178484
4,2.0,0.6583686470985413,0.7059950828552246,0.61834317445755,0.6545695066452026,0.6812255382537842,0.566088855266571,0.7466320991516113,0.6198147484811686,0.5190935700626697,0.6856539845466614,0.7395447492599487,0.6621315479278564,0.6841229796409607,0.6985645890235901,0.6293103694915771,0.7396694421768188,0.6312820315361023,13.098536223173141
5,3.0,0.664724588394165,0.7183253169059753,0.6245551705360413,0.6608421802520752,0.690039336681366,0.5704225301742554,0.7549222707748413,0.6119230773489354,0.39946607462430406,0.7046413421630859,0.7503918409347534,0.6089385747909546,0.6858252286911011,0.8650793433189392,0.4698275923728943,0.9297520518302917,0.6109794154763222,47.710538340965286
6,3.0,0.6721398234367371,0.724195122718811,0.6315476298332214,0.6681115627288818,0.7007926106452942,0.5747562050819397,0.7652849555015564,0.6097843808642889,0.4470554509405362,0.6455696225166321,0.7584781646728516,0.6888889074325562,0.6385620832443237,0.6038960814476013,0.8017241358757019,0.4958677589893341,0.6176513284444809,13.07570475502871
7,4.0,0.6787605881690979,0.7367912530899048,0.6427098512649536,0.6754564046859741,0.7043253779411316,0.5910075902938843,0.7626942992210388,0.5970148656327846,0.44852486050735085,0.5843881964683533,0.7332751750946045,0.6597582101821899,0.5629414319992065,0.5504322648048401,0.8232758641242981,0.35537189245224,0.6429469808936119,53.844055130146444
8,4.0,0.6739936470985413,0.7385432124137878,0.6416302919387817,0.6713130474090576,0.6935179233551025,0.5969663858413696,0.7476683855056763,0.5950284873024893,0.4660849005489026,0.6561181545257568,0.7657986879348755,0.694183886051178,0.65070641040802,0.6146179437637329,0.7974137663841248,0.5206611752510071,0.5984006710350513,13.083392251981422
9,5.0,0.6927965879440308,0.7473337650299072,0.658823549747467,0.6897200345993042,0.7207207083702087,0.6067172288894653,0.7751295566558838,0.5922918350009595,0.4149540420305931,0.7320675253868103,0.7754167914390564,0.6751918196678162,0.7235922813415527,0.8301886916160583,0.568965494632721,0.8884297609329224,0.5592368952929974,53.68112462689169
10,5.0,0.6872351765632629,0.7458100318908691,0.6527491807937622,0.684119701385498,0.7138263583183289,0.6013001203536987,0.7694300413131714,0.5929148490146056,0.40863901376724243,0.7215189933776855,0.7571245431900024,0.7203390002250671,0.7215140461921692,0.7083333134651184,0.732758641242981,0.71074378490448,0.585472971200943,13.164043077034876
11,6.0,0.6930614113807678,0.7511705756187439,0.6493192315101624,0.6882103681564331,0.7354352474212646,0.5812567472457886,0.800000011920929,0.5866002627348496,0.3940200128797757,0.7151898741722107,0.7745618224143982,0.6529563069343567,0.7057268023490906,0.808917224407196,0.5474137663841248,0.8760330677032471,0.5490945614874363,58.44711160217412
12,6.0,0.7002118825912476,0.759472131729126,0.6586248278617859,0.6956957578659058,0.7428571581840515,0.591549277305603,0.804145097732544,0.5806317233433158,0.4787494317959931,0.7109704613685608,0.7787119150161743,0.6821345686912537,0.7085721492767334,0.7386934757232666,0.6336206793785095,0.7851239442825317,0.5826228335499763,13.07412125612609
13,7.0,0.703125,0.763311505317688,0.6703910827636719,0.7001678347587585,0.7331189513206482,0.6175514459609985,0.7849740982055664,0.5759058867470693,0.4185944962299476,0.7172995805740356,0.7738315463066101,0.7061403393745422,0.7168912887573242,0.71875,0.693965494632721,0.7396694421768188,0.5740288347005844,52.05725788883865
14,7.0,0.695974588394165,0.760489284992218,0.6597510576248169,0.6924892067909241,0.7284031510353088,0.6029252409934998,0.7849740982055664,0.58057780892162,0.3920705954907304,0.7236286997795105,0.7828797101974487,0.7082405090332031,0.7228577136993408,0.7327188849449158,0.6853448152542114,0.7603305578231812,0.5803616568446159,13.008963950211182
15,8.0,0.7041842937469482,0.7676191329956055,0.6648665070533752,0.7000559568405151,0.7451243996620178,0.6002166867256165,0.8036269545555115,0.5695766089326244,0.40624637194609237,0.7405063509941101,0.8086349368095398,0.6535211205482483,0.723050594329834,0.9430894255638123,0.5,0.9710744023323059,0.5461881272494793,52.76333348196931
16,8.0,0.7015359997749329,0.7707486748695374,0.6594136953353882,0.6968998908996582,0.7457279562950134,0.5910075902938843,0.807253897190094,0.5648878004591343,0.4049501333196284,0.7341772317886353,0.8076730966567993,0.7439024448394775,0.733793318271637,0.7038461565971375,0.7887930870056152,0.6818181872367859,0.5391285084187984,13.201031336095184
17,9.0,0.7142478823661804,0.7805699706077576,0.6838558316230774,0.7115824222564697,0.7447351813316345,0.6321777105331421,0.7927461266517639,0.5616056439229997,0.4352399045127933,0.75527423620224,0.8073703050613403,0.7351598143577576,0.7538543939590454,0.7815533876419067,0.693965494632721,0.8140496015548706,0.5413419902324677,55.74275208404288
18,9.0,0.7153071761131287,0.778476357460022,0.6837304830551147,0.7124407291412354,0.7482292056083679,0.629469096660614,0.7974093556404114,0.5634293919902736,0.4064983346704709,0.7236286997795105,0.8089199066162109,0.7353535294532776,0.7230851650238037,0.6920152306556702,0.7844827771186829,0.6652892827987671,0.5480080507695675,13.31079892301932
19,10.0,0.7208686470985413,0.7844924926757812,0.6943155527114868,0.7187464833259583,0.7471910119056702,0.6484290361404419,0.7901554107666016,0.5583608761682348,0.42804779390157277,0.5822784900665283,0.7967725992202759,0.6754098534584045,0.5448055267333984,0.5449735522270203,0.8879310488700867,0.28925618529319763,0.6670432724058628,50.643338838825
20,10.0,0.726165235042572,0.7972064018249512,0.7001160383224487,0.7240833640098572,0.7534332275390625,0.6538461446762085,0.7953367829322815,0.5475129449771623,0.43635185492240774,0.7510548233985901,0.8116450309753418,0.700507640838623,0.7437556385993958,0.8518518805503845,0.5948275923728943,0.9008264541625977,0.5126203559339046,13.068692380096763
21,11.0,0.7253707647323608,0.7906763553619385,0.6909090876579285,0.7219139337539673,0.7680583000183105,0.627843976020813,0.818652868270874,0.5525397521964575,0.4123084029908908,0.7426160573959351,0.8176831007003784,0.7162790894508362,0.7403789162635803,0.7777777910232544,0.6637930870056152,0.8181818127632141,0.5194058381021023,54.9262590999715
22,11.0,0.7208686470985413,0.7911383509635925,0.6896348595619202,0.718012809753418,0.755483865737915,0.6343445181846619,0.8036269545555115,0.5529609479136386,0.4207949916184959,0.7405063509941101,0.8112888336181641,0.6788511872291565,0.7305760383605957,0.860927164554596,0.5603448152542114,0.913223147392273,0.5345193147659302,13.099513286026195
23,12.0,0.7264300584793091,0.7914033532142639,0.6896966099739075,0.7225419282913208,0.7741065621376038,0.6218851804733276,0.8264248967170715,0.5507650405673657,0.3972355208154452,0.7594936490058899,0.8339804410934448,0.7543103694915771,0.7593865990638733,0.7543103694915771,0.7543103694915771,0.7644628286361694,0.4982614889740944,54.298259027069435
24,12.0,0.7277542352676392,0.7922901511192322,0.6933174133300781,0.7242777347564697,0.7715803384780884,0.629469096660614,0.8217616677284241,0.5530402190604452,0.3980336229679948,0.746835470199585,0.8209425806999207,0.7333333492279053,0.7461847066879272,0.7568807601928711,0.7112069129943848,0.7809917330741882,0.516167551279068,13.10970605397597
25,13.0,0.7333157062530518,0.800889790058136,0.701629638671875,0.7302737236022949,0.774362325668335,0.6413868069648743,0.8212435245513916,0.5428508656509852,0.3956614136695862,0.7341772317886353,0.8248966932296753,0.7469879388809204,0.733493983745575,0.6992481350898743,0.8017241358757019,0.6694214940071106,0.5401265434920788,48.921025078045204
26,13.0,0.7327859997749329,0.8031871318817139,0.7022720575332642,0.7299493551254272,0.7712249159812927,0.6446370482444763,0.8170984387397766,0.539395310110965,0.3991842027437889,0.753164529800415,0.801848828792572,0.6976743936538696,0.744559109210968,0.8709677457809448,0.5818965435028076,0.9173553586006165,0.5305792987346649,13.110683012986556
27,14.0,0.7311970591545105,0.8012604117393494,0.7039953470230103,0.7289077043533325,0.7624763250350952,0.6538461446762085,0.8051813244819641,0.5416313051167181,0.3970673690407963,0.75527423620224,0.8326624035835266,0.6881720423698425,0.7433915734291077,0.9142857193946838,0.5517241358757019,0.9504132270812988,0.5107069090008736,45.301274054916576
28,14.0,0.7433792352676392,0.8101861476898193,0.7192118167877197,0.7414640188217163,0.773208737373352,0.6722643375396729,0.811398983001709,0.5335129272129576,0.40979773563853766,0.7637130618095398,0.8442754149436951,0.7454545497894287,0.7624910473823547,0.7884615659713745,0.7068965435028076,0.8181818127632141,0.48271097615361214,13.115123740863055
29,15.0,0.7412605881690979,0.8145723342895508,0.7165651321411133,0.7392813563346863,0.7713928818702698,0.6690140962600708,0.810362696647644,0.5262588944475529,0.4031920407788228,0.7236286997795105,0.8384332656860352,0.7456310391426086,0.7215453386306763,0.6784452199935913,0.8275862336158752,0.6239669322967529,0.521468136459589,54.49038408813067
30,15.0,0.7447034120559692,0.8138824105262756,0.7233065366744995,0.743167519569397,0.7692307829856873,0.6825568675994873,0.804145097732544,0.5275924321958574,0.43771237387495526,0.597046434879303,0.7631092071533203,0.3003663122653961,0.5087016820907593,1.0,0.1767241358757019,1.0,0.6879339665174484,13.213291505118832
31,16.0,0.7420550584793091,0.8197513818740845,0.7158693075180054,0.7398453950881958,0.7756004929542542,0.6646803617477417,0.8160621523857117,0.5239222226506572,0.40496345192699107,0.753164529800415,0.8173446655273438,0.6794520616531372,0.7393829822540283,0.932330846786499,0.5344827771186829,0.9628099203109741,0.5307467356324196,50.525566233089194
32,16.0,0.7473517060279846,0.8190982937812805,0.7220279574394226,0.7452372908592224,0.7812106013298035,0.6711809039115906,0.8202072381973267,0.522853429539729,0.43328010278233026,0.7616033554077148,0.8416928052902222,0.7315914630889893,0.7585850954055786,0.8148148059844971,0.6637930870056152,0.85537189245224,0.47378386557102203,13.171212676912546
33,17.0,0.7510592937469482,0.8231832981109619,0.7286373972892761,0.7493480443954468,0.7799752950668335,0.6836403012275696,0.815544068813324,0.5193887797452635,0.4057583773540238,0.7405063509941101,0.8540182709693909,0.6515581011772156,0.7224177122116089,0.9504132270812988,0.49568966031074524,0.9752066135406494,0.528825081884861,51.95182187203318
34,17.0,0.7515890002250671,0.8234095573425293,0.7237926721572876,0.7490473985671997,0.7929032444953918,0.665763795375824,0.8336787819862366,0.5166578191821858,0.41702342336460696,0.7700421810150146,0.8329474329948425,0.7254408001899719,0.763809323310852,0.8727272748947144,0.6206896305084229,0.913223147392273,0.5019974932074547,13.038599987979978
