round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,42,0.8002643585205078,0.761904776096344,0.390625,0.0,1.0,0.0,0.4324324429035187,0.0
2,42,1.3702434301376343,0.761904776096344,0.528124988079071,0.0,1.0,0.0,0.4324324429035187,0.0
3,42,1.9651707410812378,0.761904776096344,0.5874999761581421,0.0,1.0,0.0,0.4324324429035187,0.0
4,42,2.988611936569214,0.761904776096344,0.543749988079071,0.0,1.0,0.0,0.4324324429035187,0.0
5,42,3.062596559524536,0.761904776096344,0.5093750357627869,0.0,1.0,0.0,0.4324324429035187,0.0
6,42,2.06522536277771,0.761904776096344,0.6875,0.0,1.0,0.0,0.4324324429035187,0.0
7,42,1.601585030555725,0.761904776096344,0.6281249523162842,0.0,1.0,0.0,0.4324324429035187,0.0
8,42,1.1656944751739502,0.761904776096344,0.565625011920929,0.0,1.0,0.0,0.4324324429035187,0.0
9,42,0.8107050657272339,0.761904776096344,0.6187500357627869,0.0,1.0,0.0,0.4324324429035187,0.0
10,42,0.7187514305114746,0.761904776096344,0.581250011920929,0.0,1.0,0.0,0.4324324429035187,0.0
11,42,1.3663861751556396,0.761904776096344,0.559374988079071,0.0,1.0,0.0,0.4324324429035187,0.0
12,42,3.636613368988037,0.761904776096344,0.7281249761581421,0.0,1.0,0.0,0.4324324429035187,0.0
13,42,10.070368766784668,0.761904776096344,0.6656249761581421,0.0,1.0,0.0,0.4324324429035187,0.0
14,42,14.675907135009766,0.761904776096344,0.628125011920929,0.0,1.0,0.0,0.4324324429035187,0.0
15,42,20.41122817993164,0.761904776096344,0.621874988079071,0.0,1.0,0.0,0.4324324429035187,0.0
16,42,35.868675231933594,0.761904776096344,0.6218750476837158,0.0,1.0,0.0,0.4324324429035187,0.0
17,42,61.23101806640625,0.761904776096344,0.5093750357627869,0.0,1.0,0.0,0.4324324429035187,0.0
18,42,75.83299255371094,0.761904776096344,0.5937499403953552,0.0,1.0,0.0,0.4324324429035187,0.0
19,42,67.86285400390625,0.761904776096344,0.6078124642372131,0.0,1.0,0.0,0.4324324429035187,0.0
20,42,46.47904586791992,0.761904776096344,0.47812503576278687,0.0,1.0,0.0,0.4324324429035187,0.0
21,42,44.91440200805664,0.2380952388048172,0.44999998807907104,1.0,0.0,0.38461539149284363,0.19230769574642181,0.2380952388048172
22,42,187.39312744140625,0.2380952388048172,0.5,1.0,0.0,0.38461539149284363,0.19230769574642181,0.2380952388048172
23,42,410.2394714355469,0.2380952388048172,0.5,1.0,0.0,0.38461539149284363,0.19230769574642181,0.2380952388048172
24,42,1313.17529296875,0.2380952388048172,0.5,1.0,0.0,0.38461539149284363,0.19230769574642181,0.2380952388048172
25,42,927.461669921875,0.2380952388048172,0.5,1.0,0.0,0.38461539149284363,0.19230769574642181,0.2380952388048172
26,42,538.5200805664062,0.761904776096344,0.5,0.0,1.0,0.0,0.4324324429035187,0.0
27,42,581.5657348632812,0.761904776096344,0.5,0.0,1.0,0.0,0.4324324429035187,0.0
28,42,1190.5625,0.761904776096344,0.5,0.0,1.0,0.0,0.4324324429035187,0.0
29,42,1857.30615234375,0.761904776096344,0.5,0.0,1.0,0.0,0.4324324429035187,0.0
30,42,1713.2774658203125,0.761904776096344,0.5,0.0,1.0,0.0,0.4324324429035187,0.0
