epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.6106770634651184,0.6013946533203125,0.46891650557518005,0.5808097720146179,0.4299674332141876,0.515625,0.658203125,0.6833193550507227,0.7200000286102295,0.7286295890808105,0.5625,0.6783088445663452,0.5806451439857483,0.5454545617103577,0.8059701323509216,0.6540953516960144,24.84086664300412
2,1.0,0.71484375,0.7650934457778931,0.6025408506393433,0.6901029348373413,0.5665528774261475,0.643410861492157,0.7509803771972656,0.5755232324202856,0.4300000071525574,0.6598824262619019,0.5289255976676941,0.4037033021450043,0.3636363744735718,0.9696969985961914,0.16417910158634186,0.7504318654537201,8.074942176928744
3,2.0,0.7408854365348816,0.7671661376953125,0.622390866279602,0.7125829458236694,0.6051660776138306,0.640625,0.791015625,0.5851100906729698,0.6899999976158142,0.7978290319442749,0.6265060305595398,0.6807743906974792,0.5199999809265137,0.7878788113594055,0.641791045665741,0.5884862244129181,18.752649618079886
4,2.0,0.7526041865348816,0.8200759887695312,0.6520146727561951,0.7300477027893066,0.6137930750846863,0.6953125,0.78125,0.5268329307436943,0.6600000262260437,0.7829036712646484,0.5853658318519592,0.6486151218414307,0.4897959232330322,0.7272727489471436,0.6268656849861145,0.5785843431949615,7.607238086871803
5,3.0,0.7421875,0.7949398159980774,0.6464285850524902,0.7217798233032227,0.6053511500358582,0.6934865713119507,0.7672584056854248,0.5582825442155203,0.8399999737739563,0.8679330348968506,0.7241379022598267,0.805730938911438,0.8399999737739563,0.6363636255264282,0.9402984976768494,0.5080639719963074,16.730793185997754
6,3.0,0.8020833134651184,0.8625361323356628,0.7246376872062683,0.7850830554962158,0.6825938820838928,0.7722007632255554,0.8172888159751892,0.4737221027414004,0.7599999904632568,0.8426051735877991,0.6129032373428345,0.7194950580596924,0.6551724076271057,0.5757575631141663,0.8507462739944458,0.5229661166667938,8.083872062154114
7,4.0,0.7747395634651184,0.8208526968955994,0.6754221320152283,0.7514697909355164,0.6428571343421936,0.7114624381065369,0.8058252334594727,0.5229433650771776,0.8100000023841858,0.8760741949081421,0.6415094137191772,0.7561288475990295,0.8500000238418579,0.5151515007019043,0.9552238583564758,0.5628839731216431,23.163495311979204
8,4.0,0.8151041865348816,0.8679863214492798,0.7290076613426208,0.7943457365036011,0.7022058963775635,0.7579365372657776,0.8430232405662537,0.4653361390034358,0.699999988079071,0.8018995523452759,0.5714285969734192,0.6703296899795532,0.5405405163764954,0.6060606241226196,0.746268630027771,0.5457461178302765,8.123632434057072
9,5.0,0.7994791865348816,0.8262264728546143,0.7027027010917664,0.7757128477096558,0.7054263353347778,0.699999988079071,0.8503937125205994,0.5159987087051073,0.8100000023841858,0.8344640731811523,0.688524603843689,0.7759169340133667,0.75,0.6363636255264282,0.89552241563797,0.5063307285308838,23.83798862202093
10,5.0,0.8216145634651184,0.8874046802520752,0.7467652559280396,0.804538369178772,0.6989619135856628,0.8015872836112976,0.8313953280448914,0.4331194758415222,0.7699999809265137,0.8050656318664551,0.6567164063453674,0.7418920397758484,0.6470588445663452,0.6666666865348816,0.8208954930305481,0.589618444442749,7.0176380758639425
11,6.0,0.796875,0.8488922119140625,0.7078651785850525,0.7760882377624512,0.6798561215400696,0.73828125,0.826171875,0.4974792425831159,0.800000011920929,0.8294888734817505,0.7142857313156128,0.7802197933197021,0.6756756901741028,0.7575757503509521,0.8208954930305481,0.5192703604698181,23.981384174898267
