epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_prox_loss,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
1,54.20070681929057,0.6215573533813272,0.6800840291603808,0.46648063812990664,0.5685460603035224,0.6594573618490014,0.43404696131910525,0.4815336282994981,0.6402946784835476,0.6261464082538912,0.6830143457964847,0.6579282650251708,0.10095936995730445,0.44568199639400224,0.6920939061844178,0.6267942583732058,0.054946739030511754,0.9920661212724932
2,52.38367643449503,0.6905168724406733,0.7531162074187263,0.5101106069896053,0.6289838880206705,0.6090641106428286,0.5146742481071005,0.5876533259839387,0.6488765948288017,0.7461429384940926,0.7009569271044298,0.7620429169903532,0.5100296666961538,0.6310580323615143,0.6543370208493545,0.4943898764024511,0.6952276953170744,0.7221876629516839
3,52.001738130107086,0.6933933540345525,0.7629320384894617,0.5180305486818318,0.6346983756641633,0.6003213521718758,0.524053075774251,0.5845755212295987,0.6700400584660053,0.7487658951579497,0.7081339570323816,0.7841823688534458,0.523258606854238,0.6326163773331346,0.6130649528898405,0.49028093749256224,0.7599837790336905,0.6944841046652726
4,58.39046981087126,0.70448697681031,0.7794024233981741,0.5312728634607558,0.6443624130665604,0.5850197742516708,0.5265206402342746,0.5888370283093581,0.6820956612880611,0.7501668307291945,0.666267964543338,0.7642955280947343,0.5011237252984891,0.5975059571020911,0.6278512042603994,0.4361773898299231,0.7900549153391825,0.6124223700265565
5,58.85500306904173,0.7162922241665973,0.7930337551597569,0.545762385444258,0.6572008049482707,0.5712739448276071,0.5444659514059782,0.5342837330484976,0.701772138643901,0.7657264841673275,0.6973684184859243,0.7705170990605104,0.5081505813239294,0.6244574115749751,0.6133589607855064,0.47175082175782995,0.754741577155282,0.6942345562734102
6,62.682338192008004,0.7187325577742334,0.7956602094842119,0.5429958275207567,0.6591409705171627,0.5678381517069342,0.5574680173652602,0.566784581261683,0.6888254643058405,0.7822834417177023,0.7320574283885043,0.7887597677239961,0.5257219586646158,0.6573378549238141,0.5931277744400729,0.5824761886203118,0.6720516875956617,0.7966737158275677
7,56.21040859279175,0.7276568380525812,0.8071537115480603,0.5532243638413186,0.6659219654545293,0.5569528927110824,0.5566005280592903,0.5022453464897135,0.6911593018988408,0.7826607985629472,0.7511961867934779,0.7935225852368551,0.48799338836989337,0.6497385938914769,0.5940254846471918,0.5718664610000889,0.5548492553131432,0.8677938228303735
8,57.55306132592579,0.7381212708117668,0.808258658780667,0.556836059248585,0.6733173897841438,0.5515132499415436,0.5757881863116145,0.5039534079791312,0.6684217346499053,0.8048836596990308,0.7188995300867911,0.7989310656438033,0.5369102134231175,0.6483012677379772,0.5910508527050605,0.5363403910227369,0.7841223516996112,0.7101997834358489
9,60.44484107418346,0.7444739752740736,0.8220052842149633,0.5748538305566079,0.6833767182750871,0.5392143572956936,0.5744518474416743,0.5220686229083132,0.7230987268361958,0.7957378779460493,0.7224880441239006,0.802219833768726,0.557430834647571,0.6584970631667871,0.5877583034906946,0.5377198988883689,0.8098501075397838,0.7037266599789761
10,55.33124321667008,0.7486523535008232,0.8347167738229863,0.5834207160507537,0.6890291645687356,0.5273343841502889,0.5790361906792016,0.5137379816716408,0.735669088165293,0.7924483994765004,0.7667463966533898,0.8067445064845838,0.5035177465688669,0.6650443025040285,0.5649003818381632,0.61087459115463,0.5877524103844565,0.9002720224515103
11,59.78821333835669,0.7516878481801884,0.8292631848858064,0.582997395482633,0.6905611667599462,0.5350241980989202,0.5875943531662677,0.527730504155147,0.7175288388189786,0.8039999406496064,0.766746425742738,0.8212530704206257,0.4924752193204524,0.6612882989160181,0.5587649847955652,0.6826080532664317,0.4845971988433856,0.9238156997130819
12,59.27505851495452,0.7554174877950016,0.835152693406661,0.5861392539581461,0.6946292669407487,0.5266137559182615,0.5977046229620956,0.5249340006736053,0.7234221081954574,0.8142460807476636,0.7476076378206317,0.8123875040757028,0.5477174549724497,0.67252944416977,0.5635271318274679,0.5784744411956465,0.6710553849427894,0.7886482457224833
13,53.27750070029652,0.7596268147529467,0.8438491658316687,0.59198422480909,0.6984915090204089,0.5147717422743414,0.5961220339577231,0.5134606520446565,0.7239727952494255,0.8114382889366922,0.764354052298377,0.8152885502605347,0.546591018446895,0.6823652967026359,0.5517924764420855,0.6281659414180728,0.668262546463161,0.8502591958171443
14,49.63315588785588,0.7687495339133003,0.8508555304073104,0.6024012968576289,0.706812591088835,0.5093053818132479,0.6001636567921353,0.511093562302046,0.7436328634849786,0.8130142282928561,0.7619617110804507,0.8299427945077704,0.5462384394338827,0.6817247203092256,0.5379416187022006,0.6123298847575507,0.6707886541930682,0.8461132822424601
15,59.18489680597343,0.7736146642768281,0.8545047461834648,0.6123699632171319,0.7126036514461782,0.5004271575119198,0.6005788061629884,0.483174151267354,0.7534697148560798,0.8106700414446872,0.7452153008805508,0.7902851860489001,0.3852106911713997,0.6022356456261503,0.6154015526603284,0.6778650912478494,0.3027208277233765,0.950401339662132
