epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
0,0.6823918223381042,0.7673640251159668,0.6070631742477417,0.6702739000320435,0.5255873799324036,0.7184337973594666,0.6637006402015686,0.5700688783365947,0.6351674795150757,0.8386585712432861,0.6275946497917175,0.6350165605545044,0.47769516706466675,0.9145907759666443,0.49369367957115173,0.52247268812997,29.83
1,0.7277644276618958,0.8272511959075928,0.6555132865905762,0.7152379751205444,0.5767815113067627,0.7591369152069092,0.7115165591239929,0.5011487594590738,0.7727272510528564,0.8545093536376953,0.692556619644165,0.7561454772949219,0.6350148320198059,0.7615658640861511,0.7783783674240112,0.4583453323159899,26.44
2,0.75390625,0.8456288576126099,0.6759002804756165,0.7387735843658447,0.6137261986732483,0.7520915865898132,0.7548460364341736,0.4760746844112873,0.7667464017868042,0.8620820045471191,0.6909667253494263,0.7518234252929688,0.6228571534156799,0.7758007049560547,0.7621621489524841,0.44931152569396154,24.21
3,0.7717848420143127,0.8629780411720276,0.6998617053031921,0.7578814029693604,0.634994626045227,0.7794894576072693,0.7677919864654541,0.45416469184251934,0.7775119543075562,0.8765926361083984,0.7084639668464661,0.7642899751663208,0.6330532431602478,0.8042704463005066,0.7639639377593994,0.43307232218129293,27.49
4,0.7818509340286255,0.8692334890365601,0.7064294219017029,0.766434907913208,0.6533283591270447,0.7689260840415955,0.7885492444038391,0.4437492478352327,0.8014354109764099,0.8773748874664307,0.7269737124443054,0.7854793071746826,0.6758409738540649,0.7864768505096436,0.8090090155601501,0.4355838841625622,30.39
5,0.7850059866905212,0.8755221366882324,0.7092054486274719,0.769332766532898,0.6587391495704651,0.7680457830429077,0.793795645236969,0.43301499405732524,0.7954545617103577,0.8796896934509277,0.7192118167877197,0.7791731357574463,0.667682945728302,0.7793594598770142,0.8036035895347595,0.4291749649814197,26.54
6,0.794921875,0.8870180249214172,0.7265077233314514,0.781232476234436,0.6672800779342651,0.7972735166549683,0.7937015295028687,0.4162319004535675,0.7954545617103577,0.8771376609802246,0.710659921169281,0.7762365341186523,0.6774193644523621,0.7473309636116028,0.8198198080062866,0.44884957958545,24.95
7,0.8006309866905212,0.8922426104545593,0.7318650484085083,0.7865949869155884,0.6765035390853882,0.7970950603485107,0.8024635314941406,0.40507698274002624,0.8122009634971619,0.8796703815460205,0.7181328535079956,0.788662850856781,0.7246376872062683,0.7117437720298767,0.8630630373954773,0.42142605994428906,25.08
8,0.8167067170143127,0.9017461538314819,0.7513248920440674,0.8030952215194702,0.6999620199203491,0.8108227252960205,0.8197581768035889,0.3916067403669541,0.8074162602424622,0.8800936341285706,0.714031994342804,0.7844281196594238,0.7127659320831299,0.7153024673461914,0.8540540337562561,0.4527171179652214,24.95
9,0.8204627633094788,0.9066303372383118,0.7530481219291687,0.8060059547424316,0.7100545763969421,0.8015838265419006,0.8302532434463501,0.3793147620386802,0.809808611869812,0.8761630058288574,0.7016885280609131,0.7810461521148682,0.7420634627342224,0.6654804348945618,0.8828828930854797,0.47484137756483896,24.51
