round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,220,0.7588097751140594,0.5772727131843567,0.43457943201065063,0.3333333432674408,0.5841121673583984,0.04123711213469505,0.38505005836486816,0.021978022530674934
2,220,0.7556505352258682,0.6545454263687134,0.4532710611820221,0.3333333432674408,0.663551390171051,0.05000000074505806,0.4194444417953491,0.027027027681469917
3,220,0.7512872666120529,0.7863636612892151,0.46806856989860535,0.1666666716337204,0.8037382960319519,0.040816325694322586,0.4603058397769928,0.023255813866853714
4,220,0.7463303953409195,0.8727272748947144,0.4828660488128662,0.0,0.8971962332725525,0.0,0.4660194218158722,0.0
5,220,0.7395431250333786,0.9454545378684998,0.48364484310150146,0.0,0.9719626307487488,0.0,0.4859813153743744,0.0
6,220,0.732735738158226,0.9727272987365723,0.5,0.0,1.0,0.0,0.4930875599384308,0.0
7,220,0.7258260399103165,0.9727272987365723,0.514797568321228,0.0,1.0,0.0,0.4930875599384308,0.0
8,220,0.7187891453504562,0.9727272987365723,0.5334891080856323,0.0,1.0,0.0,0.4930875599384308,0.0
9,220,0.7114036679267883,0.9727272987365723,0.5576324462890625,0.0,1.0,0.0,0.4930875599384308,0.0
10,220,0.7038989812135696,0.9727272987365723,0.5786604285240173,0.0,1.0,0.0,0.4930875599384308,0.0
11,220,0.6973737627267838,0.9727272987365723,0.5950155854225159,0.0,1.0,0.0,0.4930875599384308,0.0
12,220,0.69161756336689,0.9727272987365723,0.6090342998504639,0.0,1.0,0.0,0.4930875599384308,0.0
13,220,0.6863749772310257,0.9727272987365723,0.6176012754440308,0.0,1.0,0.0,0.4930875599384308,0.0
14,220,0.6816552132368088,0.9727272987365723,0.6285046935081482,0.0,1.0,0.0,0.4930875599384308,0.0
15,220,0.6778858304023743,0.9727272987365723,0.646417498588562,0.0,1.0,0.0,0.4930875599384308,0.0
16,220,0.6752795577049255,0.9727272987365723,0.6573208570480347,0.0,1.0,0.0,0.4930875599384308,0.0
17,220,0.6741910576820374,0.9727272987365723,0.6651090383529663,0.0,1.0,0.0,0.4930875599384308,0.0
18,220,0.674793004989624,0.9727272987365723,0.6713396310806274,0.0,1.0,0.0,0.4930875599384308,0.0
19,220,0.6770784109830856,0.9727272987365723,0.6752336621284485,0.0,1.0,0.0,0.4930875599384308,0.0
20,220,0.6811969876289368,0.9727272987365723,0.6760124564170837,0.0,1.0,0.0,0.4930875599384308,0.0
