epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
1,47.43866591610727,0.7102781249171986,0.7948742758618393,0.5512338052212683,0.6549645196263927,0.5672162317137533,0.5320825840093406,0.7338935917257602,0.7375026398951674,0.7428229719257811,0.7204705264294546,0.44542929465976056,0.6274969233422758,0.6658212890287051,0.5713544198129166,0.4866665037054765,0.8971653942856492
2,40.2385226436416,0.7611932603785023,0.8500356665616843,0.604743063503469,0.7031470468029628,0.5124500713351575,0.5812615008122595,0.7772904039590796,0.782670039891875,0.8098086231348047,0.8240228472143839,0.5730654631505172,0.7106012249962564,0.54769550199714,0.6261760378568366,0.5966542916434804,0.8707271057167693
3,39.53765145437924,0.7857839025366058,0.8710120364458481,0.6297651807991322,0.7257904604338685,0.48368783827234657,0.6066428446605312,0.7848165529615213,0.8089293582724267,0.8265550219271172,0.8609908409951407,0.5008045915496406,0.680989767161853,0.5351597291805099,0.5820202526578493,0.44388645060324783,0.9302569352553792
4,46.05987244224338,0.8088978878419951,0.8866678508499218,0.6576061950793529,0.7492814876207292,0.46353717319853854,0.6281511035660292,0.8128567621047091,0.8269563387527117,0.830143520991768,0.8593894912010175,0.5883457584386808,0.7238370818954906,0.4987266619631833,0.6257071855821108,0.6317775754445192,0.8658410342116105
5,44.63486336532523,0.8270758661779216,0.9040659015065386,0.6774390191264175,0.766656119951046,0.4335025383526314,0.6468442552022858,0.815788867296334,0.8448342340690517,0.783492824962835,0.8353857939893549,0.5812299990197688,0.697795341459758,0.5292389741229812,0.5683208073369054,0.6993037450113936,0.7796628160054604
6,46.15981204284945,0.8382494784227073,0.9224728160561373,0.6926840761132799,0.7789766830655342,0.39961533111482467,0.6581201106778972,0.8342542472119417,0.8536812915667621,0.8456937686393136,0.8455454179544768,0.5910571821782578,0.7332083444561114,0.5151383606761551,0.6551422395132945,0.56034463829401,0.9162890661561318
7,40.19955025028111,0.852200310183079,0.9323972818233534,0.717105489650278,0.7964666854797355,0.3847379646763859,0.6766128249476471,0.8576053461826932,0.8641598227945801,0.8265550072398482,0.8526075480942521,0.4908657650057779,0.6787962813696793,0.592152694418456,0.6884513610002527,0.39396363997644784,0.9733267121337817
8,48.691658861591044,0.8609332676913817,0.9341715295674686,0.7191307840810475,0.8018293609559813,0.37426888060148783,0.6870853275020447,0.8373421438629168,0.8780533997591888,0.8373205530586425,0.8254625533471267,0.5892165855428819,0.7278280604684182,0.5413967523830787,0.6312983286829942,0.5834384559159074,0.8883860874118987
9,42.16440173279679,0.8741168601904972,0.9447147483018684,0.745735546858517,0.8203643617056743,0.3518571023229108,0.7077805876839092,0.8691871795960228,0.8897684789940508,0.8397128952747327,0.8201524678029513,0.5652282765607515,0.717489283621026,0.5471255337757072,0.6239602570043227,0.5274414750234933,0.9008873072252319
10,40.88252642212256,0.8863194367907391,0.9559074644741492,0.7611053278467284,0.8333169814082497,0.32418408997448844,0.7203124126668206,0.880116156848398,0.8977720742460813,0.8385167461262936,0.8196905185446215,0.5840524117769808,0.7258380762697977,0.579125601299214,0.6582977480152578,0.5310177957041983,0.9210967100693278
11,46.41857952556906,0.8931103914846564,0.9603772268108013,0.7751568915282495,0.8428668125049944,0.3136732854593126,0.7353687987497696,0.880325457615896,0.9048970020115777,0.8337320509995,0.8315305028235513,0.572041185349939,0.7195088786371587,0.6020443161245453,0.67167921043469,0.5089404821110685,0.9362674359784743
12,43.98111764803492,0.9044694726907802,0.9660627434875918,0.7942657858656007,0.8571329982075944,0.2936043342734863,0.7500156184898255,0.8964471436747724,0.9125790080286506,0.8098086231348047,0.8265693601238671,0.5633867337372884,0.705121983609131,0.5648861581896338,0.6175926122190565,0.5530668507780184,0.8749777430837805
13,45.532278150941515,0.9116611375638596,0.9706664972443967,0.8043958472179841,0.8655395593766133,0.27880005541598246,0.7572961519583289,0.9094809268907956,0.9171861251278665,0.7942583806206736,0.8049942212241689,0.5807715625141225,0.7041698004070082,0.6079963487283322,0.592585974903198,0.66390822385772,0.8229734367160706
14,40.748120747611885,0.9233336178210343,0.9756098657404174,0.81390611556423,0.8756734262948057,0.2673530149013392,0.7706951248897747,0.9168107894349359,0.9313963327588679,0.8265550433163438,0.8382502456315967,0.5840667097976333,0.7173144331103877,0.5622262620193322,0.6006934800715538,0.6004635878442007,0.8526906221392052
15,44.095122597770676,0.9245519693189789,0.9740275492590954,0.8160271105729128,0.8770991140283256,0.2612420058437911,0.7700401275273367,0.9097280338185424,0.9282067905854042,0.8504784509325712,0.8329477057787791,0.595219374915059,0.7369297872604936,0.6791836653689021,0.6697972718822328,0.5482073078315224,0.9283511866793108
16,45.15371499044424,0.9275003934510554,0.9794594015501157,0.8338098196660967,0.8865927721924768,0.24911248581680806,0.7841091112135554,0.9255417985030512,0.9290575697278712,0.8564593153136769,0.8275715326578423,0.6051470546060772,0.743283008416874,0.5877532254120237,0.6692493358297211,0.5699019632413627,0.9207668244553525
17,38.25759359467384,0.9291052389423666,0.9789034133818068,0.8312517656430797,0.8864483965728044,0.2516410208694618,0.7834984830268907,0.9251400786367533,0.9331372156169636,0.8289473801138298,0.8281489810304778,0.5963718192072577,0.7259287088396447,0.5658158435169874,0.5946643150915084,0.6251748738248953,0.8466370094335821
18,43.23317272466416,0.9397485567039858,0.9843669508622515,0.8567061746715516,0.9028687161888931,0.23101755106995792,0.8146163508231234,0.9335625840884566,0.9430696737049687,0.8433014469568809,0.8335769403208956,0.5745718783596486,0.7230892811665695,0.6905674572419108,0.6526438535044068,0.5429111402036185,0.9119507880016947
19,54.61830062265046,0.9373885662887,0.9829169606504867,0.8497698243867688,0.8988653144420418,0.22957270232092128,0.8047804578886345,0.9347826434457664,0.9409953483647446,0.816985646218204,0.8140533054559425,0.5692046649361912,0.7091421658912914,0.6018155915127915,0.6090894469091196,0.5592998828756752,0.8696348792628238
20,46.936435430094726,0.935310134294776,0.9791645064040865,0.8337631027946192,0.8906119712877624,0.23705120922793116,0.7851003532716313,0.927546002315878,0.9365719539653484,0.8205741535533558,0.8000991122003948,0.5488686240746073,0.7038314465130345,0.7352436366958909,0.6710631235293224,0.48095887015310773,0.9364931316752183
21,54.16435627441396,0.9461165705715014,0.9868393023677752,0.865973089056168,0.9109454649871765,0.21177735908667747,0.8185007621315962,0.9499427214088406,0.9477666516637109,0.828947372698898,0.7964374589863006,0.5695706948851854,0.7152774050190118,0.6631506210745594,0.6401765233520685,0.5322808362365339,0.9070319617479041
22,50.60878071571818,0.9475893134871374,0.9853475405847878,0.8549988079135377,0.9066058849219778,0.2199863321341681,0.8130504889674781,0.9337598283489932,0.9520948010126417,0.8217703320763328,0.8117199649936274,0.5587355431400988,0.7080904366582205,0.6319223423377036,0.6419932542627222,0.5283556000895477,0.9054586184367038
23,44.57971248143944,0.9559362804920057,0.9885748889810445,0.9147047817912565,0.9385706450677922,0.19337932641009684,0.8803483423238179,0.9578138930993072,0.9554355641280563,0.8157894772490816,0.7971710581243323,0.5649202903064244,0.7028008546840632,0.6970904661369238,0.5663368500876085,0.581022796804825,0.8375017172411868
24,40.620542426125745,0.9493871005091455,0.9861580414976464,0.8653560776596858,0.9122454790210567,0.2190223026494093,0.8216311947960955,0.9379441693811612,0.9516941295036793,0.8325358967176465,0.8326633673820769,0.5637555523423486,0.7145626238373478,0.5924108176354016,0.6469417691729856,0.5283838578602343,0.912273378606048
25,47.49738336372528,0.954622775311771,0.9886537400379904,0.8989918947023281,0.930472648245626,0.20076587911802649,0.859074914916454,0.955301612360941,0.9559648893187204,0.8421052787007327,0.8321973205183111,0.580836810314199,0.7259975065740102,0.6791333316437651,0.6531454498688,0.5420025075879393,0.9148473655493066
26,42.38051582854055,0.9569933672498824,0.9878281028959423,0.8990246959666122,0.931663438916796,0.1967342761479929,0.8613387540422839,0.9500979513997636,0.9579748522214957,0.8157894662692786,0.8108633355946062,0.5540652545659166,0.7036285850990331,0.6583915698435603,0.6326657896371264,0.5188804652417105,0.9002093146577406
27,36.04298873038273,0.9613335798694854,0.9907001694573614,0.908214010580818,0.9380077458521608,0.18972350217188663,0.8708217510610948,0.9609912049375433,0.9633610835409185,0.8205741609682877,0.831120455379121,0.5535291276123535,0.7054824967418561,0.7031750772148371,0.6400449011991755,0.5163004259315974,0.9084716780048808
28,39.296710700764784,0.9588810085821431,0.9878967660796855,0.8972978542955753,0.9316971381731681,0.20128420467565203,0.8602388731866132,0.9514442843540982,0.9611545153383264,0.8313397256096015,0.84051479406334,0.603221295053879,0.7311614817409424,0.6468773008809919,0.6380380914684688,0.6114538177206186,0.8833756540950976
29,38.59389660256206,0.9610639848356715,0.9854539985546661,0.9008442265861235,0.9343081122484008,0.2038216397509873,0.8637547876555743,0.9523561881804034,0.9620443893647627,0.8373205897055174,0.8183074924364044,0.5640783915251636,0.7142828900420495,0.6867830873284329,0.5746733815404788,0.5635071420355847,0.8836027821570492
30,48.07717275282194,0.9602910601436923,0.989531668055238,0.8922905565165916,0.9302071798260539,0.19543519613174776,0.8508640209285775,0.9535038811015754,0.9608857996226823,0.8181818177540336,0.7981199666358637,0.5338633041205019,0.6933561738170505,0.7199403960391452,0.5888077968544367,0.4963408535319652,0.9065947901974455
