round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,42,0.713636577129364,0.761904776096344,0.421875,0.0,1.0,0.0,0.4324324429035187,0.0
2,42,0.6738626956939697,0.8095238208770752,0.6281249523162842,0.20000000298023224,1.0,0.3333333432674408,0.6111111044883728,1.0
3,42,0.6989226341247559,0.8333333134651184,0.5718750357627869,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
4,42,0.7289932370185852,0.7857142686843872,0.609375,0.10000000149011612,1.0,0.1818181872367859,0.529265284538269,1.0
5,42,0.712003231048584,0.8333333134651184,0.559374988079071,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
6,42,0.8118616342544556,0.7857142686843872,0.5281250476837158,0.10000000149011612,1.0,0.1818181872367859,0.529265284538269,1.0
7,42,0.7875587940216064,0.7857142686843872,0.5687499642372131,0.10000000149011612,1.0,0.1818181872367859,0.529265284538269,1.0
8,42,0.6778081059455872,0.8333333134651184,0.637499988079071,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
9,42,0.70414137840271,0.7857142686843872,0.7562500238418579,0.10000000149011612,1.0,0.1818181872367859,0.529265284538269,1.0
10,42,0.801347553730011,0.8095238208770752,0.7062499523162842,0.20000000298023224,1.0,0.3333333432674408,0.6111111044883728,1.0
