round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,220,0.7154142409563065,0.949999988079071,0.7468847036361694,0.0,0.9766355156898499,0.0,0.4871794879436493,0.0
2,220,0.7202623188495636,0.7090908885002136,0.8325545787811279,0.8333333134651184,0.7056074738502502,0.13513512909412384,0.48013585805892944,0.07352941483259201
3,220,0.6556680202484131,0.75,0.8714953660964966,1.0,0.7429906725883484,0.17910447716712952,0.5158256888389587,0.09836065769195557
4,220,0.6832698285579681,0.6590909361839294,0.8348909616470337,1.0,0.6495327353477478,0.13793103396892548,0.4627332389354706,0.07407407462596893
5,220,0.6798628568649292,0.6727272868156433,0.8286604881286621,1.0,0.663551390171051,0.1428571492433548,0.4703049659729004,0.07692307978868484
6,220,0.6518718153238297,0.7045454382896423,0.8660436272621155,0.8333333134651184,0.7009345889091492,0.13333334028720856,0.4776255786418915,0.07246376574039459
7,220,0.6472464203834534,0.7909091114997864,0.8652647733688354,0.6666666865348816,0.7943925261497498,0.14814814925193787,0.5144885778427124,0.0833333358168602
8,220,0.6738949418067932,0.6954545378684998,0.8325545191764832,1.0,0.6869158744812012,0.15189872682094574,0.4831515848636627,0.08219178020954132
9,220,0.6784298419952393,0.6909090876579285,0.7990654706954956,1.0,0.6822429895401001,0.15000000596046448,0.48055553436279297,0.0810810774564743
10,220,0.585663691163063,0.8181818127632141,0.8722741603851318,0.8333333134651184,0.8177570104598999,0.20000000298023224,0.5487179756164551,0.11363636702299118
11,220,0.6033833175897598,0.8136363625526428,0.8450155854225159,0.5,0.822429895401001,0.12765957415103912,0.5116669535636902,0.0731707289814949
12,220,0.6603232324123383,0.7136363387107849,0.7920560836791992,0.6666666865348816,0.7149532437324524,0.11267605423927307,0.4709721803665161,0.0615384615957737
13,220,0.59415403008461,0.7636363506317139,0.8629283905029297,0.8333333134651184,0.7616822719573975,0.16129031777381897,0.5118620991706848,0.0892857164144516
14,220,0.6077461540699005,0.7454545497894287,0.84112149477005,0.8333333134651184,0.7429906725883484,0.1515151560306549,0.5008912682533264,0.0833333358168602
15,220,0.6098543629050255,0.8636363744735718,0.8029595017433167,0.1666666716337204,0.8831775784492493,0.0625,0.4944852888584137,0.03846153989434242
16,220,0.6120793297886848,0.7863636612892151,0.8185358643531799,0.6666666865348816,0.7897196412086487,0.145454540848732,0.5116882920265198,0.08163265138864517
17,220,0.5740750133991241,0.8272727131843567,0.8691588640213013,0.6666666865348816,0.8317757248878479,0.17391304671764374,0.538733184337616,0.10000000149011612
18,220,0.5828417837619781,0.8545454740524292,0.8395638465881348,0.5,0.8644859790802002,0.15789473056793213,0.539146363735199,0.09375
19,220,0.5859010815620422,0.831818163394928,0.8676012754440308,0.6666666865348816,0.836448609828949,0.17777778208255768,0.5420534610748291,0.10256410390138626
20,220,0.5768753886222839,0.8227272629737854,0.8699377179145813,0.6666666865348816,0.827102780342102,0.1702127605676651,0.5354880690574646,0.09756097197532654
21,220,0.6165679395198822,0.7681818008422852,0.8520249128341675,0.8333333134651184,0.7663551568984985,0.16393442451953888,0.5146849155426025,0.09090909361839294
22,220,0.578573189675808,0.8272727131843567,0.8691588640213013,0.6666666865348816,0.8317757248878479,0.17391304671764374,0.538733184337616,0.10000000149011612
23,220,0.5871376395225525,0.831818163394928,0.850467324256897,0.6666666865348816,0.836448609828949,0.17777778208255768,0.5420534610748291,0.10256410390138626
24,220,0.5991480350494385,0.8045454621315002,0.850467324256897,0.6666666865348816,0.8084112405776978,0.1568627506494522,0.5231614708900452,0.08888889104127884
25,220,0.5724846869707108,0.8772727251052856,0.8738317489624023,0.6666666865348816,0.8831775784492493,0.22857142984867096,0.5809524059295654,0.13793103396892548
26,220,0.5983313545584679,0.800000011920929,0.8644859790802002,0.6666666865348816,0.8037382960319519,0.1538461595773697,0.5202220678329468,0.08695652335882187
27,220,0.6100323796272278,0.8045454621315002,0.8419003486633301,0.6666666865348816,0.8084112405776978,0.1568627506494522,0.5231614708900452,0.08888889104127884
28,220,0.6074175834655762,0.8409090638160706,0.8450155854225159,0.6666666865348816,0.8457943797111511,0.1860465109348297,0.5489426255226135,0.10810811072587967
29,220,0.5966583415865898,0.8181818127632141,0.8590342998504639,0.5,0.827102780342102,0.1304347813129425,0.5144559741020203,0.07500000298023224
30,220,0.5937975719571114,0.8818181753158569,0.8582555055618286,0.6666666865348816,0.8878504633903503,0.23529411852359772,0.5856273770332336,0.1428571492433548
