round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,220,0.6731655895709991,0.9727272987365723,0.7289719581604004,0.0,1.0,0.0,0.4930875599384308,0.0
2,220,0.8315662667155266,0.9727272987365723,0.5825545787811279,0.0,1.0,0.0,0.4930875599384308,0.0
3,220,1.380278840661049,0.9681817889213562,0.618380069732666,0.0,0.9953271150588989,0.0,0.49191686511039734,0.0
4,220,1.5734668374061584,0.8818181753158569,0.7024921774864197,0.1666666716337204,0.9018691778182983,0.0714285746216774,0.5041608810424805,0.04545454680919647
5,220,1.7172584533691406,0.8227272629737854,0.708722710609436,0.3333333432674408,0.836448609828949,0.09302325546741486,0.4973932206630707,0.054054055362939835
6,220,1.5917700827121735,0.9363636374473572,0.45950156450271606,0.0,0.9626168012619019,0.0,0.48356807231903076,0.0
7,220,0.94804547727108,0.9727272987365723,0.2881619930267334,0.0,1.0,0.0,0.4930875599384308,0.0
8,220,0.6729404777288437,0.9727272987365723,0.6845794320106506,0.0,1.0,0.0,0.4930875599384308,0.0
9,220,0.7095956951379776,0.9227272868156433,0.6573208570480347,0.3333333432674408,0.9392523169517517,0.190476194024086,0.574951708316803,0.13333334028720856
10,220,0.7055897042155266,0.9727272987365723,0.5895638465881348,0.0,1.0,0.0,0.4930875599384308,0.0
