round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,100,0.6904456317424774,0.5400000214576721,0.5983717441558838,0.6060606241226196,0.5074626803398132,0.4651162922382355,0.5308037400245667,0.37735849618911743
2,100,0.690083920955658,0.6299999952316284,0.6169154644012451,0.5151515007019043,0.6865671873092651,0.47887325286865234,0.5960257649421692,0.44736841320991516
3,100,0.6897022128105164,0.6499999761581421,0.6291271448135376,0.3030303120613098,0.8208954930305481,0.3636363744735718,0.5611284971237183,0.4545454680919647
4,100,0.6890668570995331,0.6299999952316284,0.6431479454040527,0.09090909361839294,0.89552241563797,0.13953489065170288,0.4519330561161041,0.30000001192092896
5,100,0.6888802349567413,0.6600000262260437,0.646766185760498,0.0,0.9850746393203735,0.0,0.39759036898612976,0.0
6,100,0.6892629265785217,0.6700000166893005,0.6549072861671448,0.0,1.0,0.0,0.401197612285614,0.0
7,100,0.6903900504112244,0.6700000166893005,0.6445047855377197,0.0,1.0,0.0,0.401197612285614,0.0
8,100,0.6925071775913239,0.6700000166893005,0.6313885450363159,0.0,1.0,0.0,0.401197612285614,0.0
9,100,0.6961418688297272,0.6700000166893005,0.6218905448913574,0.0,1.0,0.0,0.401197612285614,0.0
10,100,0.7016049325466156,0.6700000166893005,0.608322024345398,0.0,1.0,0.0,0.401197612285614,0.0
11,100,0.7079827785491943,0.6700000166893005,0.6024423837661743,0.0,1.0,0.0,0.401197612285614,0.0
12,100,0.71598219871521,0.6700000166893005,0.5920398235321045,0.0,1.0,0.0,0.401197612285614,0.0
13,100,0.725468635559082,0.6700000166893005,0.58525550365448,0.0,1.0,0.0,0.401197612285614,0.0
14,100,0.7367177307605743,0.6700000166893005,0.583898663520813,0.0,1.0,0.0,0.401197612285614,0.0
15,100,0.7504448294639587,0.6700000166893005,0.58525550365448,0.0,1.0,0.0,0.401197612285614,0.0
16,100,0.7660247385501862,0.6700000166893005,0.5924921035766602,0.0,1.0,0.0,0.401197612285614,0.0
17,100,0.7832570672035217,0.6700000166893005,0.5965626239776611,0.0,1.0,0.0,0.401197612285614,0.0
18,100,0.8016003370285034,0.6800000071525574,0.604251503944397,0.03030303120613098,1.0,0.05882352963089943,0.4330262243747711,1.0
19,100,0.8213601112365723,0.6800000071525574,0.611940324306488,0.03030303120613098,1.0,0.05882352963089943,0.4330262243747711,1.0
20,100,0.8429215252399445,0.6800000071525574,0.6187245845794678,0.03030303120613098,1.0,0.05882352963089943,0.4330262243747711,1.0
