epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
0,0.7046273946762085,0.7961091995239258,0.6372693777084351,0.6940782070159912,0.5487766265869141,0.7597888112068176,0.6760209798812866,0.5893199733243539,0.7727272510528564,0.8529127240180969,0.6915584206581116,0.7558170557022095,0.6358209252357483,0.7580071091651917,0.7801801562309265,0.5462395229509899,13.45
1,0.759765625,0.8548880815505981,0.6905360817909241,0.7471096515655518,0.6160221099853516,0.7855570316314697,0.746408224105835,0.5356592745161973,0.7739234566688538,0.8691737651824951,0.6946688294410706,0.7575908303260803,0.6360946893692017,0.7651245594024658,0.7783783674240112,0.5181876633848462,12.17
2,0.7848557829856873,0.8754351139068604,0.7123342752456665,0.7702540159225464,0.6549686193466187,0.7807133197784424,0.7870011329650879,0.5123313284264162,0.75,0.8975409269332886,0.7010014057159424,0.7431008815765381,0.5861244201660156,0.871886134147644,0.6882882714271545,0.510905289224216,12.18
3,0.7976261973381042,0.8880355358123779,0.7293550372123718,0.7838736772537231,0.6709796786308289,0.7988556623458862,0.7969890236854553,0.4982561397437866,0.8337320685386658,0.901965320110321,0.7477313876152039,0.8118674755096436,0.7629629373550415,0.7330960631370544,0.884684681892395,0.5056686380079815,12.23
4,0.818359375,0.8994269967079163,0.7536172866821289,0.8048871755599976,0.7017077803611755,0.8138204216957092,0.8207116723060608,0.48451432900933117,0.8062201142311096,0.9031066298484802,0.7197231650352478,0.7858213186264038,0.7003366947174072,0.7402135133743286,0.8396396636962891,0.5102778077125549,12.25
5,0.830078125,0.9089547395706177,0.7651090621948242,0.8160016536712646,0.7243413329124451,0.8107394576072693,0.8401003479957581,0.4714683916133184,0.7595694065093994,0.9007085561752319,0.714893639087677,0.7535171508789062,0.5943396091461182,0.8967971801757812,0.6900901198387146,0.5258749127388,11.14
6,0.8405949473381042,0.9197252988815308,0.7793720364570618,0.827296257019043,0.7392504811286926,0.824098527431488,0.8491556644439697,0.45686375378416133,0.839712917804718,0.8949697017669678,0.75,0.8160210847854614,0.7882353067398071,0.7153024673461914,0.9027026891708374,0.5144389165299279,11.24
7,0.8449519276618958,0.9248944520950317,0.7850895524024963,0.831910252571106,0.7450593113899231,0.82966548204422,0.8528741002082825,0.44801055554013985,0.8552631735801697,0.9008431434631348,0.7686424255371094,0.8316667079925537,0.8305785059928894,0.7153024673461914,0.9261261224746704,0.5161376127174923,11.26
8,0.8533653616905212,0.9354010224342346,0.7975943684577942,0.8413177728652954,0.7544134855270386,0.8460184931755066,0.8571754693984985,0.43172742455051494,0.85047847032547,0.9095059633255005,0.7357293963432312,0.8157379627227783,0.90625,0.6192170977592468,0.9675675630569458,0.5728365140301841,12.48
9,0.8635817170143127,0.9396939277648926,0.8106755614280701,0.8520263433456421,0.770511269569397,0.8552573919296265,0.86789870262146,0.42560651468542904,0.8456937670707703,0.9055817127227783,0.7658802270889282,0.8254022002220154,0.7814815044403076,0.7508896589279175,0.8936936855316162,0.5005681940487453,11.15
10,0.8713942170143127,0.9449895024299622,0.8206202983856201,0.8601930141448975,0.7832000255584717,0.8617957830429077,0.8763686418533325,0.4154469170249425,0.8492823243141174,0.9044275283813477,0.7640449404716492,0.8266621828079224,0.8063241243362427,0.725978672504425,0.9117116928100586,0.5114890379565102,11.79
11,0.8921273946762085,0.9590297937393188,0.8483312129974365,0.8823143243789673,0.8162601590156555,0.8830255270004272,0.8968507647514343,0.38924261583731723,0.7990430593490601,0.8815619945526123,0.7263843417167664,0.7837970852851868,0.6696696877479553,0.7935943007469177,0.8018018007278442,0.5610577251229968,11.15
12,0.8924278616905212,0.9592897295951843,0.8497061133384705,0.8829718828201294,0.8128514289855957,0.8900615572929382,0.8936558365821838,0.38872394080345446,0.8552631735801697,0.9139238595962524,0.7473903894424438,0.822982668876648,0.9040403962135315,0.6370106935501099,0.9657657742500305,0.5308054068258831,12.42
13,0.9005408883094788,0.965979814529419,0.8592687249183655,0.8911817669868469,0.8306617140769958,0.8899163603782654,0.9060433506965637,0.373672987979192,0.8062201142311096,0.8918918967247009,0.7254237532615662,0.7878504991531372,0.692556619644165,0.7615658640861511,0.8288288116455078,0.5478099265268871,11.15
14,0.911207914352417,0.9711991548538208,0.8749206066131592,0.9030478000640869,0.8422982692718506,0.9101717472076416,0.9117445945739746,0.36161197693302083,0.8313397169113159,0.8989195823669434,0.7638190984725952,0.8163281679153442,0.7215189933776855,0.8113878965377808,0.8414414525032043,0.5454247487442834,11.16
15,0.9253305196762085,0.9755499958992004,0.8944573998451233,0.9183434247970581,0.8648870587348938,0.9261213541030884,0.9249201416969299,0.34753241619238484,0.8145933151245117,0.8898656368255615,0.7275922894477844,0.793533205986023,0.71875,0.7366548180580139,0.8540540337562561,0.5489236073834556,11.18
16,0.9196214079856873,0.9773794412612915,0.8872022032737732,0.9123839139938354,0.8525121808052063,0.9248351454734802,0.9169139266014099,0.3471915676043584,0.8373205661773682,0.8954120874404907,0.7571428418159485,0.8174203634262085,0.759856641292572,0.754448413848877,0.8792792558670044,0.526648223400116,11.17
17,0.9340444803237915,0.9822553992271423,0.9064962863922119,0.9277752637863159,0.8789756298065186,0.9357959628105164,0.9331355690956116,0.32959083639658415,0.8373205661773682,0.8808118104934692,0.7394636273384094,0.8106013536453247,0.8008298873901367,0.6868327260017395,0.9135135412216187,0.5482059802327838,11.17
18,0.9408053159713745,0.985588788986206,0.916027307510376,0.9351598024368286,0.8887510299682617,0.9450308084487915,0.9386125206947327,0.32119812214603793,0.8241626620292664,0.8807156085968018,0.7416520118713379,0.8041895627975464,0.7326388955116272,0.7508896589279175,0.861261248588562,0.5718054792710713,11.15
19,0.9453125,0.9871007800102234,0.9219219088554382,0.9399204850196838,0.8991631865501404,0.9458626508712769,0.9450273513793945,0.3157485118852212,0.8361244201660156,0.885903000831604,0.7600700259208679,0.8178188800811768,0.748275876045227,0.77224200963974,0.8684684634208679,0.5753956117800304,11.15
20,0.9523738026618958,0.9889461994171143,0.9320471882820129,0.9476935267448425,0.9092429876327515,0.9560246467590332,0.9504792094230652,0.3064082508476881,0.8277512192726135,0.894450306892395,0.7491289377212524,0.8089907169342041,0.7337883710861206,0.7651245594024658,0.8594594597816467,0.5472514565501895,11.77
21,0.9498196840286255,0.9902276396751404,0.9282646179199219,0.944839358329773,0.9064597487449646,0.9511443376541138,0.9491332173347473,0.3032286138488696,0.8265550136566162,0.8759642243385315,0.7319778203964233,0.8018863201141357,0.7615384459495544,0.7046263217926025,0.8882882595062256,0.5992704715047564,11.15
22,0.9546273946762085,0.9906575679779053,0.934941828250885,0.9500545263290405,0.9156118035316467,0.9551056623458862,0.9543795585632324,0.30022336829167146,0.8433014154434204,0.8973742723464966,0.7648115158081055,0.8236613273620605,0.77173912525177,0.7580071091651917,0.8864864706993103,0.5703482968466622,11.11
23,0.9625901579856873,0.9925780296325684,0.9460455179214478,0.9587074518203735,0.9325074553489685,0.9599823951721191,0.9639434218406677,0.2897832296215571,0.8145933151245117,0.8865506052970886,0.730434775352478,0.7945702075958252,0.7142857313156128,0.7473309636116028,0.8486486673355103,0.5967227348259517,11.14
24,0.963942289352417,0.9933819770812988,0.9480744004249573,0.9602282047271729,0.9319438338279724,0.9647732377052307,0.9635119438171387,0.2856148805182714,0.85047847032547,0.8869738578796387,0.7628083229064941,0.8268190026283264,0.8170731663703918,0.7153024673461914,0.9189189076423645,0.5804344564676285,11.12
25,0.9675480723381042,0.9946826696395874,0.9534081220626831,0.9642559289932251,0.9348561763763428,0.9727112650871277,0.9648722410202026,0.2801819877842298,0.8241626620292664,0.897637128829956,0.7370303869247437,0.8024774789810181,0.7410072088241577,0.7330960631370544,0.8702702522277832,0.5675752929278782,11.15
26,0.9711538553237915,0.9959976673126221,0.9583874940872192,0.9681566953659058,0.9448717832565308,0.9722955226898193,0.9705613851547241,0.27409499726043296,0.8313397169113159,0.881933867931366,0.7384044528007507,0.8069780468940735,0.7713178396224976,0.708185076713562,0.8936936855316162,0.5837559870311192,11.17
27,0.9711538553237915,0.9962417483329773,0.9583514332771301,0.9681437611579895,0.945633590221405,0.9714159965515137,0.9710177779197693,0.27478106019015497,0.8349282145500183,0.8788432478904724,0.7453874349594116,0.8116317987442017,0.7739463448524475,0.7188612222671509,0.8936936855316162,0.6265215362821307,11.1
28,0.9682992696762085,0.995046079158783,0.9542398452758789,0.9649949073791504,0.9413778185844421,0.9674582481384277,0.9687357544898987,0.2775782465648193,0.8265550136566162,0.8793497681617737,0.752136766910553,0.8093710541725159,0.7236841917037964,0.7829181551933289,0.8486486673355103,0.5739788519484657,11.13
29,0.973557710647583,0.996309757232666,0.9617723822593689,0.9707805514335632,0.9502145648002625,0.9736147522926331,0.9735280871391296,0.2716637056034345,0.820574164390564,0.8875380754470825,0.747474730014801,0.8041640520095825,0.7092651724815369,0.790035605430603,0.8360360264778137,0.5614545132432666,11.13
30,0.9752103090286255,0.9960009455680847,0.9642314910888672,0.9726319313049316,0.9516474008560181,0.9771528840065002,0.9742009043693542,0.27039869788747567,0.8456937670707703,0.872251570224762,0.7504835724830627,0.8193976283073425,0.8220338821411133,0.690391480922699,0.9243243336677551,0.596785272870745,11.77
31,0.9759615659713745,0.9970861673355103,0.965202271938324,0.9734205007553101,0.9539982676506042,0.9766725301742554,0.975593090057373,0.26672466142246354,0.8373205661773682,0.87759929895401,0.7605633735656738,0.8186874985694885,0.7526132464408875,0.7686832547187805,0.8720721006393433,0.5936839261225292,11.15
32,0.9807692170143127,0.9977307915687561,0.9720279574394226,0.9786880016326904,0.9652777910232544,0.9788732528686523,0.9817517995834351,0.2606265602203516,0.8444976210594177,0.8635311126708984,0.75,0.8185763955116272,0.8158996105194092,0.6939501762390137,0.9207206964492798,0.6536259289298739,11.16
