epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
0,0.5445601940155029,0.675000011920929,0.12263099104166031,0.40754449367523193,0.06731946021318436,0.6875,0.5376213788986206,1.2313331674646448,0.18636363744735718,0.7095015645027161,0.0628272220492363,0.17197586596012115,0.0324324332177639,1.0,0.16355140507221222,1.0602037906646729,4.04
1,0.6215277910232544,0.7782050371170044,0.1550387591123581,0.455595463514328,0.08658009022474289,0.7407407164573669,0.6156648397445679,1.0884708673865706,0.3636363744735718,0.6433022022247314,0.06666667014360428,0.29195401072502136,0.0347222238779068,0.8333333134651184,0.3504672944545746,1.160811260342598,3.02
2,0.6620370149612427,0.8042476177215576,0.18888889253139496,0.4877192974090576,0.10625000298023224,0.8500000238418579,0.6529126167297363,1.0432084401448567,0.5090909004211426,0.7204049825668335,0.08474576473236084,0.37467101216316223,0.0446428582072258,0.8333333134651184,0.5,1.0172282755374908,3.01
3,0.6805555820465088,0.8215412497520447,0.19767442345619202,0.49912625551223755,0.11184210330247879,0.8500000238418579,0.6723300814628601,1.002192740087156,0.8181818127632141,0.6612149477005005,0.0,0.44999998807907104,0.0,0.0,0.84112149477005,0.8713086098432541,3.01
4,0.7123842835426331,0.8535029888153076,0.21484991908073425,0.519398033618927,0.12341197580099106,0.8292682766914368,0.7065613865852356,0.9329139568187572,0.7590909004211426,0.6277258396148682,0.0,0.4315245449542999,0.0,0.0,0.7803738117218018,0.9227674752473831,1.81
5,0.7337962985038757,0.8782539963722229,0.2281879186630249,0.5336743593215942,0.13178294897079468,0.8500000238418579,0.7281553149223328,0.865733782450358,0.8999999761581421,0.6440809965133667,0.0,0.4736842215061188,0.0,0.0,0.9252336621284485,0.9577878564596176,3.05
6,0.7361111044883728,0.8614840507507324,0.23489932715892792,0.5377293825149536,0.13592232763767242,0.8641975522041321,0.7298117876052856,0.9008763631184896,0.26818183064460754,0.6066977977752686,0.06936416029930115,0.23318395018577576,0.0359281450510025,1.0,0.24766355752944946,1.4809233248233795,1.81
7,0.7552083134651184,0.8627583384513855,0.24598930776119232,0.5499376654624939,0.14374999701976776,0.8518518805503845,0.750455379486084,0.8930374979972839,0.8227272629737854,0.7149533033370972,0.09302325546741486,0.4973932206630707,0.054054055362939835,0.3333333432674408,0.836448609828949,0.8225412368774414,3.09
8,0.7609953880310059,0.8616864085197449,0.2531645596027374,0.5554489493370056,0.14830508828163147,0.8641975522041321,0.755919873714447,0.8899975882636176,0.9545454382896423,0.7484423518180847,0.0,0.4883720874786377,0.0,0.0,0.9813084006309509,0.9218783024698496,1.81
9,0.7592592835426331,0.9000952243804932,0.26241135597229004,0.5592831373214722,0.15320910513401031,0.9135802388191223,0.751669704914093,0.7934400880778277,0.7954545617103577,0.6705607175827026,0.0,0.4430379867553711,0.0,0.0,0.8177570104598999,0.8716233484447002,1.79
10,0.7806712985038757,0.8990949392318726,0.26120856404304504,0.5662142038345337,0.15437787771224976,0.8481012582778931,0.7774408459663391,0.7838723648477484,0.7545454502105713,0.7001557350158691,0.06896551698446274,0.46380212903022766,0.03846153989434242,0.3333333432674408,0.7663551568984985,0.8409037292003632,1.8
