round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,474,0.6590456366539001,0.5991561412811279,0.7331504821777344,0.1982758641242981,0.9834710955619812,0.326241135597229,0.5204778909683228,0.9200000166893005
2,474,0.5614646002650261,0.7257384061813354,0.7768417000770569,0.5431034564971924,0.9008264541625977,0.6596858501434326,0.7150019407272339,0.8399999737739563
3,474,0.5242635011672974,0.7573839426040649,0.8180749416351318,0.681034505367279,0.8305785059928894,0.7331786751747131,0.7553707361221313,0.7939698696136475
4,474,0.5057885758578777,0.7594936490058899,0.8245404362678528,0.5991379022598267,0.913223147392273,0.7091836929321289,0.7520738840103149,0.8687499761581421
5,474,0.49965810403227806,0.7805907130241394,0.827942430973053,0.6637930870056152,0.8925619721412659,0.7475728392601013,0.7767714858055115,0.855555534362793
6,474,0.4852842204272747,0.7805907130241394,0.8424052596092224,0.6379310488700867,0.9173553586006165,0.7400000095367432,0.7751095294952393,0.8809523582458496
7,474,0.5105719342827797,0.7510548233985901,0.8432067632675171,0.5215517282485962,0.9710744023323059,0.6722221970558167,0.7357709407806396,0.9453125
8,474,0.44277410954236984,0.8143460154533386,0.8670027256011963,0.6982758641242981,0.9256198406219482,0.7864077687263489,0.8111143112182617,0.8999999761581421
9,474,0.450185626745224,0.8122363090515137,0.8678576350212097,0.6637930870056152,0.9545454382896423,0.7758186459541321,0.8071470856666565,0.9333333373069763
10,474,0.45798179507255554,0.8059071898460388,0.8598068952560425,0.6551724076271057,0.9504132270812988,0.7676767706871033,0.8005050420761108,0.9268292784690857
