epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,train_prox_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.6002604365348816,0.5982208251953125,0.4527629315853119,0.568945586681366,0.4163934290409088,0.49609375,0.65234375,0.6808652033408483,0.0360948636662215,0.7200000286102295,0.7516961097717285,0.517241358757019,0.6600291728973389,0.6000000238418579,0.4545454680919647,0.8507462739944458,0.6453538835048676,23.3732494560536
2,1.0,0.7083333134651184,0.749369204044342,0.6014235019683838,0.6857219934463501,0.5559210777282715,0.6550387740135193,0.7352941036224365,0.5887974599997202,0.1077090638379256,0.49000000953674316,0.70737224817276,0.5405405163764954,0.48375338315963745,0.38461539149284363,0.9090909361839294,0.28358209133148193,0.671461671590805,8.126476709963754
3,2.0,0.70703125,0.7524261474609375,0.5871559381484985,0.6800562739372253,0.5536332130432129,0.625,0.748046875,0.5948972354332606,0.035715106020992,0.6600000262260437,0.7783808708190918,0.604651153087616,0.6532027721405029,0.49056604504585266,0.7878788113594055,0.5970149040222168,0.5942964553833008,16.709629284916446
4,2.0,0.765625,0.8138961791992188,0.6678966879844666,0.7434051036834717,0.632867157459259,0.70703125,0.794921875,0.530136855940024,0.10064836653570335,0.7599999904632568,0.8245137929916382,0.692307710647583,0.7477931976318359,0.6000000238418579,0.8181818127632141,0.7313432693481445,0.5303726196289062,14.705535964109004
5,3.0,0.73046875,0.7911386489868164,0.628366231918335,0.7084629535675049,0.5912162065505981,0.6704980731010437,0.7613412141799927,0.5607422788937887,0.03407289149860541,0.800000011920929,0.8412483334541321,0.6774193644523621,0.7662459015846252,0.7241379022598267,0.6363636255264282,0.8805969953536987,0.5057175010442734,15.578897522995248
6,3.0,0.8033854365348816,0.8578483462333679,0.7229357957839966,0.7852822542190552,0.688811182975769,0.760617733001709,0.8251473307609558,0.4849894593159358,0.09102754419048627,0.7900000214576721,0.8109452724456787,0.6666666865348816,0.7566909790039062,0.699999988079071,0.6363636255264282,0.8656716346740723,0.5422101020812988,13.439166003838181
7,4.0,0.7552083134651184,0.810936689376831,0.6492537260055542,0.7306268215179443,0.6148409843444824,0.687747061252594,0.7883495092391968,0.5343576868375143,0.03167021072780093,0.7900000214576721,0.8475803136825562,0.6037735939025879,0.7304582595825195,0.800000011920929,0.4848484992980957,0.9402984976768494,0.5661472678184509,23.776471794117242
8,4.0,0.80859375,0.8721160888671875,0.7221171855926514,0.788069486618042,0.6895306706428528,0.7579365372657776,0.8333333134651184,0.4650811031460762,0.08331325246642034,0.7900000214576721,0.8222523331642151,0.6557376980781555,0.7523292899131775,0.7142857313156128,0.6060606241226196,0.8805969953536987,0.5491547286510468,7.3851606962271035
9,5.0,0.75390625,0.8094412088394165,0.6532109975814819,0.7312473058700562,0.6245614290237427,0.6846153736114502,0.789370059967041,0.5426848654945692,0.02965506713371724,0.7900000214576721,0.8190863728523254,0.6865671873092651,0.7643362283706665,0.6764705777168274,0.6969696879386902,0.8358209133148193,0.5299419164657593,18.07873554993421
10,5.0,0.8229166865348816,0.8734695911407471,0.7472118735313416,0.8054696321487427,0.7027971744537354,0.7976190447807312,0.8352712988853455,0.45650240282217663,0.07441774600495894,0.7799999713897705,0.8177295923233032,0.6333333253860474,0.738095223903656,0.7037037014961243,0.5757575631141663,0.8805969953536987,0.5829886198043823,7.651582638034597
11,6.0,0.7877604365348816,0.83428955078125,0.6918714642524719,0.7650022506713867,0.6703296899795532,0.71484375,0.82421875,0.5161566883325577,0.030356391604679327,0.7599999904632568,0.8218001127243042,0.692307710647583,0.7477931976318359,0.6000000238418579,0.8181818127632141,0.7313432693481445,0.5111130923032761,24.125245671952143
12,6.0,0.83203125,0.8907394409179688,0.7552182078361511,0.8136844635009766,0.7343173623085022,0.77734375,0.859375,0.42848724375168484,0.07724233064800501,0.8100000023841858,0.8177295327186584,0.6984127163887024,0.7798632979393005,0.7333333492279053,0.6666666865348816,0.8805969953536987,0.5651232600212097,8.850917956093326
13,7.0,0.7825520634651184,0.8325726985931396,0.6819047331809998,0.7583608627319336,0.6629629731178284,0.7019608020782471,0.8226121068000793,0.5054743016759554,0.02768311571950714,0.8299999833106995,0.8367254734039307,0.6909090876579285,0.7868338823318481,0.8636363744735718,0.5757575631141663,0.9552238583564758,0.5261122584342957,14.609146271133795
14,7.0,0.8255208134651184,0.8958911895751953,0.7471697926521301,0.8069844841957092,0.7200000286102295,0.7764706015586853,0.8499025106430054,0.4241067295273145,0.07319095140943925,0.7900000214576721,0.8507462739944458,0.6315789222717285,0.7423628568649292,0.75,0.5454545617103577,0.9104477763175964,0.631354808807373,9.00532767502591
15,8.0,0.7916666865348816,0.848891019821167,0.686274528503418,0.7651645541191101,0.6782945990562439,0.6944444179534912,0.8391472697257996,0.4859558567404747,0.028294477456559736,0.7799999713897705,0.8738127946853638,0.5,0.6794871687889099,1.0,0.3333333432674408,1.0,0.7960193455219269,24.002479552058503
16,8.0,0.8372395634651184,0.9049758911132812,0.7609942555427551,0.8187991976737976,0.7453183531761169,0.77734375,0.8671875,0.40586427102486294,0.06835667726894219,0.8199999928474426,0.8783355951309204,0.6896551847457886,0.7814472913742065,0.800000011920929,0.6060606241226196,0.9253731369972229,0.5169443786144257,8.508848653873429
17,9.0,0.7955729365348816,0.8423205018043518,0.69749516248703,0.7715597748756409,0.6830188632011414,0.712598443031311,0.8365758657455444,0.492450475692749,0.026281297323293984,0.8199999928474426,0.8453189134597778,0.6538461446762085,0.7661122679710388,0.8947368264198303,0.5151515007019043,0.9701492786407471,0.6670294404029846,13.526716962922364
18,9.0,0.83203125,0.9069269895553589,0.7570621371269226,0.8143519759178162,0.7335766553878784,0.7821011543273926,0.8571428656578064,0.4054167792201042,0.06355408827463786,0.800000011920929,0.8584350943565369,0.5652173757553101,0.717673659324646,1.0,0.39393940567970276,1.0,0.688022255897522,7.765574882971123
19,10.0,0.80859375,0.8590287566184998,0.7167630195617676,0.7861101627349854,0.7126436829566956,0.7209302186965942,0.8529411554336548,0.47731174280246097,0.027697909662189584,0.8100000023841858,0.8570781946182251,0.688524603843689,0.7759169340133667,0.75,0.6363636255264282,0.89552241563797,0.5076152235269547,22.08784068399109
20,10.0,0.8424479365348816,0.9129272699356079,0.7686424255371094,0.8245975971221924,0.7556390762329102,0.7821011543273926,0.8727984428405762,0.3902331714828809,0.07302553455034892,0.8100000023841858,0.8371777534484863,0.6545454263687134,0.7617554664611816,0.8181818127632141,0.5454545617103577,0.9402984976768494,0.595314621925354,8.027157449861988
21,11.0,0.7955729365348816,0.8655511736869812,0.709796667098999,0.7760038375854492,0.6832740306854248,0.7384615540504456,0.8248031735420227,0.46981917570034665,0.030205624216857057,0.7699999809265137,0.8068747520446777,0.5106382966041565,0.6801557540893555,0.8571428656578064,0.3636363744735718,0.9701492786407471,0.8410705924034119,16.790578202111647
22,11.0,0.84765625,0.9269645810127258,0.7837338447570801,0.8330729603767395,0.7491165995597839,0.8217054009437561,0.8607842922210693,0.3620411778489749,0.06869583545873563,0.8100000023841858,0.7955676317214966,0.6545454263687134,0.7617554664611816,0.8181818127632141,0.5454545617103577,0.9402984976768494,0.8756489753723145,8.985382810002193
23,12.0,0.8151041865348816,0.8828725218772888,0.7310606241226196,0.7950937747955322,0.7121770977973938,0.7509727478027344,0.8473581075668335,0.4404447327057521,0.027225701526428264,0.7699999809265137,0.8326549530029297,0.4888888895511627,0.6702508926391602,0.9166666865348816,0.3333333432674408,0.9850746393203735,0.7195456624031067,22.783735433826223
24,12.0,0.8619791865348816,0.930450439453125,0.7984790802001953,0.846764326095581,0.7777777910232544,0.8203125,0.8828125,0.3553612803419431,0.06865671587487061,0.6700000166893005,0.7851650714874268,0.5479452013969421,0.6440513134002686,0.5,0.6060606241226196,0.7014925479888916,0.6929111778736115,8.9962117690593
25,13.0,0.81640625,0.8731861114501953,0.7324478030204773,0.796352744102478,0.7201492786407471,0.7451737523078918,0.8526522517204285,0.4539085229237874,0.02764955209568143,0.800000011920929,0.7955676317214966,0.6296296119689941,0.7463216781616211,0.8095238208770752,0.5151515007019043,0.9402984976768494,0.7848217487335205,19.60597893805243
26,13.0,0.8658854365348816,0.9323196411132812,0.8015414476394653,0.850131630897522,0.7908745408058167,0.8125,0.892578125,0.3554435111582279,0.06417563588668902,0.800000011920929,0.834916353225708,0.6875,0.7702205777168274,0.7096773982048035,0.6666666865348816,0.8656716346740723,0.6905875205993652,8.055499288951978
27,14.0,0.8138020634651184,0.880401611328125,0.7327103018760681,0.7949265837669373,0.7025089859962463,0.765625,0.837890625,0.45175378521283466,0.028114073832208913,0.7699999809265137,0.8227046728134155,0.5306122303009033,0.6891471743583679,0.8125,0.39393940567970276,0.9552238583564758,0.7645111680030823,18.320118742994964
28,14.0,0.89453125,0.9529494643211365,0.8439306616783142,0.8821423053741455,0.8358778357505798,0.8521400690078735,0.9158512949943542,0.30779863769809407,0.06506833496193092,0.800000011920929,0.7842605113983154,0.6296296119689941,0.7463216781616211,0.8095238208770752,0.5151515007019043,0.9402984976768494,0.9700632095336914,13.278554528951645
29,15.0,0.81640625,0.8891838788986206,0.7412844300270081,0.7995019555091858,0.7062937021255493,0.7799227833747864,0.8349705338478088,0.4444117248058319,0.028078986836286884,0.8199999928474426,0.8421528339385986,0.6785714030265808,0.7767857313156128,0.8260869383811951,0.5757575631141663,0.9402984976768494,0.6121954321861267,24.074609123170376
