round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,100,0.6904479563236237,0.5400000214576721,0.5997285842895508,0.6060606241226196,0.5074626803398132,0.4651162922382355,0.5308037400245667,0.37735849618911743
2,100,0.6900844275951385,0.5899999737739563,0.6187245845794678,0.5151515007019043,0.6268656849861145,0.4533333480358124,0.562666654586792,0.4047619104385376
3,100,0.6896021068096161,0.6600000262260437,0.6331976056098938,0.39393940567970276,0.7910447716712952,0.4333333373069763,0.5952380895614624,0.48148149251937866
4,100,0.6890283823013306,0.6499999761581421,0.643147885799408,0.1515151560306549,0.89552241563797,0.2222222238779068,0.49820786714553833,0.4166666567325592
5,100,0.6888254582881927,0.6700000166893005,0.648123025894165,0.03030303120613098,0.9850746393203735,0.05714285746216774,0.4285714328289032,0.5
6,100,0.6890471577644348,0.6600000262260437,0.643147885799408,0.0,0.9850746393203735,0.0,0.39759036898612976,0.0
7,100,0.6901044845581055,0.6700000166893005,0.6350067853927612,0.0,1.0,0.0,0.401197612285614,0.0
8,100,0.6921805441379547,0.6700000166893005,0.6331976652145386,0.0,1.0,0.0,0.401197612285614,0.0
9,100,0.6955467760562897,0.6700000166893005,0.6241519451141357,0.0,1.0,0.0,0.401197612285614,0.0
10,100,0.7003866732120514,0.6700000166893005,0.6187245845794678,0.0,1.0,0.0,0.401197612285614,0.0
