epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.6106770634651184,0.6013946533203125,0.46891650557518005,0.5808097720146179,0.4299674332141876,0.515625,0.658203125,0.6833193550507227,0.7200000286102295,0.7286295890808105,0.5625,0.6783088445663452,0.5806451439857483,0.5454545617103577,0.8059701323509216,0.6540953516960144,19.19026817008853
2,1.0,0.71484375,0.7650934457778931,0.6025408506393433,0.6901029348373413,0.5665528774261475,0.643410861492157,0.7509803771972656,0.5755232324202856,0.4300000071525574,0.6598824262619019,0.5289255976676941,0.4037033021450043,0.3636363744735718,0.9696969985961914,0.16417910158634186,0.7504318654537201,15.417588911019266
3,2.0,0.5807291865348816,0.6145401000976562,0.48064514994621277,0.5645583868026733,0.40934064984321594,0.58203125,0.580078125,0.6707699994246165,0.5899999737739563,0.770691990852356,0.594059407711029,0.5899590253829956,0.44117647409439087,0.9090909361839294,0.43283581733703613,0.62852343916893,19.787609681952745
4,2.0,0.70703125,0.7625885009765625,0.6003552675247192,0.6845558881759644,0.5504885911941528,0.66015625,0.73046875,0.5905531520644823,0.4399999976158142,0.7752148509025574,0.5333333611488342,0.4166666865348816,0.36781609058380127,0.9696969985961914,0.17910447716712952,0.6772258281707764,11.962595265824348
5,3.0,0.6119791865348816,0.6383731365203857,0.5162337422370911,0.596160352230072,0.4478873312473297,0.6091954112052917,0.6134122014045715,0.6692514816919962,0.4000000059604645,0.6901854276657104,0.5161290168762207,0.36332768201828003,0.35164836049079895,0.9696969985961914,0.11940298229455948,0.7073692679405212,17.655790698016062
6,3.0,0.7096354365348816,0.7670502662658691,0.6226734519004822,0.6933473348617554,0.5542168617248535,0.7104247212409973,0.709233820438385,0.5947893659273783,0.6299999952316284,0.7245590686798096,0.5747126340866089,0.6236394643783569,0.46296295523643494,0.7575757503509521,0.5671641826629639,0.6200452446937561,12.340190710965544
7,4.0,0.5872395634651184,0.6469780206680298,0.5007873773574829,0.574478030204773,0.41623038053512573,0.6284584999084473,0.566990315914154,0.6609606842199961,0.7400000095367432,0.721845269203186,0.43478259444236755,0.632975697517395,0.7692307829856873,0.3030303120613098,0.9552238583564758,0.6452430784702301,14.380021160002798
8,4.0,0.7265625,0.7704180479049683,0.6096654534339905,0.6996222734451294,0.5734265446662903,0.6507936716079712,0.7635658979415894,0.5800855855147043,0.6100000143051147,0.6734509468078613,0.5517241358757019,0.6032956838607788,0.4444444477558136,0.7272727489471436,0.5522388219833374,0.6762840747833252,8.05389426019974
9,5.0,0.6640625,0.6793155670166016,0.5536332130432129,0.6421610713005066,0.5031446814537048,0.6153846383094788,0.6889764070510864,0.6559098462263743,0.6000000238418579,0.7412935495376587,0.5744680762290955,0.598554790019989,0.44262295961380005,0.8181818127632141,0.49253731966018677,0.6340250074863434,18.28590092412196
10,5.0,0.7552083134651184,0.8070706129074097,0.6654804348945618,0.7362309694290161,0.603225827217102,0.7420634627342224,0.7616279125213623,0.5480145563681921,0.550000011920929,0.6897331476211548,0.5263158082962036,0.5488722324371338,0.4032258093357086,0.7575757503509521,0.447761207818985,0.6446133553981781,8.256481323158368
