epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,train_prox_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.6424788236618042,0.6881188154220581,0.6105020046234131,0.6400527954101562,0.6530864238739014,0.5731310844421387,0.7088083028793335,0.6369555148027711,0.35611360381215307,0.5611814260482788,0.756020188331604,0.6578947305679321,0.5230650305747986,0.5319148898124695,0.8620689511299133,0.27272728085517883,0.6241823732852936,40.3110146750696
2,1.0,0.6814088821411133,0.7303305268287659,0.6460723876953125,0.6782011389732361,0.7070186734199524,0.5947995781898499,0.7642487287521362,0.6053707276360464,0.39003016888085057,0.6983122229576111,0.758870005607605,0.575667679309845,0.6708126068115234,0.9238095283508301,0.4181034564971924,0.9669421315193176,0.5777086466550827,12.964437074027956
3,2.0,0.6927965879440308,0.7523596882820129,0.651860773563385,0.6884896159172058,0.7308210134506226,0.588299036026001,0.7927461266517639,0.5890134835647325,0.28461456803952234,0.6645569801330566,0.7927472591400146,0.7028037309646606,0.6589078903198242,0.6204620599746704,0.8103448152542114,0.5247933864593506,0.5862746387720108,32.35698468005285
4,2.0,0.7015359997749329,0.7604562044143677,0.6656778454780579,0.698062539100647,0.735737681388855,0.6078006625175476,0.7911916971206665,0.5766010597600775,0.3704652195259676,0.700421929359436,0.7863885164260864,0.7204724550247192,0.6988725662231445,0.6630434989929199,0.7887930870056152,0.6157024502754211,0.5747627429664135,12.311088733142242
5,3.0,0.7094809412956238,0.7791160345077515,0.6810119152069092,0.7071483135223389,0.7350910305976868,0.6343445181846619,0.7813471555709839,0.5672482252120972,0.29216629708722486,0.753164529800415,0.8075840473175049,0.7322654724121094,0.7516512870788574,0.7804877758026123,0.6896551847457886,0.8140496015548706,0.5663028061389923,33.852714214939624
6,3.0,0.7290784120559692,0.7873241901397705,0.6993829011917114,0.7264087200164795,0.7642902731895447,0.6446370482444763,0.8098445534706116,0.5577646266605895,0.3280890301122504,0.753164529800415,0.8387182950973511,0.7382550239562988,0.7523610591888428,0.7674418687820435,0.7112069129943848,0.7933884263038635,0.4955565109848976,12.359764143824577
7,4.0,0.7362288236618042,0.7990336418151855,0.7040998339653015,0.7330819368362427,0.7796052694320679,0.641928493976593,0.8264248967170715,0.5442167798341331,0.27273028381800246,0.6962025165557861,0.8084390163421631,0.7283018827438354,0.6919021606445312,0.6476510167121887,0.8318965435028076,0.56611567735672,0.5659378692507744,40.310748061863706
8,4.0,0.7341101765632629,0.7929763793945312,0.7066043019294739,0.7317525148391724,0.7671319842338562,0.6549295783042908,0.8098445534706116,0.5471595045873674,0.333688782433332,0.7721518874168396,0.8289755582809448,0.7589285969734192,0.7714642882347107,0.7870370149612427,0.732758641242981,0.8099173307418823,0.482541561126709,12.53662256593816
9,5.0,0.7359640002250671,0.8079581260681152,0.7073671817779541,0.7334182262420654,0.771941065788269,0.6527627110481262,0.815544068813324,0.5345654088561818,0.26871200979261073,0.797468364238739,0.8480336666107178,0.7647058963775635,0.7934640645980835,0.8863636255264282,0.6724137663841248,0.9173553586006165,0.47994431108236313,40.36495494097471
10,5.0,0.7473517060279846,0.8186778426170349,0.7263339161872864,0.7458526492118835,0.7719511985778809,0.6858071684837341,0.806217610836029,0.5239241789963286,0.3337921207234011,0.7172995805740356,0.8297592401504517,0.7392995953559875,0.7152719497680664,0.673758864402771,0.818965494632721,0.6198347210884094,0.5441622845828533,12.616874056169763
11,6.0,0.7518538236618042,0.8234749436378479,0.7289557456970215,0.7500700950622559,0.7821229100227356,0.6825568675994873,0.8181347250938416,0.5184158192852796,0.2688931848033,0.7869198322296143,0.8485323190689087,0.7634660601615906,0.7848040461540222,0.8358974456787109,0.7025862336158752,0.8677685856819153,0.46246693655848503,40.282122027128935
