epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
0,0.7179988026618958,0.8054448366165161,0.6414517760276794,0.7045317888259888,0.5668467283248901,0.7386713624000549,0.7072781324386597,0.5312617303660283,0.7643540501594543,0.850713312625885,0.6743801832199097,0.7448751926422119,0.6296296119689941,0.725978672504425,0.7837837934494019,0.47217496590954916,13.14
1,0.774338960647583,0.8613736629486084,0.7019841074943542,0.7602038383483887,0.6388587951660156,0.7789520025253296,0.771949827671051,0.45682948999680006,0.8074162602424622,0.8842294216156006,0.7275803685188293,0.7893221378326416,0.6935483813285828,0.7651245594024658,0.8288288116455078,0.4338259920477867,12.22
2,0.7964242696762085,0.8785795569419861,0.7222791314125061,0.780800461769104,0.675613522529602,0.7758696675300598,0.8070695400238037,0.4305539791687177,0.7715311050415039,0.8883395791053772,0.7127819657325745,0.7615548372268677,0.6171875,0.8434163928031921,0.7351351380348206,0.4482641454253878,12.17
3,0.8123497366905212,0.8952935934066772,0.7417820692062378,0.7972037196159363,0.6994152069091797,0.7896126508712769,0.8241332173347473,0.4017723987881954,0.8157894611358643,0.8942515850067139,0.7353951930999756,0.7970553636550903,0.7109634280204773,0.7615658640861511,0.8432432413101196,0.41803071222134996,12.25
4,0.82421875,0.9065532684326172,0.7579644322395325,0.8099800944328308,0.7150663733482361,0.8063380122184753,0.8334854245185852,0.3811008023241392,0.8444976210594177,0.900355875492096,0.7528517246246338,0.8197067975997925,0.8081632852554321,0.7046263217926025,0.9153153300285339,0.40966231535587994,12.23
5,0.8429988026618958,0.9222606420516968,0.7781787514686584,0.8283406496047974,0.7515375018119812,0.8067781925201416,0.8617700934410095,0.34911435856842077,0.7739234566688538,0.9001827239990234,0.7288378477096558,0.76749587059021,0.6105769276618958,0.9039145708084106,0.708108127117157,0.45421010362250464,11.11
6,0.8481069803237915,0.9287854433059692,0.7896817326545715,0.8354052305221558,0.7493091225624084,0.8346526026725769,0.855089008808136,0.3361265965952323,0.8361244201660156,0.8870892524719238,0.7339805960655212,0.8077854514122009,0.807692289352417,0.6725978851318359,0.9189189076423645,0.48783435353210997,11.28
7,0.8569711446762085,0.9380108118057251,0.8016666769981384,0.8449122905731201,0.7610759735107422,0.8468309640884399,0.8622262477874756,0.31571109019793,0.8313397169113159,0.8961303234100342,0.7495559453964233,0.8112071752548218,0.7482269406318665,0.7508896589279175,0.8720721006393433,0.44357416885239737,11.4
8,0.8706430196762085,0.947128415107727,0.8191556334495544,0.8592327833175659,0.7837620377540588,0.8578970432281494,0.877252995967865,0.2916248053885423,0.8540669679641724,0.9007918834686279,0.7689393758773804,0.8311480283737183,0.8218623399734497,0.7224199175834656,0.9207206964492798,0.49403794003384455,11.19
9,0.881911039352417,0.9532777667045593,0.8346655368804932,0.8714108467102051,0.7996775507926941,0.8728552460670471,0.8866073489189148,0.2766728922008322,0.8480861186981201,0.8987528085708618,0.7617260813713074,0.8251123428344727,0.8055555820465088,0.7224199175834656,0.9117116928100586,0.4775733969041279,11.15
10,0.895432710647583,0.9618805050849915,0.8529784679412842,0.8859203457832336,0.8200649619102478,0.8886443376541138,0.8989507555961609,0.25029191754471797,0.8385167717933655,0.9082812070846558,0.76106196641922,0.819555401802063,0.7570422291755676,0.7651245594024658,0.8756756782531738,0.4993942246905395,13.01
