round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,100,0.6808015406131744,0.6800000071525574,0.6463139057159424,0.27272728085517883,0.8805969953536987,0.36000001430511475,0.5733333826065063,0.529411792755127
2,100,0.5244914889335632,0.7699999809265137,0.8670284748077393,0.7575757503509521,0.7761194109916687,0.6849315166473389,0.7519146203994751,0.625
3,100,0.5147519707679749,0.6899999976158142,0.8349162936210632,0.7575757503509521,0.6567164063453674,0.6172839403152466,0.6783899068832397,0.5208333134651184
4,100,0.5250639617443085,0.7200000286102295,0.8299411535263062,0.7575757503509521,0.7014925479888916,0.6410256624221802,0.7057586908340454,0.5555555820465088
5,100,0.5802232325077057,0.6600000262260437,0.8168249726295471,0.7272727489471436,0.6268656849861145,0.5853658318519592,0.6486151218414307,0.4897959232330322
6,100,0.5986972451210022,0.6700000166893005,0.8127543926239014,0.7272727489471436,0.641791045665741,0.5925925970077515,0.657640814781189,0.5
7,100,0.5172471404075623,0.8100000023841858,0.8457711338996887,0.6666666865348816,0.8805969953536987,0.6984127163887024,0.7798632979393005,0.7333333492279053
8,100,0.6352968215942383,0.6899999976158142,0.7982813119888306,0.7575757503509521,0.6567164063453674,0.6172839403152466,0.6783899068832397,0.5208333134651184
9,100,0.5443430542945862,0.7400000095367432,0.8380823135375977,0.7575757503509521,0.7313432693481445,0.6578947305679321,0.7241086959838867,0.5813953280448914
10,100,0.5818100273609161,0.7699999809265137,0.8394391536712646,0.7272727489471436,0.7910447716712952,0.6760563254356384,0.7488808631896973,0.6315789222717285
11,100,0.5975795686244965,0.75,0.8028041124343872,0.7272727489471436,0.7611940503120422,0.6575342416763306,0.730341911315918,0.6000000238418579
12,100,0.6586750149726868,0.6600000262260437,0.7765716910362244,0.6060606241226196,0.6865671873092651,0.5405405163764954,0.6353496313095093,0.4878048896789551
13,100,0.8661093413829803,0.6200000047683716,0.7562189102172852,0.7272727489471436,0.5671641826629639,0.5581395626068115,0.612403154373169,0.4528301954269409
14,100,0.8554864525794983,0.6700000166893005,0.770691990852356,0.6666666865348816,0.6716417670249939,0.5714285969734192,0.6515679359436035,0.5
15,100,0.9774494767189026,0.6299999952316284,0.7444595098495483,0.6363636255264282,0.6268656849861145,0.5316455960273743,0.6129302382469177,0.45652174949645996
16,100,0.6932793855667114,0.7200000286102295,0.8168249130249023,0.6969696879386902,0.7313432693481445,0.6216216087341309,0.6996996998786926,0.5609756112098694
17,100,0.796419233083725,0.6700000166893005,0.7711442708969116,0.6969696879386902,0.6567164063453674,0.5822784900665283,0.6547756195068359,0.5
18,100,0.6896660029888153,0.7900000214576721,0.810492992401123,0.7272727489471436,0.8208954930305481,0.695652186870575,0.7676734328269958,0.6666666865348816
19,100,0.944731205701828,0.7200000286102295,0.7743102312088013,0.5151515007019043,0.8208954930305481,0.5483871102333069,0.6727442741394043,0.5862069129943848
20,100,0.7311361134052277,0.75,0.7892356514930725,0.6969696879386902,0.7761194109916687,0.6478873491287231,0.7270444631576538,0.6052631735801697
