epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.6106770634651184,0.6013946533203125,0.46891650557518005,0.5808097720146179,0.4299674332141876,0.515625,0.658203125,0.6833193550507227,0.7200000286102295,0.7286295890808105,0.5625,0.6783088445663452,0.5806451439857483,0.5454545617103577,0.8059701323509216,0.6540953516960144,16.682785138022155
2,1.0,0.71484375,0.7650934457778931,0.6025408506393433,0.6901029348373413,0.5665528774261475,0.643410861492157,0.7509803771972656,0.5755232324202856,0.4300000071525574,0.6598824262619019,0.5289255976676941,0.4037033021450043,0.3636363744735718,0.9696969985961914,0.16417910158634186,0.7504318654537201,14.556949180085212
3,2.0,0.5846354365348816,0.6072998046875,0.48796147108078003,0.5692819356918335,0.41416892409324646,0.59375,0.580078125,0.6754081149895986,0.5899999737739563,0.7942107915878296,0.5858585834503174,0.5899590253829956,0.43939393758773804,0.8787878751754761,0.447761207818985,0.6098315715789795,22.195322741987184
4,2.0,0.7122395634651184,0.756683349609375,0.6003616452217102,0.6877698302268982,0.558922529220581,0.6484375,0.744140625,0.5944704910119375,0.4000000059604645,0.7064676284790039,0.48275861144065857,0.3842364549636841,0.33734938502311707,0.8484848737716675,0.17910447716712952,0.7148542702198029,9.963206917978823
5,3.0,0.5989583134651184,0.6407384872436523,0.5032258033752441,0.5834906101226807,0.43454039096832275,0.5977011322975159,0.5996055006980896,0.666106104850769,0.5099999904632568,0.6612392663955688,0.5333333611488342,0.5087719559669495,0.3888888955116272,0.8484848737716675,0.34328359365463257,0.666802853345871,21.535243282094598
6,3.0,0.73046875,0.7821149826049805,0.6362038850784302,0.7110698819160461,0.5838709473609924,0.6988416910171509,0.7465618848800659,0.582373725871245,0.6200000047683716,0.7634554505348206,0.5681818127632141,0.614448070526123,0.4545454680919647,0.7575757503509521,0.5522388219833374,0.5880498588085175,7.271268415031955
7,4.0,0.5989583134651184,0.6465559005737305,0.5095541477203369,0.5851735472679138,0.4266666769981384,0.6324110627174377,0.582524299621582,0.658417358994484,0.6700000166893005,0.6919946074485779,0.5352112650871277,0.6396986246109009,0.5,0.5757575631141663,0.7164179086685181,0.6312571167945862,17.34636074397713
8,4.0,0.71484375,0.7677187323570251,0.590654194355011,0.685936450958252,0.5583038926124573,0.6269841194152832,0.7577519416809082,0.5795426343878111,0.5699999928474426,0.7942107915878296,0.5656565427780151,0.5699570178985596,0.42424243688583374,0.8484848737716675,0.43283581733703613,0.600765585899353,9.057267180876806
9,5.0,0.6653645634651184,0.6814733743667603,0.5499124526977539,0.6417956352233887,0.5048231482505798,0.6038461327552795,0.6968504190444946,0.6533984343210856,0.47999998927116394,0.7512438297271729,0.5357142686843872,0.47240257263183594,0.37974682450294495,0.9090909361839294,0.26865673065185547,0.6532913148403168,15.171143247978762
10,5.0,0.7447916865348816,0.7851605415344238,0.6356877088546753,0.7196474671363831,0.5979021191596985,0.6785714030265808,0.7771317958831787,0.566778264939785,0.5400000214576721,0.7512437105178833,0.5400000214576721,0.5400000214576721,0.4029850661754608,0.8181818127632141,0.4029850661754608,0.6363735496997833,9.326660307124257
11,6.0,0.6614583134651184,0.6712722778320312,0.5272727012634277,0.6317905187606812,0.4931972920894623,0.56640625,0.708984375,0.6443073550860087,0.699999988079071,0.7078245282173157,0.4642857015132904,0.6279761791229248,0.5652173757553101,0.39393940567970276,0.8507462739944458,0.676214873790741,19.211533749010414
12,6.0,0.7200520634651184,0.7747039794921875,0.6126126050949097,0.6967242360115051,0.568561851978302,0.6640625,0.748046875,0.5823998674750328,0.4699999988079071,0.7033016681671143,0.539130449295044,0.4578005075454712,0.37804877758026123,0.939393937587738,0.23880596458911896,0.7074167430400848,8.281742326915264
13,7.0,0.6770833134651184,0.6822230219841003,0.5267175436019897,0.6408290863037109,0.5130111575126648,0.5411764979362488,0.7446393966674805,0.6429028163353602,0.7200000286102295,0.7155133485794067,0.4615384638309479,0.6361746191978455,0.6315789222717285,0.3636363744735718,0.89552241563797,0.6578082144260406,24.207991207949817
14,7.0,0.7447916865348816,0.7790161967277527,0.6315789222717285,0.7181799411773682,0.6064981818199158,0.658823549747467,0.7875243425369263,0.5705572714408239,0.6100000143051147,0.6526458859443665,0.465753436088562,0.5793334245681763,0.42500001192092896,0.5151515007019043,0.6567164063453674,0.65406134724617,7.963313689921051
15,8.0,0.6653645634651184,0.6828165650367737,0.5385996699333191,0.6380434632301331,0.49180328845977783,0.5952380895614624,0.6996123790740967,0.6441008200248083,0.7200000286102295,0.7507914900779724,0.4399999976158142,0.6266666650772095,0.6470588445663452,0.3333333432674408,0.9104477763175964,0.6308630406856537,15.287288099061698
16,8.0,0.7421875,0.7782745361328125,0.6278195381164551,0.7153041958808899,0.6050724387168884,0.65234375,0.787109375,0.5703259358803431,0.6000000238418579,0.6861149072647095,0.5348837375640869,0.5920032858848572,0.43396225571632385,0.6969696879386902,0.5522388219833374,0.6478433907032013,9.204216431826353
17,9.0,0.6393229365348816,0.6946291327476501,0.5391014814376831,0.6214224100112915,0.46685880422592163,0.6377952694892883,0.6400778293609619,0.6372219771146774,0.6899999976158142,0.7824513912200928,0.4363636374473572,0.6112852692604065,0.5454545617103577,0.3636363744735718,0.8507462739944458,0.6050380766391754,21.815321068977937
18,9.0,0.7669270634651184,0.7896700501441956,0.6577438116073608,0.7405204772949219,0.646616518497467,0.6692606806755066,0.816046953201294,0.5492370376984278,0.6499999761581421,0.706015408039093,0.5569620132446289,0.6338528990745544,0.47826087474823,0.6666666865348816,0.641791045665741,0.6193108856678009,8.33666839194484
