epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
1,36.605908651543984,0.7102781249171986,0.7948742758618393,0.5512338052212683,0.6549645196263927,0.5672162317137535,0.5320825840093406,0.7338935917257602,0.7375026398951674,0.6650717858777663,0.635118645629244,0.004866829569758981,0.3938113509467914,0.7151916082502837,0.5669856459330144,0.0024439036371587423,1.0
2,45.50565805876674,0.7524495337824649,0.8362795330205434,0.5911680366874652,0.6932038797590261,0.5278774013631956,0.5738094226207141,0.7514202779530585,0.7799469896778856,0.6889952127442976,0.6718605343234596,0.10523585383401533,0.4493955730251148,0.9531242936920892,0.6566985645933014,0.05730846233701592,0.9982146697751643
3,40.91042616140508,0.7743899020954258,0.8619213103533255,0.6181464914420683,0.716636636834008,0.49350139956847067,0.6036502477504774,0.7844950959539864,0.8051665799940495,0.7607655509522087,0.7110689999669363,0.33928818473120054,0.5840642363118212,1.2404899020550069,0.6482847772146526,0.2351381477128946,0.9869431227303007
4,39.46856186965202,0.7910117574886053,0.8733711342389143,0.6380896915954872,0.7327910483088956,0.4814166792855803,0.615275319173693,0.8016124515318295,0.8143258547339728,0.755980860531045,0.732805934106334,0.4491482014504916,0.6301313572380531,1.4365563337383658,0.5595352149893793,0.4191524496203975,0.8850274210056049
5,43.76915653423798,0.8050980883065665,0.8906273932100289,0.6515290013694134,0.7456097800483984,0.45538320359474943,0.6276685381432449,0.8070622553998358,0.8284232018859181,0.7200956823723168,0.7080192206578962,0.4389290982884083,0.6097185458435396,1.8156404924984468,0.5217452700735564,0.4570256213537244,0.8342279148729224
6,36.53068314922896,0.8178107897535898,0.9012827901106835,0.6674736841224227,0.7576896774413221,0.43937055498163524,0.634812604977155,0.8157676974616653,0.8347234928595432,0.7009569473528976,0.5757747549189335,0.21679272442057942,0.5057526151671934,1.8058758818646938,0.607264752735932,0.1496015206763619,0.9640524893571315
7,39.4641486544808,0.8280956583962307,0.910880203172732,0.6786517750964924,0.7682837844163005,0.42485236272380394,0.6511995932398628,0.820073124449608,0.8483007923985971,0.6662679569858113,0.4472890175415568,0.011903136941876138,0.3976186011966906,1.251030409949248,0.6866028708133971,0.006068668135499769,1.0
8,44.55070188769593,0.8326480421879144,0.9150251396555465,0.6786665740604255,0.7711050153815072,0.4131513432094923,0.6573215548092592,0.8120110766888737,0.8564974222381939,0.6638756126307985,0.5301908284568331,0.0,0.391109915583898,0.7449002437935206,0.0,0.0,1.0
9,45.106198563434,0.8533627465199788,0.9235787986368812,0.7076209237096264,0.7936480074535691,0.3961268504025077,0.6794341137841301,0.8340705379412603,0.8753796391018218,0.6172248931450136,0.5108215582142607,0.15504355536123213,0.4424783755004691,0.7145169124577604,0.25738283061382305,0.1690487025314541,0.8657351076317746
10,42.631514563909846,0.8618240973310052,0.9358640281161595,0.7168116727845276,0.8023538957594968,0.37201574109198715,0.6890502565894558,0.8486578906427669,0.8817058559962252,0.6638756126307985,0.4911541365550466,0.0,0.391109915583898,0.9145337326817535,0.0,0.0,1.0
