round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,42,0.7243659496307373,0.761904776096344,0.40312498807907104,0.0,1.0,0.0,0.4324324429035187,0.0
2,42,0.6676489114761353,0.8333333134651184,0.6375000476837158,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
3,42,0.7351570725440979,0.761904776096344,0.6625000238418579,0.0,1.0,0.0,0.4324324429035187,0.0
4,42,0.695611834526062,0.8333333134651184,0.6906249523162842,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
5,42,0.697422206401825,0.8571428656578064,0.721875011920929,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
6,42,0.6914929151535034,0.8333333134651184,0.675000011920929,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
7,42,0.7282568216323853,0.7857142686843872,0.6312500238418579,0.10000000149011612,1.0,0.1818181872367859,0.529265284538269,1.0
8,42,0.7087131142616272,0.8095238208770752,0.706250011920929,0.20000000298023224,1.0,0.3333333432674408,0.6111111044883728,1.0
9,42,0.6672207117080688,0.8095238208770752,0.7875000238418579,0.20000000298023224,1.0,0.3333333432674408,0.6111111044883728,1.0
10,42,0.6279929876327515,0.8809523582458496,0.6656249761581421,0.5,1.0,0.6666666865348816,0.7971014976501465,1.0
11,42,0.6906664967536926,0.8095238208770752,0.6968750357627869,0.20000000298023224,1.0,0.3333333432674408,0.6111111044883728,1.0
12,42,0.6058017015457153,0.8333333134651184,0.675000011920929,0.5,0.9375,0.5882353186607361,0.741878867149353,0.7142857313156128
13,42,0.639265775680542,0.8333333134651184,0.6968749761581421,0.5,0.9375,0.5882353186607361,0.741878867149353,0.7142857313156128
14,42,0.6111388802528381,0.761904776096344,0.75,0.30000001192092896,0.90625,0.375,0.6139705777168274,0.5
15,42,0.627555787563324,0.8333333134651184,0.8718750476837158,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
16,42,0.8446343541145325,0.8095238208770752,0.7312500476837158,0.20000000298023224,1.0,0.3333333432674408,0.6111111044883728,1.0
17,42,0.8005552887916565,0.761904776096344,0.690625011920929,0.10000000149011612,0.96875,0.1666666716337204,0.5138888955116272,0.5
18,42,0.8658446073532104,0.8333333134651184,0.7281249761581421,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
19,42,0.8971408009529114,0.8333333134651184,0.6812499761581421,0.4000000059604645,0.96875,0.5333333611488342,0.7159420251846313,0.800000011920929
20,42,0.6274064183235168,0.761904776096344,0.6937500238418579,0.5,0.84375,0.5,0.671875,0.5
