epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,train_prox_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.58984375,0.571624755859375,0.44833624362945557,0.5609556436538696,0.40634921193122864,0.5,0.634765625,0.6894363959630331,0.18607300954560438,0.6700000166893005,0.677973747253418,0.4923076927661896,0.6239316463470459,0.5,0.4848484992980957,0.7611940503120422,0.677838146686554,23.518145360052586
2,1.0,0.6927083134651184,0.7535796165466309,0.5958904027938843,0.6739956140518188,0.5337423086166382,0.6744186282157898,0.7019608020782471,0.599428117275238,0.36000732332468033,0.5799999833106995,0.7046585083007812,0.5882353186607361,0.5798319578170776,0.43478259444236755,0.9090909361839294,0.41791045665740967,0.6533759236335754,8.071746270172298
3,2.0,0.7109375,0.73388671875,0.5904058814048767,0.6835329532623291,0.559440553188324,0.625,0.75390625,0.6123594144980112,0.21739259858926138,0.6700000166893005,0.7281773090362549,0.5074626803398132,0.6296712160110474,0.5,0.5151515007019043,0.746268630027771,0.639591783285141,14.463254186091945
4,2.0,0.75390625,0.793182373046875,0.6506469249725342,0.7303485870361328,0.6175438761711121,0.6875,0.787109375,0.5575176775455475,0.47128674884637195,0.6499999761581421,0.7865219116210938,0.6153846383094788,0.6471418738365173,0.48275861144065857,0.8484848737716675,0.5522388219833374,0.585516095161438,10.215849850093946
5,3.0,0.71875,0.7703340649604797,0.607272744178772,0.6941028833389282,0.5778546929359436,0.6398467421531677,0.7593688368797302,0.5841116259495417,0.20986387257774672,0.6700000166893005,0.774310290813446,0.6024096608161926,0.6601791977882385,0.5,0.7575757503509521,0.6268656849861145,0.5927938520908356,16.237458528019488
6,3.0,0.734375,0.8016096353530884,0.6470588445663452,0.7170575857162476,0.5862069129943848,0.7220077514648438,0.740667998790741,0.5506141086419424,0.39503666510184604,0.7200000286102295,0.8340117931365967,0.6216216087341309,0.6996996998786926,0.5609756112098694,0.6969696879386902,0.7313432693481445,0.511343389749527,8.847764215897769
7,4.0,0.7513020634651184,0.7960244417190552,0.6469500660896301,0.7274951338768005,0.6076388955116272,0.6916996240615845,0.7805825471878052,0.5548167030016581,0.20136058082183203,0.8100000023841858,0.8100407123565674,0.6545454263687134,0.7617554664611816,0.8181818127632141,0.5454545617103577,0.9402984976768494,0.5626945793628693,22.47622539708391
8,4.0,0.8046875,0.8455226421356201,0.7180451154708862,0.7843213677406311,0.6821428537368774,0.7579365372657776,0.8275193572044373,0.49575017144282657,0.40985525647799176,0.7900000214576721,0.848032534122467,0.7200000286102295,0.7760000228881836,0.6428571343421936,0.8181818127632141,0.7761194109916687,0.49956899881362915,7.3126862740609795
9,5.0,0.7513020634651184,0.795336127281189,0.6558558344841003,0.7305783033370972,0.6169491410255432,0.699999988079071,0.7775590419769287,0.5589439223210017,0.1899557989090681,0.8100000023841858,0.802804172039032,0.6545454263687134,0.7617554664611816,0.8181818127632141,0.5454545617103577,0.9402984976768494,0.5658766031265259,21.859867450082675
10,5.0,0.7864583134651184,0.8529131412506104,0.6985294222831726,0.766603410243988,0.6506849527359009,0.7539682388305664,0.8023256063461304,0.48363641152779263,0.3401775285601616,0.7900000214576721,0.8100407123565674,0.6865671873092651,0.7643362283706665,0.6764705777168274,0.6969696879386902,0.8358209133148193,0.5345702171325684,9.03322347602807
11,6.0,0.7604166865348816,0.8303604125976562,0.6567164063453674,0.7363581657409668,0.6285714507102966,0.6875,0.796875,0.5248045399785042,0.20487826193372408,0.7799999713897705,0.8258706331253052,0.6857143044471741,0.7582417726516724,0.6486486196517944,0.7272727489471436,0.8059701323509216,0.5096713304519653,17.18458574381657
12,6.0,0.7994791865348816,0.8613967895507812,0.7116104960441589,0.7789589166641235,0.6834532618522644,0.7421875,0.828125,0.4747295180956523,0.34750542789697647,0.7799999713897705,0.8294888734817505,0.5925925970077515,0.7209538221359253,0.761904776096344,0.4848484992980957,0.9253731369972229,0.5860997438430786,13.079961697105318
13,7.0,0.7903645634651184,0.818598747253418,0.6909788846969604,0.766179084777832,0.6766917109489441,0.7058823704719543,0.8323586583137512,0.5250043645501137,0.1798299557218949,0.7900000214576721,0.8371777534484863,0.6769230961799622,0.7606837749481201,0.6875,0.6666666865348816,0.8507462739944458,0.49842369556427,21.878435692051426
14,7.0,0.8098958134651184,0.8801131248474121,0.7203065156936646,0.7881611585617065,0.704119861125946,0.7372549176216125,0.8460038900375366,0.45403716961542767,0.35887425641218823,0.7799999713897705,0.8511985540390015,0.5600000023841858,0.7066667079925537,0.8235294222831726,0.42424243688583374,0.9552238583564758,0.5794703662395477,9.909639039076865
15,8.0,0.7799479365348816,0.8344099521636963,0.667976438999176,0.7517096996307373,0.661478579044342,0.6746031641960144,0.8313953280448914,0.5098890960216522,0.1843587631980578,0.7900000214576721,0.8597919344902039,0.5714285969734192,0.7161778807640076,0.875,0.42424243688583374,0.9701492786407471,0.5897634923458099,18.97390333400108
16,8.0,0.8203125,0.8740692138671875,0.7415730357170105,0.8019242286682129,0.7122302055358887,0.7734375,0.84375,0.4581785400708516,0.34513546029726666,0.800000011920929,0.8471279740333557,0.6153846383094788,0.7401247620582581,0.8421052694320679,0.4848484992980957,0.9552238583564758,0.559533029794693,9.588439700892195
17,9.0,0.7682291865348816,0.8275452852249146,0.6751824617385864,0.7475102543830872,0.6292517185211182,0.7283464670181274,0.7879377603530884,0.5136577412486076,0.17657380489011607,0.75,0.867028534412384,0.41860464215278625,0.6296845078468323,0.8999999761581421,0.27272728085517883,0.9850746393203735,0.6947136521339417,22.663822890026495
18,9.0,0.8125,0.8873879909515381,0.7352941036224365,0.7950664162635803,0.696864128112793,0.7782101035118103,0.8297455906867981,0.43782293299833935,0.3212536002198855,0.7900000214576721,0.833559513092041,0.5714285969734192,0.7161778807640076,0.875,0.42424243688583374,0.9701492786407471,0.6137450039386749,8.458957460010424
19,10.0,0.8020833134651184,0.8531996011734009,0.7110266089439392,0.7802658081054688,0.6977611780166626,0.7248061895370483,0.841176450252533,0.4832576662302017,0.16949444760878882,0.7900000214576721,0.8688376545906067,0.6557376980781555,0.7523292899131775,0.7142857313156128,0.6060606241226196,0.8805969953536987,0.47885291278362274,16.017705327132717
20,10.0,0.8216145634651184,0.8989545106887817,0.7458255887031555,0.8042066693305969,0.7127659320831299,0.7821011543273926,0.8414872884750366,0.4183755839864413,0.3703149656454722,0.8500000238418579,0.8616011142730713,0.7272727489471436,0.8119122385978699,0.9090909361839294,0.6060606241226196,0.9701492786407471,0.5154202580451965,14.51366751594469
21,11.0,0.7916666865348816,0.859501838684082,0.7047970294952393,0.77191561460495,0.6773049831390381,0.7346153855323792,0.8208661675453186,0.47486697882413864,0.20345495082437992,0.7599999904632568,0.8534599542617798,0.5,0.6710526347160339,0.800000011920929,0.3636363744735718,0.9552238583564758,0.7055284380912781,23.15019629802555
22,11.0,0.8216145634651184,0.9125702977180481,0.750455379486084,0.8058254718780518,0.7079038023948669,0.7984496355056763,0.8333333134651184,0.39161371688048047,0.34334225455919903,0.8199999928474426,0.8606964945793152,0.6399999856948853,0.7599999904632568,0.9411764740943909,0.4848484992980957,0.9850746393203735,0.6455650478601456,8.85679388511926
