epoch,fit_seconds,train_accuracy,train_auc,train_f1,train_f1_macro,train_loss,train_precision,train_sensitivity,train_specificity,val_accuracy,val_auc,val_f1,val_f1_macro,val_loss,val_precision,val_sensitivity,val_specificity
1,44.64908253657531,0.7102781249171986,0.7948742758618393,0.5512338052212683,0.6549645196263927,0.5672162317137533,0.5320825840093406,0.7338935917257602,0.7375026398951674,0.5334928245350504,0.49611930392290415,0.2936630967879695,0.4649834330572466,0.7098975985458023,0.34693026855481013,0.35667968858657273,0.6503419418369184
2,45.8842571146239,0.7206551879175312,0.7983585258524487,0.554178241712367,0.6621664254191111,0.5639774952648772,0.5400822528065136,0.7275385508525141,0.7564103769194578,0.5705741806463762,0.5043754134166754,0.2467523813069437,0.4675187787941198,0.7087102399595331,0.36282263118684577,0.2782307958061045,0.7559798569485331
3,43.27458386288692,0.7234053604250065,0.8028112047169988,0.5579143535642319,0.6659770512166293,0.5658639613942353,0.5499291001830103,0.7276081628410592,0.7644817637031965,0.6112440296907744,0.5139583068316063,0.17004202072771543,0.45168117608465075,0.7072006631909945,0.3646392199482644,0.1525157780061213,0.8613948900448648
4,39.5224743129883,0.7190311959329135,0.7984337266766316,0.552199994770774,0.6607818559555971,0.568565684587712,0.5400515922790988,0.7207276593118106,0.7564829628143402,0.6435406712824078,0.5228527329469982,0.08170489097040806,0.4228412382055127,0.7054335719874602,0.3816643790052268,0.04648810290869628,0.9435991851621838
5,37.85698968351752,0.7254561195754519,0.8091462857539892,0.5635349688331971,0.6680181646808087,0.5584670737759526,0.5431823474216132,0.7392037185820624,0.7531701848346457,0.6590909163632461,0.5316802676784935,0.023723248704269742,0.4008873278301869,0.7037782941958265,0.40498975675071824,0.012219518449816977,0.9858103025187716
6,42.06091478006516,0.7335559722723551,0.8141384756631213,0.5704551204321999,0.6750195228236848,0.5545125660798821,0.5507014744500852,0.741358738255776,0.7632393027116755,0.665071772331256,0.5414763912915043,0.009692062802042403,0.39618466830139526,0.7022232966025195,0.5669856459330144,0.004887807274317485,0.9987702934365523
7,46.335734848104075,0.7372409507996353,0.8142628697347577,0.5729956778070412,0.678769770527758,0.5543543716675278,0.5597229948681417,0.7366663275531986,0.7722617533946391,0.6662679591247339,0.5515528458157225,0.009692062802042403,0.3964927458877198,0.7010783189150135,0.5669856459330144,0.004887807274317485,1.0
8,37.66083280846228,0.7453551360681986,0.8179025770824114,0.5744774539759091,0.6828102247322934,0.5501649178515035,0.5660147115648498,0.7119499503753117,0.7852364758683223,0.6650717858777663,0.563911213401402,0.004866829569758981,0.3938113509467914,0.7006341482570582,0.5669856459330144,0.0024439036371587423,1.0
9,42.939853272073414,0.7371465990325712,0.8209459617155421,0.5761246691399152,0.6789459528870855,0.5447970541478787,0.5550974766866071,0.7475261813410218,0.7612494721153189,0.6650717858777663,0.5738797742499119,0.004866829569758981,0.3938113509467914,0.7009891627187078,0.5669856459330144,0.0024439036371587423,1.0
10,41.54195525231853,0.7434796378398438,0.8240199723606112,0.5810987810165766,0.6847132956172158,0.5418543131783293,0.5678904867032857,0.7431128591794943,0.7751576740994408,0.6650717858777663,0.5869911929066671,0.004866829569758981,0.3938113509467914,0.7025138084290986,0.5669856459330144,0.0024439036371587423,1.0
11,44.791778802955434,0.7447643011267835,0.8266422310934809,0.5861651634744682,0.6868156913320015,0.5410062732959308,0.5632232218967387,0.7578280686331446,0.7679242141295759,0.6650717858777663,0.5984189672190607,0.004866829569758981,0.3938113509467914,0.7052309147870996,0.5669856459330144,0.0024439036371587423,1.0
12,44.74568618866484,0.7482484399584383,0.8308761193823411,0.5876793284105979,0.6891568020676373,0.5360651206049624,0.567247754656166,0.749826881485603,0.7727224891501341,0.6650717858777663,0.6098443544224689,0.004866829569758981,0.3938113509467914,0.7091889393172766,0.5669856459330144,0.0024439036371587423,1.0
13,46.71244891088802,0.7555262841861692,0.8418936455666152,0.60019681110069,0.6992269843401285,0.5180038507106196,0.5820733009562681,0.7747131684894701,0.7827449985358905,0.6650717858777663,0.6186603911613163,0.004866829569758981,0.3938113509467914,0.7146791993644819,0.5669856459330144,0.0024439036371587423,1.0
14,44.929579945809984,0.7537287280148892,0.8413418111031318,0.5918992275223884,0.695027348359402,0.5224623469514944,0.5831250851255471,0.7564085137449164,0.7885606856454064,0.6650717858777663,0.6259061373306803,0.004866829569758981,0.3938113509467914,0.7221529589315351,0.5669856459330144,0.0024439036371587423,1.0
15,41.03488891113928,0.7554014722208375,0.839105702343596,0.5964204356009555,0.6965175741634846,0.5227547396864722,0.5755058944252116,0.7614471437226634,0.7796247495630659,0.6650717858777663,0.6346148360859264,0.004866829569758981,0.3938113509467914,0.7321809930058473,0.5669856459330144,0.0024439036371587423,1.0
16,45.678890927156026,0.7615115043999391,0.8445256370919841,0.6020239402893655,0.7021382779593304,0.5209282736759376,0.5826544343862303,0.7625573978951589,0.7879044283653303,0.6662679591247339,0.6415412865186992,0.009692062802042403,0.3964927458877198,0.7451698701454407,0.5669856459330144,0.004887807274317485,1.0
17,47.96228846492503,0.7652823795998512,0.8540429761252148,0.6059574731338723,0.7062417775539958,0.5076014350939833,0.5891414135046724,0.7690213587380228,0.7966973947149187,0.6674641323717017,0.6491575293135985,0.014476228799474867,0.39915433697152936,0.7622808158290728,0.5669856459330144,0.007331711175499493,1.0
