round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,220,0.6731827110052109,0.9727272987365723,0.7297507524490356,0.0,1.0,0.0,0.4930875599384308,0.0
2,220,0.8781483024358749,0.9727272987365723,0.4182243049144745,0.0,1.0,0.0,0.4930875599384308,0.0
3,220,1.4929667264223099,0.9727272987365723,0.4633956551551819,0.0,1.0,0.0,0.4930875599384308,0.0
4,220,2.160402938723564,0.9681817889213562,0.5817757248878479,0.0,0.9953271150588989,0.0,0.49191686511039734,0.0
5,220,2.024267077445984,0.9636363387107849,0.7141744494438171,0.0,0.9906542301177979,0.0,0.49074074625968933,0.0
6,220,1.364741712808609,0.9727272987365723,0.6651090383529663,0.0,1.0,0.0,0.4930875599384308,0.0
7,220,0.8830378130078316,0.9727272987365723,0.6347352266311646,0.0,1.0,0.0,0.4930875599384308,0.0
8,220,0.6878395825624466,0.9727272987365723,0.6090342998504639,0.0,1.0,0.0,0.4930875599384308,0.0
9,220,0.6842200309038162,0.9727272987365723,0.6604361534118652,0.0,1.0,0.0,0.4930875599384308,0.0
10,220,0.7267647385597229,0.8454545736312866,0.5482866168022156,0.3333333432674408,0.8598130941390991,0.10526315867900848,0.5103430151939392,0.0625
11,220,0.8351513147354126,0.9727272987365723,0.556074857711792,0.0,1.0,0.0,0.4930875599384308,0.0
12,220,2.503859758377075,0.9727272987365723,0.5319315195083618,0.0,1.0,0.0,0.4930875599384308,0.0
13,220,5.933605670928955,0.9727272987365723,0.6339564323425293,0.0,1.0,0.0,0.4930875599384308,0.0
14,220,10.200395107269287,0.9727272987365723,0.5303738117218018,0.0,1.0,0.0,0.4930875599384308,0.0
15,220,14.548359155654907,0.9727272987365723,0.5319315195083618,0.0,1.0,0.0,0.4930875599384308,0.0
16,220,26.550674200057983,0.9727272987365723,0.6246106028556824,0.0,1.0,0.0,0.4930875599384308,0.0
17,220,41.02131366729736,0.9727272987365723,0.45911213755607605,0.0,1.0,0.0,0.4930875599384308,0.0
18,220,51.69565439224243,0.9727272987365723,0.47663551568984985,0.0,1.0,0.0,0.4930875599384308,0.0
19,220,52.390029430389404,0.9727272987365723,0.5919002890586853,0.0,1.0,0.0,0.4930875599384308,0.0
20,220,42.532007694244385,0.9727272987365723,0.5728192925453186,0.0,1.0,0.0,0.4930875599384308,0.0
21,220,79.78947830200195,0.03181818127632141,0.5023364424705505,1.0,0.004672897048294544,0.0533333346247673,0.031317830085754395,0.027397260069847107
22,220,325.47323989868164,0.027272727340459824,0.5,1.0,0.0,0.05309734493494034,0.02654867246747017,0.027272727340459824
23,220,581.463005065918,0.027272727340459824,0.5,1.0,0.0,0.05309734493494034,0.02654867246747017,0.027272727340459824
24,220,1532.8086395263672,0.027272727340459824,0.5,1.0,0.0,0.05309734493494034,0.02654867246747017,0.027272727340459824
25,220,1182.4219360351562,0.027272727340459824,0.5,1.0,0.0,0.05309734493494034,0.02654867246747017,0.027272727340459824
26,220,441.6302909851074,0.9727272987365723,0.5,0.0,1.0,0.0,0.4930875599384308,0.0
27,220,540.0984077453613,0.9727272987365723,0.5,0.0,1.0,0.0,0.4930875599384308,0.0
28,220,1172.9118118286133,0.9727272987365723,0.5,0.0,1.0,0.0,0.4930875599384308,0.0
29,220,1623.3046569824219,0.9727272987365723,0.5,0.0,1.0,0.0,0.4930875599384308,0.0
30,220,1411.391586303711,0.9727272987365723,0.5,0.0,1.0,0.0,0.4930875599384308,0.0
