epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
0,0.6361178159713745,0.6931675672531128,0.5483028888702393,0.6218243837356567,0.4758821725845337,0.6467223763465881,0.6306182742118835,0.6370558764498967,0.7129186391830444,0.7892148494720459,0.6190476417541504,0.6943606734275818,0.5587392449378967,0.6939501762390137,0.722522497177124,0.5811746354613986,13.18
1,0.6927584409713745,0.7720034122467041,0.6130558252334595,0.679145336151123,0.5374916791915894,0.7133421301841736,0.6820980906486511,0.5689835981107675,0.6937798857688904,0.8182809352874756,0.6332378387451172,0.6852021217346191,0.5299760103225708,0.7864768505096436,0.6468468308448792,0.5475260147026607,12.16
2,0.7086839079856873,0.7962032556533813,0.6266127228736877,0.6938951015472412,0.5568103790283203,0.7164244651794434,0.704675018787384,0.5448198791306752,0.7284688949584961,0.8305665254592896,0.6513056755065918,0.7144873142242432,0.5729729533195496,0.754448413848877,0.7153153419494629,0.5340566337108612,12.14
3,0.7268629670143127,0.8174005746841431,0.6482198238372803,0.7124940156936646,0.5783839821815491,0.7372359037399292,0.7214872241020203,0.5205778301908419,0.7727272510528564,0.8400371670722961,0.6643109321594238,0.7462603449821472,0.659649133682251,0.6690391302108765,0.8252252340316772,0.5218733128692422,12.1
4,0.7345252633094788,0.8241549730300903,0.6552194952964783,0.7196947336196899,0.5885033011436462,0.7389965057373047,0.7322080135345459,0.5116455377294467,0.760765552520752,0.8453912734985352,0.6742671132087708,0.7426155805587769,0.6216216087341309,0.7366548180580139,0.7729730010032654,0.5002823988241809,12.15
5,0.7498497366905212,0.8378825187683105,0.6726951003074646,0.7351317405700684,0.6078152656555176,0.7530809640884399,0.7481752038002014,0.4921939413134868,0.7344497442245483,0.8491936922073364,0.6725663542747498,0.7246131896972656,0.5743073225021362,0.8113878965377808,0.6954954862594604,0.4888712055981159,12.09
6,0.7551081776618958,0.8440326452255249,0.6808927059173584,0.7411046028137207,0.6136203408241272,0.764731764793396,0.7501140832901001,0.4863393349716297,0.7763158082962036,0.8446731567382812,0.6825127601623535,0.7549221515655518,0.6525974273681641,0.7153024673461914,0.8072072267532349,0.5117134254957948,11.09
7,0.7579627633094788,0.8494608998298645,0.684674084186554,0.7441412210464478,0.6164963245391846,0.7698063254356384,0.7518247961997986,0.4786250986731969,0.7870813608169556,0.8530922532081604,0.6909722089767456,0.7642817497253418,0.6745762825012207,0.708185076713562,0.8270270228385925,0.49555225670337677,12.22
8,0.7591646909713745,0.8512263298034668,0.6851305961608887,0.7450710535049438,0.6188786625862122,0.7672679424285889,0.7549623250961304,0.4729180198449355,0.7811004519462585,0.8566317558288574,0.6944907903671265,0.7619704604148865,0.6540880799293518,0.7402135133743286,0.8018018007278442,0.48617354727217127,12.15
9,0.7701321840286255,0.8585386276245117,0.6981057524681091,0.7562581300735474,0.6329159140586853,0.7782666087150574,0.7659137845039368,0.4629143081032313,0.7703348994255066,0.8579846620559692,0.692307710647583,0.7545508146286011,0.6297376155853271,0.7686832547187805,0.7711711525917053,0.48303958933268276,12.12
10,0.7707331776618958,0.862549364566803,0.6978217959403992,0.7565603852272034,0.6342692375183105,0.7755281925201416,0.7682482004165649,0.45618572344000524,0.7595694065093994,0.8562533855438232,0.6902927756309509,0.7469059228897095,0.6086956262588501,0.7971529960632324,0.7405405640602112,0.48687109830124037,11.56
11,0.778395414352417,0.8678334951400757,0.7093595862388611,0.7651447653770447,0.6426276564598083,0.791556715965271,0.7715654969215393,0.44925639807031703,0.7715311050415039,0.8598377704620361,0.6934189200401306,0.7556703686714172,0.6315789222717285,0.7686832547187805,0.7729730010032654,0.4894376253443105,12.13
12,0.7859074473381042,0.8766070604324341,0.718100905418396,0.7727600336074829,0.6526429057121277,0.7981530427932739,0.779552698135376,0.43557413266255307,0.7978469133377075,0.8613253831863403,0.6921675801277161,0.7708389163017273,0.7089552283287048,0.6761565804481506,0.8594594597816467,0.5234989643629108,12.14
13,0.7774940133094788,0.8728022575378418,0.702670156955719,0.7624502182006836,0.6457564830780029,0.7705856561660767,0.7810718417167664,0.4395901383115695,0.7822966575622559,0.8605687618255615,0.7026143670082092,0.7654581069946289,0.6495468020439148,0.7651245594024658,0.7909910082817078,0.48657312776361195,11.06
14,0.7955228090286255,0.8831624984741211,0.7259915471076965,0.7814499139785767,0.6687685251235962,0.7939233779907227,0.7963511943817139,0.42618215857790065,0.7571770548820496,0.8574331998825073,0.6900763511657715,0.7452348470687866,0.6042780876159668,0.8042704463005066,0.7333333492279053,0.4879859441093036,11.05
15,0.7896634340286255,0.8851221203804016,0.720893144607544,0.7760685682296753,0.6593727469444275,0.7950747609138489,0.7868553400039673,0.41868633633622754,0.7523923516273499,0.8577730655670166,0.6839694380760193,0.7402148246765137,0.5989304780960083,0.7971529960632324,0.7297297120094299,0.483777752412217,11.08
16,0.79296875,0.8856632709503174,0.7269123792648315,0.7801027297973633,0.6618549227714539,0.8061538338661194,0.7861219048500061,0.41975003710159886,0.7811004519462585,0.8629860877990723,0.6995074152946472,0.7636765241622925,0.6493902206420898,0.7580071091651917,0.792792797088623,0.4813912095768111,12.12
17,0.797776460647583,0.8918156623840332,0.730584442615509,0.784363865852356,0.6704629063606262,0.8025505542755127,0.7952989339828491,0.4073500553002724,0.779904305934906,0.8600301742553711,0.6902356743812561,0.7597745656967163,0.6549520492553711,0.7295373678207397,0.8054053783416748,0.4973307903856039,11.07
18,0.8087440133094788,0.8991913199424744,0.7452471256256104,0.796075165271759,0.6838046312332153,0.8188214302062988,0.8035143613815308,0.3975943328382877,0.7655502557754517,0.8575037717819214,0.6818181872367859,0.748106062412262,0.6268656849861145,0.7473309636116028,0.7747747898101807,0.4938447166766439,11.09
