epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.606249988079071,0.5181770920753479,0.25882354378700256,0.49536919593811035,0.24444444477558136,0.2750000059604645,0.7166666388511658,0.7112270355224609,0.2857142984867096,0.6624999642372131,0.375,0.2708333432674408,0.2368421107530594,0.8999999761581421,0.09375,0.6901192665100098,8.423766763880849
2,1.0,0.574999988079071,0.7265871167182922,0.48091602325439453,0.5605638027191162,0.3480663001537323,0.7777777910232544,0.5062761306762695,0.6414670825004578,0.761904776096344,0.625,0.4444444477558136,0.6464646458625793,0.5,0.4000000059604645,0.875,0.6866805553436279,12.212580570951104
3,2.0,0.6968749761581421,0.7496821284294128,0.48677247762680054,0.6358474493026733,0.4144144058227539,0.5897436141967773,0.7314049601554871,0.6033895075321197,0.761904776096344,0.574999988079071,0.0,0.4324324429035187,0.0,0.0,1.0,0.8658485412597656,13.575614630011842
4,2.0,0.828125,0.8499922752380371,0.6583850979804993,0.7717812657356262,0.6625000238418579,0.654321014881134,0.8870292901992798,0.47317654490470884,0.7857142686843872,0.6781250238418579,0.4000000059604645,0.634782612323761,0.6000000238418579,0.30000001192092896,0.9375,0.6279493570327759,13.617727941134945
5,3.0,0.7718750238418579,0.8071325421333313,0.5966851115226746,0.7188218832015991,0.5454545617103577,0.6585366129875183,0.8109243512153625,0.5385731220245361,0.8095238208770752,0.59375,0.3333333432674408,0.6111111044883728,1.0,0.20000000298023224,1.0,1.0525588989257812,10.798257573973387
6,3.0,0.8374999761581421,0.9155541658401489,0.6904761791229248,0.7901533842086792,0.644444465637207,0.7435897588729858,0.8677685856819153,0.4024041712284088,0.8571428656578064,0.6937500238418579,0.5714285969734192,0.7428571581840515,1.0,0.4000000059604645,1.0,1.152971625328064,12.062896851915866
7,4.0,0.800000011920929,0.8221875429153442,0.6235294342041016,0.7436796426773071,0.5888888835906982,0.6625000238418579,0.8458333611488342,0.5337944149971008,0.8095238208770752,0.7687499523162842,0.4285714328289032,0.6571428775787354,0.75,0.30000001192092896,0.96875,0.9025301933288574,13.529726028908044
8,4.0,0.862500011920929,0.9122395515441895,0.7471264600753784,0.8263529539108276,0.6914893388748169,0.8125,0.8791666626930237,0.3913463294506073,0.8571428656578064,0.7093750238418579,0.5714285969734192,0.7428571581840515,1.0,0.4000000059604645,1.0,0.8668439984321594,11.785868629114702
9,5.0,0.8062499761581421,0.833919882774353,0.6309523582458496,0.7497981786727905,0.5955055952072144,0.6708860993385315,0.8506224155426025,0.5176197648048401,0.761904776096344,0.8218749761581421,0.0,0.4324324429035187,0.0,0.0,1.0,0.989825427532196,7.474555440945551
10,5.0,0.8656250238418579,0.9161458015441895,0.7329192757606506,0.8215744495391846,0.7283950448036194,0.737500011920929,0.9083333611488342,0.38938268423080447,0.8809523582458496,0.856249988079071,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.6267378330230713,12.061284438939765
11,6.0,0.8031250238418579,0.8399999737739563,0.6440678238868713,0.7539993524551392,0.5876288414001465,0.7124999761581421,0.8333333134651184,0.5268884241580963,0.761904776096344,0.6875,0.0,0.4324324429035187,0.0,0.0,1.0,1.5812046527862549,12.3069626360666
12,6.0,0.831250011920929,0.8518223762512207,0.6746987700462341,0.7803874015808105,0.6363636255264282,0.7179487347602844,0.8677685856819153,0.47649591565132143,0.8571428656578064,0.75,0.5714285969734192,0.7428571581840515,1.0,0.4000000059604645,1.0,0.6716554760932922,12.16287902998738
