epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
0,0.5971928238868713,0.6272991895675659,0.5836299061775208,0.5967649221420288,0.5899280309677124,0.577464759349823,0.6160621643066406,0.6888586949493926,0.5696202516555786,0.7252600193023682,0.23308271169662476,0.4669812321662903,0.9117646813392639,0.13362069427967072,0.9876033067703247,0.7154993563890457,5.36
1,0.6393008232116699,0.6817392706871033,0.6243794560432434,0.6387307643890381,0.6359550356864929,0.6132177710533142,0.6642487049102783,0.6579688605615648,0.5632911324501038,0.7162474989891052,0.6666666865348816,0.5168195962905884,0.5321336984634399,0.892241358757019,0.24793387949466705,0.6997969895601273,4.37
2,0.6329449415206909,0.6849004030227661,0.6235741376876831,0.6327173113822937,0.6252723336219788,0.6218851804733276,0.6435233354568481,0.6531198620796204,0.6455696225166321,0.7122756242752075,0.6731517314910889,0.6430274844169617,0.6134752035140991,0.7456896305084229,0.5495867729187012,0.6480415537953377,4.36
3,0.6427436470985413,0.6952579021453857,0.6341198682785034,0.6425450444221497,0.6349809765815735,0.6332610845565796,0.6518134474754333,0.646034015437304,0.6772152185440063,0.7099423408508301,0.6005222201347351,0.664862871170044,0.7615894079208374,0.49568966031074524,0.8512396812438965,0.6393954083323479,4.45
4,0.6514830589294434,0.7079930305480957,0.6350526809692383,0.6507751941680908,0.6505681872367859,0.6202600002288818,0.681347131729126,0.6370380601640475,0.6329113841056824,0.7268809080123901,0.6824817657470703,0.6237409114837646,0.5917721390724182,0.806034505367279,0.46694216132164,0.6540397256612778,3.16
5,0.6530720591545105,0.7104361057281494,0.6393171548843384,0.6525667309761047,0.650056004524231,0.6289274096488953,0.6761658191680908,0.6364365886833708,0.6308016777038574,0.7369442582130432,0.4680851101875305,0.5926855206489563,0.7938144207000732,0.3318965435028076,0.9173553586006165,0.665252897888422,3.12
6,0.6628707647323608,0.7225091457366943,0.6497936844825745,0.6624000072479248,0.6601453423500061,0.6397616267204285,0.6849740743637085,0.6269516076071787,0.6350210905075073,0.6950520277023315,0.6357894539833069,0.6350194215774536,0.6213991641998291,0.6508620977401733,0.6198347210884094,0.6497643440961838,3.15
7,0.6716101765632629,0.7264796495437622,0.6565096974372864,0.6709742546081543,0.6717687249183655,0.641928493976593,0.699999988079071,0.6248020984358706,0.6308016777038574,0.7361961603164673,0.44794952869415283,0.5853059887886047,0.8352941274642944,0.30603447556495667,0.942148745059967,0.6879955045878887,3.18
8,0.6620762944221497,0.7202479839324951,0.6492578387260437,0.6616243124008179,0.6590401530265808,0.6397616267204285,0.6834197044372559,0.6279387595289845,0.6793248653411865,0.7306391000747681,0.5957446694374084,0.6650052070617676,0.7777777910232544,0.48275861144065857,0.8677685856819153,0.6415176540613174,3.19
9,0.6798199415206909,0.7388300895690918,0.6620072722434998,0.6789281368255615,0.6839976906776428,0.6413868069648743,0.716580331325531,0.6129631157648765,0.6814345717430115,0.7368552088737488,0.6724511981010437,0.6811947822570801,0.6768559217453003,0.6681034564971924,0.6942148804664612,0.6264088228344917,4.44
10,0.6705508232116699,0.7361557483673096,0.6615886688232422,0.6703196167945862,0.6644808650016785,0.6587215662002563,0.6818652749061584,0.6126967385663824,0.6751055121421814,0.7287154793739319,0.58152174949646,0.6580022573471069,0.7867646813392639,0.4612068831920624,0.8801652789115906,0.6475792415440083,3.19
11,0.6761122941970825,0.7369064092636108,0.6609370708465576,0.6754621863365173,0.676888108253479,0.6457204818725586,0.705181360244751,0.6146119903709929,0.5738396644592285,0.7201482057571411,0.6773163080215454,0.5249935388565063,0.5380710363388062,0.9137930870056152,0.24793387949466705,0.7247473746538162,3.19
12,0.6774364113807678,0.7381693720817566,0.6653845906257629,0.6770174503326416,0.6750278472900391,0.656013011932373,0.6979274749755859,0.6126928834591882,0.6814345717430115,0.7339341640472412,0.6396181583404541,0.6770869493484497,0.7165775299072266,0.5775862336158752,0.7809917330741882,0.6231458708643913,3.17
13,0.6742584705352783,0.7326452732086182,0.6554622054100037,0.6732860803604126,0.6786543130874634,0.6338028311729431,0.7129533886909485,0.6167388275518255,0.6919831037521362,0.74310702085495,0.6540284156799316,0.6882309317588806,0.7263157963752747,0.5948275923728943,0.7851239442825317,0.6197220012545586,4.5
14,0.6782309412956238,0.7417219281196594,0.6683046817779541,0.6779425144195557,0.673637866973877,0.6630552411079407,0.692746102809906,0.6108524304325298,0.6434599161148071,0.7337382435798645,0.48632219433784485,0.6066505908966064,0.8247422575950623,0.3448275923728943,0.9297520518302917,0.664130337536335,3.23
15,0.6869703531265259,0.7495723962783813,0.6713014245033264,0.6862573623657227,0.6897143125534058,0.6538461446762085,0.7186528444290161,0.6046840599027731,0.6244725584983826,0.7186876535415649,0.6821428537368774,0.6116899847984314,0.582317054271698,0.8232758641242981,0.43388429284095764,0.6716426834464073,3.19
16,0.6912076473236084,0.7588071823120117,0.6764705777168274,0.6905655860900879,0.693401575088501,0.6603466868400574,0.720725417137146,0.5948406952922627,0.6329113841056824,0.7208071947097778,0.658823549747467,0.6307816505432129,0.6043165326118469,0.7241379022598267,0.5454545617103577,0.6499623358249664,3.25
