round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,42,0.7243659496307373,0.761904776096344,0.40312498807907104,0.0,1.0,0.0,0.4324324429035187,0.0
2,42,0.6676790714263916,0.8333333134651184,0.6375000476837158,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
3,42,0.7908661365509033,0.761904776096344,0.668749988079071,0.0,1.0,0.0,0.4324324429035187,0.0
4,42,0.6750101447105408,0.7857142686843872,0.753125011920929,0.10000000149011612,1.0,0.1818181872367859,0.529265284538269,1.0
5,42,0.6727215647697449,0.8571428656578064,0.6968750357627869,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
6,42,0.6984885931015015,0.8571428656578064,0.7000000476837158,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
7,42,0.7581021785736084,0.7857142686843872,0.703125,0.10000000149011612,1.0,0.1818181872367859,0.529265284538269,1.0
8,42,0.6172046661376953,0.8571428656578064,0.7124999761581421,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
9,42,0.6334497332572937,0.8571428656578064,0.7406250238418579,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
10,42,0.6839674711227417,0.8333333134651184,0.721875011920929,0.4000000059604645,0.96875,0.5333333611488342,0.7159420251846313,0.800000011920929
11,42,0.6348158121109009,0.8333333134651184,0.7124999761581421,0.4000000059604645,0.96875,0.5333333611488342,0.7159420251846313,0.800000011920929
12,42,0.6204880475997925,0.8809523582458496,0.7000000476837158,0.5,1.0,0.6666666865348816,0.7971014976501465,1.0
13,42,0.7487020492553711,0.8571428656578064,0.71875,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
14,42,0.7413405179977417,0.8571428656578064,0.71875,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
15,42,0.7663182616233826,0.8571428656578064,0.7281249761581421,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
16,42,0.6981201171875,0.8333333134651184,0.746874988079071,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
17,42,0.617466151714325,0.8809523582458496,0.7562500238418579,0.6000000238418579,0.96875,0.7058823704719543,0.8156277537345886,0.8571428656578064
18,42,0.998430073261261,0.7857142686843872,0.715624988079071,0.10000000149011612,1.0,0.1818181872367859,0.529265284538269,1.0
19,42,0.6510194540023804,0.8809523582458496,0.8031250238418579,0.5,1.0,0.6666666865348816,0.7971014976501465,1.0
20,42,0.7804578542709351,0.8571428656578064,0.800000011920929,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
21,42,0.8079603314399719,0.8571428656578064,0.778124988079071,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
22,42,0.8767059445381165,0.8333333134651184,0.699999988079071,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
23,42,0.8309382200241089,0.7857142686843872,0.7187500596046448,0.30000001192092896,0.9375,0.4000000059604645,0.634782612323761,0.6000000238418579
24,42,1.0129520893096924,0.8095238208770752,0.659375011920929,0.20000000298023224,1.0,0.3333333432674408,0.6111111044883728,1.0
25,42,1.0785282850265503,0.8333333134651184,0.7906249761581421,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
26,42,0.9638194441795349,0.8571428656578064,0.6781249642372131,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
27,42,1.1021579504013062,0.8333333134651184,0.746874988079071,0.30000001192092896,1.0,0.4615384638309479,0.681473433971405,1.0
28,42,0.980803370475769,0.8571428656578064,0.715624988079071,0.4000000059604645,1.0,0.5714285969734192,0.7428571581840515,1.0
29,42,1.2467572689056396,0.761904776096344,0.6625000238418579,0.0,1.0,0.0,0.4324324429035187,0.0
30,42,1.2052110433578491,0.761904776096344,0.7374999523162842,0.0,1.0,0.0,0.4324324429035187,0.0
