epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.606249988079071,0.5181770920753479,0.25882354378700256,0.49536919593811035,0.24444444477558136,0.2750000059604645,0.7166666388511658,0.7112270355224609,0.2857142984867096,0.6624999642372131,0.375,0.2708333432674408,0.2368421107530594,0.8999999761581421,0.09375,0.6901192665100098,10.743280790979043
2,1.0,0.574999988079071,0.7265871167182922,0.48091602325439453,0.5605638027191162,0.3480663001537323,0.7777777910232544,0.5062761306762695,0.6414670825004578,0.761904776096344,0.625,0.4444444477558136,0.6464646458625793,0.5,0.4000000059604645,0.875,0.6866805553436279,13.190110429888591
3,2.0,0.75,0.7845412492752075,0.5454545617103577,0.6865203976631165,0.4897959232330322,0.6153846383094788,0.7933884263038635,0.5656696319580078,0.8571428656578064,0.715624988079071,0.5714285969734192,0.7428571581840515,1.0,0.4000000059604645,1.0,0.6338005065917969,2.617683195974678
4,2.0,0.856249988079071,0.8903869390487671,0.726190447807312,0.8143664002418518,0.7011494040489197,0.7530864477157593,0.8912134170532227,0.4213458478450775,0.8333333134651184,0.71875,0.5882353186607361,0.741878867149353,0.7142857313156128,0.5,0.9375,0.6116177439689636,12.183682766044512
5,3.0,0.7875000238418579,0.8182004690170288,0.604651153087616,0.7296760082244873,0.5777778029441833,0.6341463327407837,0.8403361439704895,0.5191112697124481,0.8809523582458496,0.6968749761581421,0.7058823704719543,0.8156277537345886,0.8571428656578064,0.6000000238418579,0.96875,0.5398771166801453,2.0428825991693884
6,3.0,0.871874988079071,0.9163488149642944,0.7515151500701904,0.8325996398925781,0.7126436829566956,0.7948718070983887,0.8966942429542542,0.38936049342155454,0.8571428656578064,0.7562500238418579,0.6666666865348816,0.7878788113594055,0.75,0.6000000238418579,0.9375,0.6106674671173096,11.441503183916211
7,4.0,0.815625011920929,0.8360937833786011,0.6549707651138306,0.7645856142044067,0.6153846383094788,0.699999988079071,0.8541666865348816,0.5003881692886353,0.8571428656578064,0.734375,0.625,0.7683823108673096,0.8333333134651184,0.5,0.96875,0.6663610339164734,10.769938992802054
8,4.0,0.862500011920929,0.9203646183013916,0.7441860437393188,0.8250844478607178,0.695652186870575,0.800000011920929,0.8833333253860474,0.3780806064605713,0.8571428656578064,0.84375,0.5714285969734192,0.7428571581840515,1.0,0.4000000059604645,1.0,0.7812620401382446,10.912314601941034
9,5.0,0.831250011920929,0.8579757213592529,0.6785714030265808,0.7820823192596436,0.6404494643211365,0.7215189933776855,0.8672199249267578,0.4813215434551239,0.8571428656578064,0.8531249761581421,0.5714285969734192,0.7428571581840515,1.0,0.4000000059604645,1.0,0.5611777901649475,10.119837980018929
10,5.0,0.890625,0.9397916793823242,0.7928994297981262,0.8592947125434875,0.7528089880943298,0.8374999761581421,0.9083333611488342,0.3424586236476898,0.8333333134651184,0.828125,0.5333333611488342,0.7159420251846313,0.800000011920929,0.4000000059604645,0.96875,0.6943790316581726,11.752554782899097
11,6.0,0.8125,0.8357291221618652,0.6511628031730652,0.761478841304779,0.6086956262588501,0.699999988079071,0.8500000238418579,0.5116531372070312,0.8809523582458496,0.7875000238418579,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.547679603099823,10.033665823051706
12,6.0,0.84375,0.8987073302268982,0.7023809552192688,0.7982243895530701,0.6555555462837219,0.7564102411270142,0.8719007968902588,0.4051831841468811,0.8809523582458496,0.7906249761581421,0.7058823704719543,0.8156277537345886,0.8571428656578064,0.6000000238418579,0.96875,0.5488319396972656,11.500914236996323
13,7.0,0.824999988079071,0.8612015247344971,0.6666666865348816,0.7740113139152527,0.6436781883239746,0.6913580298423767,0.8702929019927979,0.4859996855258942,0.8809523582458496,0.7374999523162842,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.5958751440048218,9.028139150002971
14,7.0,0.871874988079071,0.9577183723449707,0.7683615684509277,0.8399043083190918,0.6938775777816772,0.8607594966888428,0.8755186796188354,0.3135248005390167,0.8809523582458496,0.8187500238418579,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.6832900047302246,8.517495229141787
15,8.0,0.840624988079071,0.8701379299163818,0.6871165633201599,0.7900991439819336,0.6829268336296082,0.6913580298423767,0.8912134170532227,0.45002987384796145,0.8809523582458496,0.8125,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.565540611743927,12.349145835032687
16,8.0,0.8843749761581421,0.9429723024368286,0.7861271500587463,0.8534489870071411,0.739130437374115,0.8395061492919922,0.8995816111564636,0.31899102926254275,0.8809523582458496,0.778124988079071,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.8857041001319885,11.540210667997599
17,9.0,0.8343750238418579,0.864960789680481,0.678787887096405,0.7836045026779175,0.6436781883239746,0.7179487347602844,0.8719007968902588,0.47031238079071047,0.8809523582458496,0.7593750357627869,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.6325532793998718,11.41605725302361
18,9.0,0.8500000238418579,0.91776043176651,0.7272727489471436,0.8119122385978699,0.6666666865348816,0.800000011920929,0.8666666746139526,0.3752157986164093,0.8571428656578064,0.7874999642372131,0.625,0.7683823108673096,0.8333333134651184,0.5,0.96875,0.7213336825370789,9.706504176137969
19,10.0,0.8531249761581421,0.8634966611862183,0.7218934893608093,0.8110529184341431,0.7011494040489197,0.7439024448394775,0.8907563090324402,0.4528778314590454,0.8809523582458496,0.8187500238418579,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.5261833667755127,8.561502119991928
20,10.0,0.862500011920929,0.9305208325386047,0.7441860437393188,0.8250844478607178,0.695652186870575,0.800000011920929,0.8833333253860474,0.3517175495624542,0.8809523582458496,0.8406250476837158,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.7684623003005981,8.455886777956039
21,11.0,0.809374988079071,0.846524715423584,0.6514285802841187,0.7601228952407837,0.5876288414001465,0.7307692170143127,0.8347107172012329,0.49382246732711793,0.8571428656578064,0.796875,0.625,0.7683823108673096,0.8333333134651184,0.5,0.96875,0.5032553672790527,10.152836469002068
22,11.0,0.8968750238418579,0.9339842200279236,0.7975460290908813,0.8641818165779114,0.792682945728302,0.8024691343307495,0.9288703203201294,0.342210191488266,0.8333333134651184,0.8125,0.5882353186607361,0.741878867149353,0.7142857313156128,0.5,0.9375,0.615601658821106,10.971169573022053
23,12.0,0.8531249761581421,0.8827083110809326,0.6928104758262634,0.7981506586074829,0.7260273694992065,0.6625000238418579,0.9166666865348816,0.44962958693504335,0.8571428656578064,0.746874988079071,0.625,0.7683823108673096,0.8333333134651184,0.5,0.96875,0.5196804404258728,10.493292920989916
24,12.0,0.887499988079071,0.9296875,0.7882353067398071,0.855819821357727,0.7444444298744202,0.8374999761581421,0.9041666388511658,0.35630138516426085,0.8809523582458496,0.828125,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.610467255115509,8.874707924900576
25,13.0,0.8531249761581421,0.8359895944595337,0.6967741847038269,0.7999334931373596,0.7200000286102295,0.675000011920929,0.9125000238418579,0.5011738240718842,0.8571428656578064,0.8656249642372131,0.625,0.7683823108673096,0.8333333134651184,0.5,0.96875,0.48875027894973755,11.499738428043202
26,13.0,0.890625,0.9491146206855774,0.7953216433525085,0.8603473901748657,0.7472527623176575,0.8500000238418579,0.9041666388511658,0.31273885667324064,0.8809523582458496,0.8999999761581421,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.5857691168785095,10.675735654076561
27,14.0,0.824999988079071,0.8532292246818542,0.6705882549285889,0.7757196426391602,0.6333333253860474,0.7124999761581421,0.862500011920929,0.4958279013633728,0.8809523582458496,0.8125,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.532179594039917,6.229611713904887
28,14.0,0.921875,0.971666693687439,0.8520709872245789,0.8994961977005005,0.8089887499809265,0.8999999761581421,0.9291666746139526,0.2941481232643127,0.9047619104385376,0.8156249523162842,0.75,0.845588207244873,1.0,0.6000000238418579,1.0,0.640739381313324,9.44759945385158
29,15.0,0.831250011920929,0.8793003559112549,0.6966292262077332,0.7898730635643005,0.6262626051902771,0.7848101258277893,0.8464730381965637,0.46749610304832456,0.8571428656578064,0.846875011920929,0.5714285969734192,0.7428571581840515,1.0,0.4000000059604645,1.0,0.6619023680686951,10.049674835987389
30,15.0,0.890625,0.9411458969116211,0.7904191613197327,0.8582116961479187,0.7586206793785095,0.824999988079071,0.9125000238418579,0.3402484834194183,0.8809523582458496,0.824999988079071,0.6666666865348816,0.7971014976501465,1.0,0.5,1.0,0.7041252255439758,10.443713888991624
31,16.0,0.8343750238418579,0.8777283430099487,0.678787887096405,0.7836045026779175,0.6436781883239746,0.7179487347602844,0.8719007968902588,0.4639781713485718,0.8571428656578064,0.778124988079071,0.5714285969734192,0.7428571581840515,1.0,0.4000000059604645,1.0,0.5965198874473572,11.444334132131189
32,16.0,0.871874988079071,0.9458649158477783,0.7657142877578735,0.8387711048126221,0.7127659320831299,0.8271604776382446,0.8870292901992798,0.3296072632074356,0.8571428656578064,0.7531249523162842,0.5714285969734192,0.7428571581840515,1.0,0.4000000059604645,1.0,0.7855544686317444,9.93204337102361
