epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
0,0.6536959409713745,0.555750846862793,0.06262708455324173,0.4251216948032379,0.4139784872531891,0.03387593477964401,0.9751312136650085,0.6405655283194321,0.6638755798339844,0.6344394087791443,0.0,0.39899352192878723,0.0,0.0,1.0,0.6323459510292325,6.95
1,0.663010835647583,0.6638715863227844,0.03940042853355408,0.4175320267677307,0.71875,0.020255394279956818,0.9958950877189636,0.612225088935632,0.6662679314613342,0.7263890504837036,0.021052632480859756,0.40994954109191895,0.75,0.010676156729459763,0.9981982111930847,0.6091804610831397,6.12
2,0.674729585647583,0.705390989780426,0.16312330961227417,0.4806292653083801,0.6677215099334717,0.09291061013936996,0.9760547280311584,0.5938040144168414,0.690191388130188,0.7501009702682495,0.21276596188545227,0.5099570751190186,0.7291666865348816,0.12455516308546066,0.976576566696167,0.5946661829948425,6.13
3,0.6930589079856873,0.7225983142852783,0.3128153383731842,0.5576069951057434,0.6633380651473999,0.20466549694538116,0.9461678862571716,0.5819330235513357,0.6889952421188354,0.7537302374839783,0.1719745248556137,0.49025824666023254,0.8181818127632141,0.09608540683984756,0.9891892075538635,0.5901247411966324,5.24
4,0.6975660920143127,0.7356181740760803,0.3599364161491394,0.5809714794158936,0.648339033126831,0.24911971390247345,0.9299726486206055,0.5702646096738485,0.6913875341415405,0.7581738233566284,0.20858895778656006,0.5084549188613892,0.7555555701255798,0.12099643796682358,0.9801802039146423,0.5848103740385601,5.18
5,0.694411039352417,0.729244589805603,0.38213852047920227,0.5895722508430481,0.6166666746139526,0.27684858441352844,0.9108120203018188,0.5703109428286552,0.7057416439056396,0.7689589858055115,0.3526315689086914,0.5811145305633545,0.6767676472663879,0.23843416571617126,0.9423423409461975,0.5768920417342868,6.23
6,0.6998196840286255,0.7327194213867188,0.43206366896629333,0.6140305995941162,0.610932469367981,0.3342128396034241,0.889548122882843,0.5666644699298419,0.7069377899169922,0.764374315738678,0.34316354990005493,0.5772784948348999,0.695652186870575,0.2277580052614212,0.9495495557785034,0.5760846819196429,5.28
7,0.7005709409713745,0.7362748384475708,0.43235546350479126,0.6145044565200806,0.6125907897949219,0.33406689763069153,0.8905109763145447,0.5631420056407268,0.7117224931716919,0.7663107514381409,0.36745408177375793,0.5903885364532471,0.699999988079071,0.24911032617092133,0.9459459185600281,0.5736863996301379,6.23
8,0.702073335647583,0.7360379695892334,0.4511486291885376,0.623347282409668,0.608208954334259,0.35855698585510254,0.880219042301178,0.562776528012294,0.709330141544342,0.7667340040206909,0.3154929578304291,0.5654913783073425,0.7567567825317383,0.1992882490158081,0.9675675630569458,0.5789703992860658,5.2
9,0.7068809866905212,0.744735836982727,0.46356886625289917,0.6309576034545898,0.6180351972579956,0.3708755075931549,0.881131649017334,0.5564998242144401,0.7141148447990417,0.7676252722740173,0.3487738370895386,0.5828160047531128,0.7441860437393188,0.2277580052614212,0.9603603482246399,0.5773749798536301,5.3
10,0.7071815133094788,0.7426561713218689,0.4620480239391327,0.6304460167884827,0.6195411086082458,0.36839789152145386,0.88275545835495,0.5576970875263214,0.7188995480537415,0.7743259072303772,0.3927648663520813,0.6049427390098572,0.7169811129570007,0.27046263217926025,0.9459459185600281,0.568450968180384,6.64
11,0.7032752633094788,0.7401535511016846,0.4634610116481781,0.6291970014572144,0.6062544584274292,0.3751099407672882,0.8735737204551697,0.5593900124614055,0.7165071964263916,0.7746850252151489,0.4030226767063141,0.6085701584815979,0.6896551847457886,0.2846975028514862,0.9351351261138916,0.5670249887875148,5.18
12,0.7053785920143127,0.7452405691146851,0.46493861079216003,0.6308314800262451,0.61250901222229,0.3746701776981354,0.8769968152046204,0.5552948435338644,0.7177033424377441,0.7727421522140503,0.35164836049079895,0.5856100916862488,0.7710843086242676,0.2277580052614212,0.9657657742500305,0.5766551643610001,5.21
13,0.713792085647583,0.7484245300292969,0.48050177097320557,0.6414950489997864,0.6310888528823853,0.3879348337650299,0.8825541734695435,0.5514767032403213,0.7248803973197937,0.7790452241897583,0.41326531767845154,0.616788923740387,0.7297297120094299,0.2882562279701233,0.9459459185600281,0.564708910882473,6.31
14,0.7124398946762085,0.752572774887085,0.47733479738235474,0.6394964456558228,0.6283249258995056,0.38485249876976013,0.8820980787277222,0.5502427463921217,0.7380383014678955,0.7753390669822693,0.4988558292388916,0.6607639789581299,0.6987179517745972,0.38790035247802734,0.9153153300285339,0.5620891579559871,6.25
