round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,42,0.8002540469169617,0.761904776096344,0.390625,0.0,1.0,0.0,0.4324324429035187,0.0
2,42,1.4234426021575928,0.761904776096344,0.4437500238418579,0.0,1.0,0.0,0.4324324429035187,0.0
3,42,2.013375997543335,0.761904776096344,0.48750001192092896,0.0,1.0,0.0,0.4324324429035187,0.0
4,42,2.2583837509155273,0.761904776096344,0.59375,0.0,1.0,0.0,0.4324324429035187,0.0
5,42,2.3553342819213867,0.761904776096344,0.5531250238418579,0.0,1.0,0.0,0.4324324429035187,0.0
6,42,2.0441339015960693,0.761904776096344,0.5718749761581421,0.0,1.0,0.0,0.4324324429035187,0.0
7,42,1.349157691001892,0.761904776096344,0.5249999761581421,0.0,1.0,0.0,0.4324324429035187,0.0
8,42,0.8193603754043579,0.761904776096344,0.565625011920929,0.0,1.0,0.0,0.4324324429035187,0.0
9,42,0.7298504710197449,0.5,0.4281250238418579,0.5,0.5,0.32258063554763794,0.4631771147251129,0.2380952388048172
10,42,0.9723079204559326,0.761904776096344,0.4906249940395355,0.0,1.0,0.0,0.4324324429035187,0.0
