epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.6554555296897888,0.7102323174476624,0.6266857981681824,0.6533969640731812,0.6662598848342896,0.591549277305603,0.716580331325531,0.6246381538399195,0.649789035320282,0.7696280479431152,0.6914498209953308,0.643285870552063,0.6078431606292725,0.8017241358757019,0.5041322112083435,0.6149261556565762,40.0587334879674
2,1.0,0.7070974707603455,0.7812182903289795,0.6857954263687134,0.7057449221611023,0.7210274934768677,0.6538461446762085,0.7580310702323914,0.5641368738675522,0.7721518874168396,0.8368837237358093,0.7272727489471436,0.7658102512359619,0.8780487775802612,0.6206896305084229,0.9173553586006165,0.4911431409418583,12.396024082088843
3,2.0,0.648834764957428,0.7081503868103027,0.6187463998794556,0.6466338634490967,0.6593137383460999,0.5828819274902344,0.7119171023368835,0.6193986666404595,0.5759493708610535,0.7715338468551636,0.6773675680160522,0.5294530391693115,0.5396419167518616,0.9094827771186829,0.25619834661483765,0.6550570204854012,41.282843293156475
4,2.0,0.7108050584793091,0.7798893451690674,0.687821626663208,0.7092289924621582,0.7282082438468933,0.651679277420044,0.7673575282096863,0.5635589128833706,0.7784810066223145,0.839626669883728,0.7586206793785095,0.776971161365509,0.8128078579902649,0.7112069129943848,0.8429751992225647,0.5162842571735382,12.352158850058913
5,3.0,0.6575741767883301,0.7102667093276978,0.6259762644767761,0.6551126837730408,0.6716325283050537,0.5861321687698364,0.7259067296981812,0.6182401968260943,0.7046413421630859,0.7612033486366272,0.5833333134651184,0.6772875785827637,0.942307710647583,0.42241379618644714,0.9752066135406494,0.5877063721418381,37.99302195594646
6,3.0,0.7150423526763916,0.7794028520584106,0.6859310865402222,0.7125729322433472,0.7436708807945251,0.6365113854408264,0.7901554107666016,0.5645278353812331,0.7088607549667358,0.8541072607040405,0.7490909099578857,0.7011786103248596,0.6477987170219421,0.8879310488700867,0.5371900796890259,0.5319360606372356,12.69403477711603
7,4.0,0.6716101765632629,0.7324249744415283,0.6320474743843079,0.6677693128585815,0.6988189220428467,0.5769230723381042,0.7621761560440063,0.6066115326800589,0.6898733973503113,0.8097570538520813,0.7178502678871155,0.6867939829826355,0.6470588445663452,0.806034505367279,0.5785123705863953,0.5469856858253479,34.85579731897451
8,4.0,0.7070974707603455,0.7787472009658813,0.6829128265380859,0.7053835391998291,0.7253349423408508,0.6451787352561951,0.7663212418556213,0.5668414422010971,0.7510548233985901,0.8362246751785278,0.7591836452484131,0.7507708668708801,0.7209302186965942,0.8017241358757019,0.702479362487793,0.5187838673591614,12.247343871975318
9,5.0,0.6745232939720154,0.7335636615753174,0.6420040726661682,0.6718153357505798,0.6943919062614441,0.5969663858413696,0.7487046718597412,0.6066575722169067,0.7362869381904602,0.8034696578979492,0.727668821811676,0.7360225915908813,0.7356828451156616,0.7198275923728943,0.7520661354064941,0.5527695268392563,33.31178675382398
10,5.0,0.7137182354927063,0.7875447869300842,0.6945464611053467,0.7125859260559082,0.7259302735328674,0.665763795375824,0.7595854997634888,0.5588750228033228,0.74472576379776,0.8327692747116089,0.7012345790863037,0.7391992807388306,0.8208092451095581,0.6120689511299133,0.8719007968902588,0.5016425959765911,12.07057990715839
11,6.0,0.6731991767883301,0.731698751449585,0.6445852518081665,0.6710671186447144,0.6881918907165527,0.6061755418777466,0.7373057007789612,0.6046933061995748,0.7405063509941101,0.8103091716766357,0.6917293071746826,0.7338427901268005,0.826347291469574,0.5948275923728943,0.8801652789115906,0.5191604159772396,37.7431504111737
12,6.0,0.7224576473236084,0.792194128036499,0.7027793526649475,0.7212356328964233,0.737500011920929,0.6711809039115906,0.7715026140213013,0.5556327478360321,0.7658227682113647,0.8222606182098389,0.7338129281997681,0.762386679649353,0.8270270228385925,0.6594827771186829,0.8677685856819153,0.5145417228341103,12.156300415983424
13,7.0,0.6795550584793091,0.7342395782470703,0.6534937024116516,0.6777321100234985,0.693195641040802,0.6180931925773621,0.7383419871330261,0.6061296402397802,0.7426160573959351,0.8021515607833862,0.6755319237709045,0.731122612953186,0.8819444179534912,0.5474137663841248,0.9297520518302917,0.5752873905003071,41.75590754020959
14,7.0,0.7274894118309021,0.7941961288452148,0.7062518000602722,0.7260575294494629,0.7465298771858215,0.6700975298881531,0.7823834419250488,0.5506216201741817,0.6856539845466614,0.8232223987579346,0.5443425178527832,0.6522034406661987,0.9368420839309692,0.3836206793785095,0.9752066135406494,0.5939174257218838,12.114781056065112
15,8.0,0.6755826473236084,0.7362972497940063,0.6526793241500854,0.6741657257080078,0.6847114562988281,0.6235103011131287,0.7253885865211487,0.6014736658435756,0.7320675253868103,0.8019200563430786,0.6442577242851257,0.7146838903427124,0.9200000166893005,0.49568966031074524,0.9586777091026306,0.5674865134060383,33.0628923100885
16,8.0,0.7274894118309021,0.798987627029419,0.7045650482177734,0.7258386611938477,0.7495418190956116,0.6646803617477417,0.787564754486084,0.5455497119386318,0.7742615938186646,0.837364673614502,0.7658643126487732,0.7739708423614502,0.7777777910232544,0.7543103694915771,0.7933884263038635,0.4964734688401222,12.20942624588497
17,9.0,0.6896186470985413,0.7509722709655762,0.6593023538589478,0.6871414184570312,0.7114177942276001,0.6143012046813965,0.7616580128669739,0.5942218894675627,0.702531635761261,0.8139783143997192,0.7364485859870911,0.6975221037864685,0.6501650214195251,0.8491379022598267,0.5619834661483765,0.5859197899699211,37.85212507820688
18,9.0,0.727224588394165,0.799888551235199,0.7118074893951416,0.7264417409896851,0.7361111044883728,0.6890574097633362,0.7637305855751038,0.5482860470222215,0.7869198322296143,0.8429751992225647,0.7554479241371155,0.7833313941955566,0.8618784546852112,0.6724137663841248,0.8966942429542542,0.47146672382950783,12.145458144135773
19,10.0,0.6845868825912476,0.7486081123352051,0.6582496166229248,0.6827024221420288,0.6998169422149658,0.6213434338569641,0.7450777292251587,0.5911173572984793,0.647679328918457,0.7961136102676392,0.7023172974586487,0.6353963613510132,0.5987842082977295,0.8491379022598267,0.4545454680919647,0.5792866870760918,37.05243099993095
20,10.0,0.7266949415206909,0.7950948476791382,0.7086392045021057,0.7256413102149963,0.7399764060974121,0.679848313331604,0.7715026140213013,0.5491393400450885,0.7109704613685608,0.8527179956436157,0.5861027240753174,0.6820303201675415,0.9797979593276978,0.4181034564971924,0.9917355179786682,0.5944010987877846,12.102400904055685
21,11.0,0.6983580589294434,0.7613383531570435,0.6714739203453064,0.6963244676589966,0.7180752754211426,0.6305525302886963,0.7632124423980713,0.5835327985933272,0.6919831037521362,0.824219822883606,0.5521472096443176,0.658710241317749,0.957446813583374,0.38793104887008667,0.9834710955619812,0.5670413933694363,40.279068149859086
22,11.0,0.7301377058029175,0.8015942573547363,0.7144858241081238,0.729324221611023,0.739988386631012,0.6906825304031372,0.7678756713867188,0.5450702804630085,0.7890295386314392,0.8533414006233215,0.7422680258750916,0.7818483114242554,0.9230769276618958,0.6206896305084229,0.9504132270812988,0.49816805496811867,12.116540213115513
23,12.0,0.6954449415206909,0.7572281956672668,0.6617646813392639,0.6923948526382446,0.7239382266998291,0.6094257831573486,0.7777202129364014,0.5857711323237015,0.753164529800415,0.7921238541603088,0.7207637429237366,0.7497958540916443,0.8074866533279419,0.6508620977401733,0.8512396812438965,0.5269415229558945,39.8951633379329
24,12.0,0.7327859997749329,0.8033872842788696,0.7177622318267822,0.7320266962051392,0.7420474290847778,0.6950162649154663,0.7689118981361389,0.54250460812601,0.7172995805740356,0.8531098365783691,0.7490636706352234,0.7126960754394531,0.6622516512870789,0.8620689511299133,0.5785123705863953,0.5371144935488701,12.173796442104504
