round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,474,0.6928427666425705,0.5063291192054749,0.4900791049003601,0.2844827473163605,0.7190082669258118,0.3606557250022888,0.4792969226837158,0.49253731966018677
2,474,0.6923051029443741,0.5063291192054749,0.49862855672836304,0.2284482717514038,0.7727272510528564,0.3117647171020508,0.4634481370449066,0.49074074625968933
3,474,0.6917254105210304,0.5189873576164246,0.5086206793785095,0.15948276221752167,0.8636363744735718,0.2450331151485443,0.44604599475860596,0.5285714268684387
4,474,0.6910406425595284,0.5189873576164246,0.5214270353317261,0.10775861889123917,0.913223147392273,0.17985612154006958,0.4197787940502167,0.54347825050354
5,474,0.6905643790960312,0.5210970640182495,0.5327016115188599,0.06034482643008232,0.9628099203109741,0.10980392247438431,0.3911212980747223,0.6086956262588501
6,474,0.6903211325407028,0.5189873576164246,0.544047474861145,0.03017241321504116,0.9876033067703247,0.057851240038871765,0.3674525320529938,0.699999988079071
7,474,0.6906991973519325,0.5147679448127747,0.5548411011695862,0.008620689623057842,1.0,0.017094017937779427,0.3474825918674469,1.0
8,474,0.691789835691452,0.5126582384109497,0.5648778676986694,0.004310344811528921,1.0,0.008583690971136093,0.3427533805370331,1.0
9,474,0.6940336003899574,0.5126582384109497,0.5738279819488525,0.004310344811528921,1.0,0.008583690971136093,0.3427533805370331,1.0
10,474,0.6973612532019615,0.5126582384109497,0.5801688432693481,0.004310344811528921,1.0,0.008583690971136093,0.3427533805370331,1.0
