epoch,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
0,0.7053785920143127,0.7816070318222046,0.6198875904083252,0.6896812915802002,0.5540540814399719,0.7034755945205688,0.7063655257225037,0.567226239408438,0.7105262875556946,0.7870603799819946,0.6299694180488586,0.6961241960525513,0.5522788166999817,0.7330960631370544,0.6990991234779358,0.5864430240222386,36.64
1,0.7358773946762085,0.8152467012405396,0.6525691747665405,0.7197649478912354,0.5919684767723083,0.7269924879074097,0.7404789328575134,0.5275758731250579,0.7846890091896057,0.8412554264068604,0.6853147149085999,0.7608391642570496,0.6735395193099976,0.6975088715553284,0.8288288116455078,0.4989560352904456,33.6
2,0.7421875,0.8257347345352173,0.6567999720573425,0.7251757383346558,0.6016855835914612,0.7230294942855835,0.7521094679832458,0.5119510166920148,0.7715311050415039,0.8600236773490906,0.682196319103241,0.7519291639328003,0.640625,0.7295373678207397,0.792792797088623,0.4668699588094439,28.53
3,0.75390625,0.8398663997650146,0.6713483333587646,0.7373312711715698,0.6168879270553589,0.7363556623458862,0.7630017995834351,0.4927850543306424,0.7930622100830078,0.85642009973526,0.6342494487762451,0.7449812889099121,0.78125,0.5338078141212463,0.9243243336677551,0.4803144117551191,28.6
4,0.7641226053237915,0.8437247276306152,0.6844855546951294,0.7480729222297668,0.629807710647583,0.7495598793029785,0.7716696858406067,0.4890948267510304,0.779904305934906,0.8650700449943542,0.695364236831665,0.7615398168563843,0.6501547694206238,0.7473309636116028,0.7963963747024536,0.4498817633305277,28.03
5,0.778395414352417,0.8551642894744873,0.6978078484535217,0.7614291310310364,0.6527405381202698,0.7495598793029785,0.7933394312858582,0.4722495414316654,0.7715311050415039,0.8274053335189819,0.49868765473365784,0.6753701567649841,0.949999988079071,0.3380782902240753,0.9909909963607788,0.6846149334950107,26.88
6,0.782151460647583,0.8575395345687866,0.7022587060928345,0.7652492523193359,0.6587057113647461,0.751978874206543,0.7978092432022095,0.47194662403601867,0.7368420958518982,0.8562149405479431,0.6735904812812805,0.7265747785568237,0.5776081681251526,0.8078292012214661,0.7009009122848511,0.5066175375665937,26.82
7,0.780198335647583,0.8557575345039368,0.6969131827354431,0.7622456550598145,0.6583170294761658,0.7403169274330139,0.8008667826652527,0.46787759776298815,0.8241626620292664,0.8803244829177856,0.6838709712028503,0.7810406684875488,0.864130437374115,0.5658363103866577,0.954954981803894,0.4455413062657629,31.68
8,0.7847055196762085,0.862441897392273,0.7011470198631287,0.7664476633071899,0.6665344834327698,0.7395512461662292,0.8081222772598267,0.4578499157841389,0.8050239086151123,0.8699432611465454,0.70944744348526,0.7813663482666016,0.7107142806053162,0.708185076713562,0.8540540337562561,0.4494018426963261,26.62
9,0.7889122366905212,0.8664240837097168,0.7082035541534424,0.7714255452156067,0.6707317233085632,0.7501099705696106,0.8090348839759827,0.45224587189463467,0.7715311050415039,0.8363310098648071,0.5089974403381348,0.6800638437271118,0.9166666865348816,0.35231316089630127,0.9837837815284729,0.6040836141577789,27.63
10,0.7877103090286255,0.8691654205322266,0.7084794640541077,0.7707784175872803,0.666796088218689,0.7557218074798584,0.8042883276939392,0.446905922717773,0.8122009634971619,0.840595006942749,0.6609071493148804,0.7655239105224609,0.8406593203544617,0.5444839596748352,0.9477477669715881,0.5019781227622714,31.34
11,0.7905648946762085,0.8724849224090576,0.7134045958518982,0.7741975784301758,0.6698841452598572,0.7629727125167847,0.804883599281311,0.4427048976604755,0.809808611869812,0.8639094829559326,0.7145422101020813,0.7859706878662109,0.7210144996643066,0.708185076713562,0.861261248588562,0.4620017968118191,27.3
12,0.792067289352417,0.873013436794281,0.7116666436195374,0.7745363712310791,0.6761678457260132,0.7510994076728821,0.8133272528648376,0.4432596234747997,0.8229665160179138,0.8786284327507019,0.7109375,0.7916756868362427,0.7878788113594055,0.6476868391036987,0.9117116928100586,0.46804580385131495,35.69
13,0.7967247366905212,0.8764978647232056,0.7187694907188416,0.7798058986663818,0.680708646774292,0.7613385915756226,0.8150513172149658,0.4352212594105647,0.7105262875556946,0.8756564259529114,0.6693989038467407,0.7059760093688965,0.5432372689247131,0.871886134147644,0.6288288235664368,0.4630517650927816,28.64
14,0.8004807829856873,0.8796493411064148,0.726298451423645,0.7846622467041016,0.682681143283844,0.7758696675300598,0.8132269382476807,0.43467191090950597,0.8074162602424622,0.8732967972755432,0.71198570728302,0.7836657762527466,0.7158273458480835,0.708185076713562,0.8576576709747314,0.4454970306583813,28.31
15,0.8019831776618958,0.8825523853302002,0.7273479700088501,0.7859433889389038,0.686718761920929,0.7730870842933655,0.8169785737991333,0.4237858122931077,0.8265550136566162,0.8860375881195068,0.7433628439903259,0.8061890602111816,0.7394366264343262,0.7473309636116028,0.8666666746139526,0.41613106961761204,32.71
16,0.80859375,0.8833422064781189,0.734029233455658,0.7922669053077698,0.6990059614181519,0.772747278213501,0.827208399772644,0.4265326075255871,0.8062201142311096,0.8747395277023315,0.7157894968986511,0.7843919992446899,0.7058823704719543,0.725978672504425,0.8468468189239502,0.4472105864967619,28.34
17,0.806640625,0.8861315250396729,0.7317073345184326,0.7902811765670776,0.6956004500389099,0.771767795085907,0.824737548828125,0.41980723348947674,0.7428229451179504,0.8717514872550964,0.6833578944206238,0.7334211468696594,0.5829145908355713,0.8256227970123291,0.7009009122848511,0.46300899769578663,27.9
18,0.8063401579856873,0.8844314813613892,0.7321836948394775,0.7902593612670898,0.6939740180969238,0.774846076965332,0.8226836919784546,0.4245329573750496,0.8133971095085144,0.8834214806556702,0.7184115648269653,0.7894383668899536,0.7289377450942993,0.708185076713562,0.8666666746139526,0.42531547588961466,27.16
19,0.8106971383094788,0.8903145790100098,0.7386976480484009,0.7951438426971436,0.6984313726425171,0.7838908433914185,0.8245894312858582,0.41278848109337,0.8217703104019165,0.8832868337631226,0.744425356388092,0.8038012981414795,0.7185430526733398,0.77224200963974,0.8468468189239502,0.4383898920246533,28.31
20,0.8128004670143127,0.8913216590881348,0.7405247688293457,0.7970544099807739,0.7033227682113647,0.7818821668624878,0.8288452625274658,0.41384752180713874,0.6064593195915222,0.8441473245620728,0.6087990403175354,0.6064452528953552,0.4571428596973419,0.9110320210456848,0.45225223898887634,0.9900355509349278,32.75
21,0.8188101053237915,0.8971070051193237,0.7497925162315369,0.8038882613182068,0.7091836929321289,0.79533451795578,0.8309762477874756,0.399161946028471,0.8145933151245117,0.8856144547462463,0.734133780002594,0.7959007024765015,0.7086092829704285,0.7615658640861511,0.8414414525032043,0.42646913869040354,30.53
22,0.8112980723381042,0.8951888084411621,0.7387686967849731,0.7955367565155029,0.7003154754638672,0.7816901206970215,0.8266423344612122,0.40539860954651463,0.8265550136566162,0.8736366033554077,0.7184466123580933,0.7965612411499023,0.7905982732772827,0.6583629846572876,0.9117116928100586,0.4523120703441756,28.48
23,0.8215144276618958,0.895663857460022,0.7488372325897217,0.8052039742469788,0.7210912108421326,0.7788038849830627,0.8436787128448486,0.40301393746183467,0.7894737124443054,0.8754191994667053,0.701694905757904,0.7695165872573853,0.6699029207229614,0.7366548180580139,0.816216230392456,0.48390294717890875,27.09
24,0.8227163553237915,0.9004949331283569,0.755895733833313,0.808355987071991,0.712836503982544,0.804491400718689,0.8321550488471985,0.39685325052302617,0.7679426074028015,0.8475586175918579,0.6798679828643799,0.7489396333694458,0.6338461637496948,0.7330960631370544,0.7855855822563171,0.5059037314993995,27.5
25,0.8215144276618958,0.899449348449707,0.7515683770179749,0.806147575378418,0.7159362435340881,0.7909330725669861,0.8373631238937378,0.39616439376886076,0.7918660044670105,0.8777403831481934,0.7166123986244202,0.7760756015777588,0.6606606841087341,0.7829181551933289,0.7963963747024536,0.45806540868112017,28.06
26,0.8269230723381042,0.9051657319068909,0.7601998448371887,0.8123989105224609,0.7217391133308411,0.8029903173446655,0.8393427729606628,0.38670179348152417,0.7440191507339478,0.8889102339744568,0.6916426420211792,0.73641437292099,0.5811138153076172,0.854092538356781,0.6882882714271545,0.47989267855882645,28.68
27,0.8245192170143127,0.9063329696655273,0.7566666603088379,0.8097243309020996,0.7189232110977173,0.7985928058624268,0.8379735350608826,0.38720279559493065,0.7284688949584961,0.8898528814315796,0.6894664764404297,0.724116861820221,0.5600000023841858,0.8967971801757812,0.6432432532310486,0.5341299814837319,29.99
