round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,100,0.6650316715240479,0.6899999976158142,0.6942560076713562,0.3636363744735718,0.8507462739944458,0.4363636374473572,0.6112852692604065,0.5454545617103577
2,100,0.5544110834598541,0.7699999809265137,0.840343713760376,0.6666666865348816,0.8208954930305481,0.6567164063453674,0.7418920397758484,0.6470588445663452
3,100,0.5499220788478851,0.75,0.8100407123565674,0.6060606241226196,0.8208954930305481,0.6153846383094788,0.7150996923446655,0.625
4,100,0.5748199820518494,0.6800000071525574,0.8068747520446777,0.7878788113594055,0.6268656849861145,0.6190476417541504,0.6715927720069885,0.5098039507865906
5,100,0.5338013172149658,0.75,0.8204432725906372,0.6969696879386902,0.7761194109916687,0.6478873491287231,0.7270444631576538,0.6052631735801697
6,100,0.5527547597885132,0.7599999904632568,0.8032564520835876,0.6060606241226196,0.8358209133148193,0.625,0.7242647409439087,0.6451612710952759
7,100,0.5455751866102219,0.7900000214576721,0.8502939939498901,0.5151515007019043,0.9253731369972229,0.6181818246841431,0.7366771101951599,0.7727272510528564
8,100,0.5333116054534912,0.7099999785423279,0.8385345935821533,0.7575757503509521,0.6865671873092651,0.6329113841056824,0.6966209411621094,0.54347825050354
9,100,0.512381836771965,0.75,0.8299412727355957,0.6666666865348816,0.7910447716712952,0.6376811861991882,0.7234207391738892,0.6111111044883728
10,100,0.5399797558784485,0.7599999904632568,0.8308457732200623,0.5757575631141663,0.8507462739944458,0.6129032373428345,0.7194950580596924,0.6551724076271057
11,100,0.4943065941333771,0.7799999713897705,0.8507462739944458,0.6666666865348816,0.8358209133148193,0.6666666865348816,0.7512438297271729,0.6666666865348816
12,100,0.4720383435487747,0.800000011920929,0.8652193546295166,0.8787878751754761,0.7611940503120422,0.7435897588729858,0.7898277044296265,0.644444465637207
13,100,0.6262577772140503,0.699999988079071,0.8014472723007202,0.7575757503509521,0.6716417670249939,0.625,0.6875,0.5319148898124695
14,100,0.5931520462036133,0.699999988079071,0.8249660730361938,0.8181818127632141,0.641791045665741,0.6428571343421936,0.692118227481842,0.529411792755127
15,100,0.5053634792566299,0.8199999928474426,0.8484848737716675,0.6969696879386902,0.8805969953536987,0.71875,0.7931985259056091,0.7419354915618896
16,100,0.6308488845825195,0.75,0.802804172039032,0.5757575631141663,0.8358209133148193,0.60317462682724,0.7103464603424072,0.6333333253860474
17,100,0.629989504814148,0.7400000095367432,0.8168249726295471,0.6363636255264282,0.7910447716712952,0.6176470518112183,0.7103387117385864,0.6000000238418579
18,100,0.7016620934009552,0.7699999809265137,0.8281320333480835,0.5151515007019043,0.89552241563797,0.5964912176132202,0.7178260087966919,0.7083333134651184
19,100,0.5515491962432861,0.8399999737739563,0.8597919940948486,0.6969696879386902,0.9104477763175964,0.7419354915618896,0.8129967451095581,0.7931034564971924
20,100,0.5623518973588943,0.7900000214576721,0.8394391536712646,0.7575757503509521,0.8059701323509216,0.7042253613471985,0.7707173228263855,0.6578947305679321
21,100,0.5486220419406891,0.7599999904632568,0.8493894338607788,0.6666666865348816,0.8059701323509216,0.6470588445663452,0.732620358467102,0.6285714507102966
22,100,0.5634283423423767,0.7900000214576721,0.8579828143119812,0.6060606241226196,0.8805969953536987,0.6557376980781555,0.7523292899131775,0.7142857313156128
23,100,0.5825047194957733,0.7300000190734863,0.834916353225708,0.7575757503509521,0.7164179086685181,0.649350643157959,0.7149192094802856,0.5681818127632141
24,100,0.5995794534683228,0.75,0.8267751932144165,0.6969696879386902,0.7761194109916687,0.6478873491287231,0.7270444631576538,0.6052631735801697
25,100,0.5483388900756836,0.8100000023841858,0.8507462739944458,0.6969696879386902,0.8656716346740723,0.7076923251152039,0.7834757566452026,0.71875
26,100,0.6388558149337769,0.7200000286102295,0.8290366530418396,0.7878788113594055,0.6865671873092651,0.6499999761581421,0.7083333134651184,0.5531914830207825
27,100,0.6420902907848358,0.7099999785423279,0.8154681324958801,0.7272727489471436,0.7014925479888916,0.6233766078948975,0.6938021183013916,0.5454545617103577
28,100,0.6488669812679291,0.699999988079071,0.8290366530418396,0.8181818127632141,0.641791045665741,0.6428571343421936,0.692118227481842,0.529411792755127
29,100,0.5682774633169174,0.7699999809265137,0.8394391536712646,0.6969696879386902,0.8059701323509216,0.6666666865348816,0.7455470561981201,0.6388888955116272
30,100,0.6433848738670349,0.7400000095367432,0.7987335920333862,0.6969696879386902,0.7611940503120422,0.6388888955116272,0.7178819179534912,0.5897436141967773
