round,num_examples,loss,accuracy,auc,sensitivity,specificity,f1,f1_macro,precision
1,220,0.7161179631948471,0.8454545736312866,0.7359813451766968,0.6666666865348816,0.8504672646522522,0.190476194024086,0.5525245070457458,0.1111111119389534
2,220,0.6839048862457275,0.8181818127632141,0.7297507524490356,0.0,0.84112149477005,0.0,0.44999998807907104,0.0
3,220,0.6266266703605652,0.9227272868156433,0.8333333730697632,0.0,0.9485981464385986,0.0,0.4799054265022278,0.0
4,220,0.6682496592402458,0.8363636136054993,0.7655763626098633,0.3333333432674408,0.8504672646522522,0.10000000149011612,0.5049999952316284,0.05882352963089943
5,220,0.6688081920146942,0.8681818246841431,0.763239860534668,0.3333333432674408,0.8831775784492493,0.12121212482452393,0.5249795317649841,0.07407407462596893
6,220,0.7003938779234886,0.918181836605072,0.7873831987380981,0.1666666716337204,0.9392523169517517,0.10000000149011612,0.5285714268684387,0.0714285746216774
7,220,0.6915085911750793,0.9590908885002136,0.855140209197998,0.0,0.985981285572052,0.0,0.4895591735839844,0.0
8,220,0.7382062375545502,0.9272727370262146,0.8045171499252319,0.0,0.9532710313796997,0.0,0.4811320900917053,0.0
9,220,0.7218087539076805,0.9136363863945007,0.8099688291549683,0.1666666716337204,0.9345794320106506,0.095238097012043,0.5249460339546204,0.06666667014360428
10,220,0.6721678376197815,0.9272727370262146,0.8434579372406006,0.3333333432674408,0.9439252614974976,0.20000000298023224,0.5809524059295654,0.1428571492433548
