epoch,round,train_accuracy,train_auc,train_f1,train_f1_macro,train_precision,train_sensitivity,train_specificity,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
1,1.0,0.6554555296897888,0.7102323174476624,0.6266857981681824,0.6533969640731812,0.6662598848342896,0.591549277305603,0.716580331325531,0.6246381538399195,0.649789035320282,0.7696280479431152,0.6914498209953308,0.643285870552063,0.6078431606292725,0.8017241358757019,0.5041322112083435,0.6149261556565762,42.6141231150832
2,1.0,0.7070974707603455,0.7812182903289795,0.6857954263687134,0.7057449221611023,0.7210274934768677,0.6538461446762085,0.7580310702323914,0.5641368738675522,0.7721518874168396,0.8368837237358093,0.7272727489471436,0.7658102512359619,0.8780487775802612,0.6206896305084229,0.9173553586006165,0.4911431409418583,12.36798925907351
3,2.0,0.7232521176338196,0.7921028137207031,0.7001434564590454,0.7215986251831055,0.7443563342094421,0.6608884334564209,0.7829015254974365,0.552791686886448,0.7637130618095398,0.8411762714385986,0.7586206793785095,0.7636078596115112,0.7586206793785095,0.7586206793785095,0.7685950398445129,0.4925566017627716,35.83358282595873
4,2.0,0.7505296468734741,0.8250425457954407,0.7373117804527283,0.7498964071273804,0.7597700953483582,0.716143012046814,0.783419668674469,0.5175450151249513,0.8080168962478638,0.8849565982818604,0.7848699688911438,0.8057683110237122,0.8691099286079407,0.7155172228813171,0.8966942429542542,0.45027532428503036,12.142351594986394
5,3.0,0.7518538236618042,0.8279885053634644,0.7400832176208496,0.751343846321106,0.758385419845581,0.7226435542106628,0.7797927260398865,0.5129125416278839,0.8037974834442139,0.856707751750946,0.7852193713188171,0.8023184537887573,0.8457711338996887,0.732758641242981,0.8719007968902588,0.4678291380405426,35.23146894806996
6,3.0,0.7666842937469482,0.8448919057846069,0.7528751492500305,0.765953540802002,0.7806864380836487,0.7269772291183472,0.8046632409095764,0.4896389341960519,0.7784810066223145,0.8487817049026489,0.780793309211731,0.7784563302993774,0.7570850253105164,0.806034505367279,0.7520661354064941,0.4813389778137207,12.193091931985691
7,4.0,0.7820444703102112,0.858128547668457,0.7699189186096191,0.7814374566078186,0.7954939603805542,0.745937168598175,0.8165802955627441,0.4746169367079007,0.7932489514350891,0.8630485534667969,0.7914893627166748,0.7932342290878296,0.7815126180648804,0.8017241358757019,0.7851239442825317,0.46518612653017044,41.64604231901467
8,4.0,0.7950211763381958,0.8677244186401367,0.7853577136993408,0.7946048974990845,0.8045454621315002,0.7670639157295227,0.8217616677284241,0.4613954591549049,0.8143460154533386,0.8722036480903625,0.8053097128868103,0.8139451742172241,0.8272727131843567,0.7844827771186829,0.8429751992225647,0.4483743440359831,12.241635413141921
9,5.0,0.7952859997749329,0.8760145306587219,0.7826820611953735,0.7945951223373413,0.8135592937469482,0.754062831401825,0.8347150087356567,0.44735327110452167,0.7911392450332642,0.8674479722976685,0.7915789484977722,0.7911382913589478,0.7736625671386719,0.8103448152542114,0.7727272510528564,0.4583924748003483,39.39118631510064
10,5.0,0.8127648234367371,0.8903191089630127,0.8034473061561584,0.8123431205749512,0.8252426981925964,0.7827735543251038,0.8414507508277893,0.4260113941410841,0.6708860993385315,0.8374536633491516,0.7253521084785461,0.6574128866195679,0.613095223903656,0.8879310488700867,0.4628099203109741,0.6919172964990139,12.649412171915174
