epoch,train_loss,val_accuracy,val_auc,val_f1,val_f1_macro,val_precision,val_sensitivity,val_specificity,val_loss,duration_seconds
0,0.6866616706053416,0.8584070801734924,0.8492267727851868,0.9238095283508301,0.46190476417541504,0.8584070801734924,1.0,0.0,0.6523360908031464,4.66
1,0.6334118048350016,0.5398229956626892,0.8402061462402344,0.6338028311729431,0.5073776245117188,1.0,0.4639175236225128,1.0,0.6693498194217682,2.84
2,0.5571081762512525,0.7433628439903259,0.8595361113548279,0.8323699235916138,0.6426000595092773,0.9473684430122375,0.7422680258750916,0.75,0.49416661262512207,2.7
3,0.5199854895472527,0.752212405204773,0.8692010641098022,0.8313252925872803,0.6823292970657349,1.0,0.7113401889801025,1.0,0.5015850961208344,2.73
4,0.4831566736102104,0.769911527633667,0.8769329786300659,0.8488371968269348,0.6836778521537781,0.9733333587646484,0.7525773048400879,0.875,0.4379349946975708,1.23
5,0.48400859783093136,0.7433628439903259,0.8853093385696411,0.826347291469574,0.6674109697341919,0.9857142567634583,0.7113401889801025,0.9375,0.4689175933599472,1.25
6,0.5029301568865776,0.752212405204773,0.8846649527549744,0.8333333134651184,0.6752873659133911,0.98591548204422,0.7216494679450989,0.9375,0.4672863334417343,1.23
7,0.4528217415014903,0.769911527633667,0.8833762407302856,0.8539325594902039,0.6561329364776611,0.9382715821266174,0.7835051417350769,0.6875,0.4073261171579361,1.23
8,0.41942912091811496,0.7345132827758789,0.8936855792999268,0.8192771077156067,0.659638524055481,0.9855072498321533,0.7010309100151062,0.9375,0.47095756232738495,1.25
9,0.45155618339776993,0.769911527633667,0.8904639482498169,0.8488371968269348,0.6836778521537781,0.9733333587646484,0.7525773048400879,0.875,0.41663406789302826,1.25
10,0.4271742179989815,0.8053097128868103,0.8859535455703735,0.8791208863258362,0.6895604133605957,0.9411764740943909,0.8247422575950623,0.6875,0.39457152783870697,3.41
11,0.4460569719473521,0.8407079577445984,0.8769329786300659,0.90625,0.6884191036224365,0.9157894849777222,0.8969072103500366,0.5,0.3935668244957924,1.24
12,0.4076336460808913,0.769911527633667,0.8943299055099487,0.8488371968269348,0.6836778521537781,0.9733333587646484,0.7525773048400879,0.875,0.42699219286441803,1.23
13,0.4121738138298194,0.778761088848114,0.8859536647796631,0.8571428656578064,0.6834734082221985,0.9615384340286255,0.7731958627700806,0.8125,0.40903671085834503,1.24
14,0.41843490302562714,0.769911527633667,0.8962628841400146,0.8488371968269348,0.6836778521537781,0.9733333587646484,0.7525773048400879,0.875,0.4223143607378006,1.25
15,0.3950609763463338,0.8495575189590454,0.893685519695282,0.9109947681427002,0.7126402854919434,0.9255319237709045,0.8969072103500366,0.5625,0.3764244094491005,2.63
16,0.40234919140736264,0.769911527633667,0.8969072103500366,0.8505747318267822,0.6752873659133911,0.9610389471054077,0.7628865838050842,0.8125,0.4034960865974426,1.24
17,0.38428593178590137,0.778761088848114,0.9059277772903442,0.8554913401603699,0.6918966174125671,0.9736841917037964,0.7628865838050842,0.875,0.4100354462862015,1.25
18,0.3748847146828969,0.8230088353157043,0.9001288414001465,0.8913043737411499,0.707556962966919,0.9425287246704102,0.8453608155250549,0.6875,0.37728433310985565,1.23
19,0.35518039390444756,0.8407079577445984,0.907216489315033,0.9032257795333862,0.72661292552948,0.9438202381134033,0.8659793734550476,0.6875,0.37509310245513916,2.71
20,0.3933982277909915,0.8318583965301514,0.9078608751296997,0.8983957171440125,0.7056081295013428,0.9333333373069763,0.8659793734550476,0.625,0.3678770810365677,2.02
21,0.3497309957941373,0.8318583965301514,0.9091495275497437,0.8950276374816895,0.7364027500152588,0.9642857313156128,0.8350515365600586,0.8125,0.37325146794319153,2.71
22,0.34937238941589993,0.778761088848114,0.9168814420700073,0.8520709872245789,0.7067372798919678,1.0,0.7422680258750916,1.0,0.42130473256111145,1.22
23,0.36886245757341385,0.8407079577445984,0.9162371158599854,0.9042553305625916,0.7152855396270752,0.9340659379959106,0.876288652420044,0.625,0.3596338778734207,1.19
24,0.3134021833539009,0.7433628439903259,0.9162371158599854,0.826347291469574,0.6674109697341919,0.9857142567634583,0.7113401889801025,0.9375,0.4333774298429489,1.28
25,0.31002775703867275,0.76106196641922,0.9078608155250549,0.8383233547210693,0.6903481483459473,1.0,0.7216494679450989,1.0,0.4648325592279434,1.25
26,0.32209307327866554,0.8584070801734924,0.887242317199707,0.9175257682800293,0.7087628841400146,0.9175257682800293,0.9175257682800293,0.5,0.39010440558195114,1.21
